,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__GSW,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__SAC,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CLE,OPP__DEN,OPP__GSW,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__PHI,OPP__PHX,OPP__SAC,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
1428,James Harden,201935,PHI vs. BOS,PHI,1610612755,BOS,1,42200216,2023-05-11,L,43,13,9,7,4,16,0.25,0,6,0.0,5,5,1.0,2,5,3,1,5,3,-10,41.9,0.714,0.25,G,,83.0,83.4,96.5,94.1,-13.6,0.043,0.119,0.079,0.409,0.25,1.8,0.242,0.357,97.68,96.76,0.078,88,80.64,0.249,"MAY 11, 2023",240,30,83,0.361,8,34,0.235,18,19,0.947,6,32,38,18,14,7,11,13,86,89.24865089248651,7.0,6.0,50.0,0.4230769230769231,1610612738.0,89.24865089248651,96.36,96.2,96.04,1,1,6-5,220.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,6,43.0,15.5,10.0,0.0,0.19,0.1,0.21,81.0,85.0,32.0,0.48,0.39,40.0,0.43,95.32,39.75,14.75,6.25,0.01,0.2,0.1,0.24,77.0,81.75,32.75,0.44,0.35,42.75,0.44,96.7,39.67,17.83,7.67,0.0,0.17,0.09,0.27,76.0,84.5,32.17,0.44,0.37,41.17,0.46,95.18,6.0,6.33,8.0,8.0,6.0,10.0,1,6.57,6.0,-0.57,0.57,0.33,-0.24,6.0,5.67,-0.33,0.08,0.08,0.0,0.26,0.26,0.0,94.87,91.39,-3.48,3.0,3.33,0.33,BOS-PHI,2,6,Conference Semifinals,86.17999999999999,97.1,0.2032,5,1610612738,4,1610612738,86.7,1610612738,88.16666666666667,1610612738.0,87.3,1610612738.0,84.5,0.1238,97.608,1610612738,96.87,97.239,0,1
1429,Ish Smith,202397,DEN @ PHX,DEN,1610612743,PHX,0,42200226,2023-05-11,W,2,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2.0,2.0,1.0,,,100.0,100.0,80.0,103.1,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,86.62,98.93,0.286,4,82.44,0.25,"MAY 11, 2023",240,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,10,3,10,22,125,126.7234387672344,3.0,5.0,29.0,0.4810126582278481,1610612756.0,126.7234387672344,98.64,99.22,99.8,1,0,6-0,175.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,93.0,32.0,0.48,0.46,40.0,0.47,100.02,3.0,0.33,0.0,0.0,0.08,0.05,0.03,6.67,92.0,34.33,0.48,0.44,39.33,0.44,98.03,3.0,0.33,0.0,0.0,0.08,0.05,0.03,6.67,92.0,34.33,0.48,0.44,39.33,0.44,98.03,0.33,0.0,0.0,0.0,1.0,,0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.04,0.04,0.0,0.09,0.09,0.0,98.36,98.36,0.0,0.0,0.0,DEN-PHX,2,6,Conference Semifinals,123.17999999999999,103.52000000000001,0.205,5,1610612756,2,1610612756,119.75999999999999,1610612756,121.86666666666667,1610612756.0,125.0,1610612756.0,108.2,0.24275,101.252,1610612756,98.336,99.794,0,0
1430,Bismack Biyombo,202687,PHX vs. DEN,PHX,1610612756,DEN,1,42200226,2023-05-11,L,8,2,0,2,1,1,1.0,0,0,,0,2,0.0,1,1,0,1,0,2,-26,7.4,1.064,1.0,,,47.1,44.7,188.9,180.5,-141.8,0.067,0.143,0.091,0.0,1.0,0.0,0.1,0.532,114.77,109.4,0.0,17,91.17,0.101,"MAY 11, 2023",240,38,79,0.481,11,28,0.393,13,20,0.65,2,27,29,20,3,5,14,22,100,100.20040080160322,10.0,3.0,41.0,0.5365853658536586,1610612743.0,100.20040080160322,99.8,99.22,98.64,1,0,6-8,255.0,0,0,1,0.0,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3,8.0,1.5,0.5,0.0,0.2,0.11,0.14,16.5,89.5,27.0,0.46,0.25,45.0,0.47,95.42,10.0,2.25,1.0,0.16,0.17,0.16,0.16,20.25,89.25,25.5,0.49,0.35,42.25,0.46,98.88,11.0,2.5,1.33,0.15,0.2,0.17,0.15,22.5,88.33,25.5,0.5,0.37,40.17,0.47,99.69,4.25,2.5,4.0,0.0,8.0,2.0,1,2.75,4.0,1.25,1.0,1.5,0.5,1.75,2.5,0.75,0.13,0.21,0.08,0.14,0.18,0.04,96.97,102.08,5.11,0.75,0.75,0.0,DEN-PHX,2,6,Conference Semifinals,107.82000000000001,119.75999999999999,0.2178,2,1610612743,5,1610612743,103.52000000000001,1610612743,104.1,1610612743.0,106.0,1610612743.0,97.4,0.48133333333333334,98.336,1610612743,101.252,99.794,0,1
1431,Tobias Harris,202699,PHI vs. BOS,PHI,1610612755,BOS,1,42200216,2023-05-11,L,42,2,3,6,1,7,0.143,0,1,0.0,0,0,,1,5,2,2,0,2,-10,25.7,0.286,0.1428571428571428,F,,84.9,84.4,97.6,95.4,-12.8,0.02,0.122,0.067,0.125,0.143,0.0,0.074,0.143,99.38,97.93,0.037,86,81.61,0.077,"MAY 11, 2023",240,30,83,0.361,8,34,0.235,18,19,0.947,6,32,38,18,14,7,11,13,86,89.24865089248651,7.0,6.0,50.0,0.4230769230769231,1610612738.0,89.24865089248651,96.36,96.2,96.04,1,1,6-8,226.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6,38.0,10.0,5.0,0.06,0.18,0.13,0.15,72.5,85.0,32.0,0.48,0.39,40.0,0.43,95.32,33.5,9.5,5.0,0.05,0.16,0.11,0.16,65.5,81.75,32.75,0.44,0.35,42.75,0.44,96.7,35.5,12.17,6.5,0.04,0.18,0.11,0.17,69.0,84.5,32.17,0.44,0.37,41.17,0.46,95.18,6.6,7.83,11.0,7.0,4.0,7.0,1,6.43,10.33,3.9,1.14,2.33,1.19,5.29,8.0,2.71,0.09,0.14,0.05,0.15,0.2,0.05,94.87,91.39,-3.48,0.86,0.33,-0.53,BOS-PHI,2,6,Conference Semifinals,86.17999999999999,97.1,0.2032,5,1610612738,4,1610612738,86.7,1610612738,88.16666666666667,1610612738.0,87.3,1610612738.0,84.5,0.1238,97.608,1610612738,96.87,97.239,0,1
1432,Reggie Jackson,202704,DEN @ PHX,DEN,1610612743,PHX,0,42200226,2023-05-11,W,3,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,3,3.0,3.0,1.5,,,140.0,140.0,66.7,82.0,73.3,0.0,0.0,0.0,0.0,1.5,0.0,0.2,1.5,85.71,95.42,0.333,5,79.52,0.2,"MAY 11, 2023",240,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,10,3,10,22,125,126.7234387672344,3.0,5.0,29.0,0.4810126582278481,1610612756.0,126.7234387672344,98.64,99.22,99.8,1,0,6-2,208.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33,3,3.5,0.0,0.0,0.0,0.12,0.07,0.0,7.0,93.0,32.0,0.48,0.46,40.0,0.47,100.02,3.67,0.0,0.0,0.0,0.08,0.05,0.03,7.67,92.0,34.33,0.48,0.44,39.33,0.44,98.03,3.67,0.0,0.0,0.0,0.08,0.05,0.03,7.67,92.0,34.33,0.48,0.44,39.33,0.44,98.03,0.25,0.0,1.0,0.0,0.0,,0,0.5,0.25,-0.25,0.0,0.0,0.0,0.5,0.25,-0.25,0.12,0.04,-0.08,0.1,0.08,-0.02,97.15,98.36,1.21,0.0,0.25,0.25,DEN-PHX,2,6,Conference Semifinals,123.17999999999999,103.52000000000001,0.205,5,1610612756,2,1610612756,119.75999999999999,1610612756,121.86666666666667,1610612756.0,125.0,1610612756.0,108.2,0.24275,101.252,1610612756,98.336,99.794,0,0
1433,Terrence Ross,203082,PHX vs. DEN,PHX,1610612756,DEN,1,42200226,2023-05-11,L,9,0,0,1,0,5,0.0,0,4,0.0,0,0,,0,1,0,0,1,1,-27,0.2,0.0,0.0,,,42.9,40.9,171.4,173.7,-128.6,0.0,0.167,0.048,0.0,0.0,0.0,0.25,0.0,116.97,115.0,-0.162,21,95.84,0.261,"MAY 11, 2023",240,38,79,0.481,11,28,0.393,13,20,0.65,2,27,29,20,3,5,14,22,100,100.20040080160322,10.0,3.0,41.0,0.5365853658536586,1610612743.0,100.20040080160322,99.8,99.22,98.64,1,0,6-7,206.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,5,18.5,5.5,3.0,0.0,0.16,0.08,0.13,39.0,84.5,28.0,0.5,0.39,41.0,0.53,97.22,14.0,5.25,2.0,0.0,0.12,0.06,0.17,30.25,87.0,26.75,0.5,0.35,45.5,0.49,99.32,12.0,4.4,1.6,0.0,0.13,0.07,0.16,26.0,86.0,25.2,0.5,0.34,46.2,0.48,100.21,1.0,2.0,3.0,2.0,0.0,1.0,1,1.4,1.0,-0.4,0.0,0.0,0.0,1.4,1.0,-0.4,0.05,0.12,0.07,0.18,0.11,-0.07,99.54,102.14,2.6,0.2,0.0,-0.2,DEN-PHX,2,6,Conference Semifinals,107.82000000000001,119.75999999999999,0.2178,2,1610612743,5,1610612743,103.52000000000001,1610612743,104.1,1610612743.0,106.0,1610612743.0,97.4,0.48133333333333334,98.336,1610612743,101.252,99.794,0,1
1434,Kentavious Caldwell-Pope,203484,DEN @ PHX,DEN,1610612743,PHX,0,42200226,2023-05-11,W,36,21,3,5,7,11,0.636,2,5,0.4,5,5,1.0,0,5,2,1,0,3,21,40.5,1.591,0.7272727272727273,G,,127.0,126.8,98.6,98.7,28.4,0.0,0.152,0.079,0.115,0.727,0.0,0.155,0.795,99.72,99.67,0.166,74,83.06,0.162,"MAY 11, 2023",240,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,10,3,10,22,125,126.7234387672344,3.0,5.0,29.0,0.4810126582278481,1610612756.0,126.7234387672344,98.64,99.22,99.8,1,1,6-5,204.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.33,6,30.5,6.5,3.0,0.04,0.1,0.07,0.11,64.0,87.0,24.5,0.53,0.4,39.5,0.5,97.66,34.0,5.75,3.0,0.03,0.08,0.06,0.08,70.5,86.75,26.5,0.49,0.35,39.75,0.48,98.86,31.67,6.17,3.0,0.03,0.07,0.05,0.1,65.17,88.83,29.5,0.47,0.36,39.5,0.49,98.82,3.57,2.6,7.0,1.0,2.0,5.0,0,3.22,3.27,0.05,0.78,0.64,-0.14,2.44,2.64,0.2,0.05,0.05,0.0,0.13,0.12,-0.01,94.85,98.19,3.34,0.89,0.64,-0.25,DEN-PHX,2,6,Conference Semifinals,123.17999999999999,103.52000000000001,0.205,5,1610612756,2,1610612756,119.75999999999999,1610612756,121.86666666666667,1610612756.0,125.0,1610612756.0,108.2,0.24275,101.252,1610612756,98.336,99.794,0,0
1435,Aaron Gordon,203932,DEN @ PHX,DEN,1610612743,PHX,0,42200226,2023-05-11,W,35,8,3,6,3,7,0.429,0,0,,2,4,0.5,1,5,0,0,2,3,2,17.7,0.913,0.4285714285714285,F,,112.3,115.6,108.1,109.5,4.2,0.032,0.161,0.097,0.107,0.429,1.5,0.138,0.457,100.03,102.15,0.038,73,85.12,0.143,"MAY 11, 2023",240,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,10,3,10,22,125,126.7234387672344,3.0,5.0,29.0,0.4810126582278481,1610612756.0,126.7234387672344,98.64,99.22,99.8,1,1,6-8,235.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,6,36.0,11.5,4.5,0.09,0.09,0.09,0.16,72.0,87.0,24.5,0.53,0.4,39.5,0.5,97.66,37.5,11.0,4.25,0.08,0.06,0.07,0.16,76.25,86.75,26.5,0.49,0.35,39.75,0.48,98.86,37.17,11.0,5.0,0.07,0.08,0.07,0.16,75.17,88.83,29.5,0.47,0.36,39.5,0.49,98.82,5.29,6.6,6.0,6.0,7.0,1.0,0,5.89,6.09,0.2,2.11,2.73,0.62,3.78,3.36,-0.42,0.08,0.09,0.01,0.15,0.16,0.01,94.85,98.19,3.34,1.0,1.0,0.0,DEN-PHX,2,6,Conference Semifinals,123.17999999999999,103.52000000000001,0.205,5,1610612756,2,1610612756,119.75999999999999,1610612756,121.86666666666667,1610612756.0,125.0,1610612756.0,108.2,0.24275,101.252,1610612756,98.336,99.794,0,0
1436,T.J. Warren,203933,PHX vs. DEN,PHX,1610612756,DEN,1,42200226,2023-05-11,L,16,0,0,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,0,1,-14,2.4,0.0,0.0,,,90.6,93.7,134.4,131.9,-43.8,0.0,0.2,0.074,0.0,0.0,0.0,0.029,0.0,97.98,98.66,0.0,32,82.22,0.032,"MAY 11, 2023",240,38,79,0.481,11,28,0.393,13,20,0.65,2,27,29,20,3,5,14,22,100,100.20040080160322,10.0,3.0,41.0,0.5365853658536586,1610612743.0,100.20040080160322,99.8,99.22,98.64,1,0,6-8,220.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.33,4,17.0,5.0,1.5,0.02,0.04,0.03,0.16,33.5,84.5,28.0,0.5,0.39,41.0,0.53,97.22,16.0,4.5,1.5,0.02,0.04,0.03,0.15,32.25,88.0,27.75,0.5,0.37,43.25,0.51,100.67,13.2,3.6,1.2,0.02,0.03,0.02,0.12,26.6,87.4,27.0,0.51,0.38,41.0,0.5,99.86,1.5,0.5,1.0,1.0,3.0,0.0,1,1.4,0.0,-1.4,0.4,0.0,-0.4,1.0,0.0,-1.0,0.04,0.0,-0.04,0.09,0.14,0.05,98.72,106.12,7.4,0.2,0.0,-0.2,DEN-PHX,2,6,Conference Semifinals,107.82000000000001,119.75999999999999,0.2178,2,1610612743,5,1610612743,103.52000000000001,1610612743,104.1,1610612743.0,106.0,1610612743.0,97.4,0.48133333333333334,98.336,1610612743,101.252,99.794,0,1
1437,Marcus Smart,203935,BOS @ PHI,BOS,1610612738,PHI,0,42200216,2023-05-11,W,42,22,7,7,8,15,0.533,3,8,0.375,3,4,0.75,2,5,2,0,3,2,18,43.9,1.313,0.6333333333333333,G,,106.0,105.8,84.3,82.9,21.7,0.056,0.111,0.086,0.304,0.633,2.33,0.22,0.656,96.48,95.54,0.16,83,79.62,0.229,"MAY 11, 2023",240,33,78,0.423,15,35,0.429,14,16,0.875,6,44,50,22,7,6,17,14,95,98.91711786755518,14.0,7.0,38.0,0.3614457831325301,1610612755.0,98.91711786755518,96.04,96.2,96.36,1,1,6-3,220.0,1,0,0,0.0,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.33,6,38.0,11.0,4.0,0.01,0.07,0.04,0.2,72.0,85.0,41.0,0.43,0.35,46.5,0.48,93.28,34.5,12.75,5.0,0.02,0.09,0.05,0.22,67.0,87.0,44.5,0.44,0.36,44.0,0.44,93.64,34.33,11.67,5.0,0.04,0.07,0.05,0.21,67.0,86.17,41.0,0.48,0.38,41.5,0.46,94.75,4.29,4.0,3.0,3.0,3.0,5.0,1,3.86,3.8,-0.06,0.79,1.6,0.81,3.07,2.2,-0.87,0.06,0.06,0.0,0.19,0.21,0.02,94.86,102.58,7.72,2.5,1.6,-0.9,BOS-PHI,2,6,Conference Semifinals,100.02000000000001,86.7,0.1848,4,1610612755,5,1610612755,97.1,1610612755,95.8,1610612755.0,97.96666666666665,1610612755.0,101.2,0.268,96.87,1610612755,97.608,97.239,0,2
1438,Joel Embiid,203954,PHI vs. BOS,PHI,1610612755,BOS,1,42200216,2023-05-11,L,41,26,1,10,9,19,0.474,0,2,0.0,8,8,1.0,0,10,1,3,4,3,-4,47.5,1.155,0.4736842105263157,C,,94.0,93.4,101.2,99.7,-7.3,0.0,0.25,0.116,0.056,0.474,0.25,0.293,0.577,97.41,96.38,0.143,83,80.31,0.302,"MAY 11, 2023",240,30,83,0.361,8,34,0.235,18,19,0.947,6,32,38,18,14,7,11,13,86,89.24865089248651,7.0,6.0,50.0,0.4230769230769231,1610612738.0,89.24865089248651,96.36,96.2,96.04,1,1,7-0,280.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5,41.5,24.5,10.5,0.08,0.17,0.12,0.36,79.0,85.0,32.0,0.48,0.39,40.0,0.43,95.32,37.25,19.25,8.5,0.07,0.16,0.12,0.33,72.75,81.75,32.75,0.44,0.35,42.75,0.44,96.7,37.33,16.83,7.5,0.06,0.22,0.14,0.31,72.67,81.5,32.83,0.45,0.36,39.67,0.43,94.49,12.0,7.0,7.0,13.0,13.0,3.0,1,9.0,14.5,5.5,2.0,1.0,-1.0,7.0,13.5,6.5,0.11,0.2,0.09,0.32,0.26,-0.06,95.42,90.98,-4.44,3.33,6.5,3.17,BOS-PHI,2,6,Conference Semifinals,86.17999999999999,97.1,0.2032,5,1610612738,4,1610612738,86.7,1610612738,88.16666666666667,1610612738.0,87.3,1610612738.0,84.5,0.1238,97.608,1610612738,96.87,97.239,1,1
1439,Nikola Jokić,203999,DEN @ PHX,DEN,1610612743,PHX,0,42200226,2023-05-11,W,38,32,12,10,13,18,0.722,0,1,0.0,6,6,1.0,3,7,3,1,2,4,28,72.0,1.55,0.7222222222222222,C,,133.3,128.6,97.4,96.4,35.9,0.094,0.194,0.147,0.522,0.722,6.0,0.258,0.775,102.05,99.68,0.288,78,83.06,0.262,"MAY 11, 2023",240,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,10,3,10,22,125,126.7234387672344,3.0,5.0,29.0,0.4810126582278481,1610612756.0,126.7234387672344,98.64,99.22,99.8,1,1,6-11,284.0,0,0,1,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.0,6,38.5,25.0,16.0,0.08,0.16,0.12,0.38,79.5,87.0,24.5,0.53,0.4,39.5,0.5,97.66,40.0,24.75,15.0,0.09,0.22,0.16,0.35,82.5,86.75,26.5,0.49,0.35,39.75,0.48,98.86,39.17,24.83,12.83,0.12,0.25,0.18,0.34,80.5,88.83,29.5,0.47,0.36,39.5,0.49,98.82,15.57,10.6,13.0,4.0,17.0,16.0,0,14.22,12.82,-1.4,2.56,4.18,1.62,11.67,8.64,-3.03,0.17,0.18,0.01,0.28,0.32,0.04,94.85,98.19,3.34,3.56,3.45,-0.11,DEN-PHX,2,6,Conference Semifinals,123.17999999999999,103.52000000000001,0.205,5,1610612756,2,1610612756,119.75999999999999,1610612756,121.86666666666667,1610612756.0,125.0,1610612756.0,108.2,0.24275,101.252,1610612756,98.336,99.794,0,0
1440,Devin Booker,1626164,PHX vs. DEN,PHX,1610612756,DEN,1,42200226,2023-05-11,L,36,12,8,1,4,13,0.308,1,3,0.333,3,4,0.75,0,1,1,1,2,4,-27,29.2,0.813,0.3461538461538461,G,,94.7,93.3,132.0,128.4,-37.3,0.0,0.031,0.014,0.348,0.346,4.0,0.213,0.407,104.2,101.99,0.043,76,84.99,0.215,"MAY 11, 2023",240,38,79,0.481,11,28,0.393,13,20,0.65,2,27,29,20,3,5,14,22,100,100.20040080160322,10.0,3.0,41.0,0.5365853658536586,1610612743.0,100.20040080160322,99.8,99.22,98.64,1,1,6-6,206.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.33,6,40.5,18.5,11.0,0.05,0.12,0.08,0.27,83.5,84.5,28.0,0.5,0.39,41.0,0.53,97.22,42.0,22.75,14.0,0.02,0.12,0.07,0.29,85.5,89.75,28.75,0.48,0.32,43.5,0.49,96.73,41.67,22.83,14.17,0.04,0.11,0.07,0.3,85.0,89.5,27.33,0.49,0.35,44.83,0.48,98.63,3.83,6.0,6.0,6.0,6.0,5.0,1,4.14,6.0,1.86,0.71,1.75,1.04,3.43,4.25,0.82,0.05,0.07,0.02,0.28,0.29,0.01,98.05,102.08,4.03,2.86,3.0,0.14,DEN-PHX,2,6,Conference Semifinals,107.82000000000001,119.75999999999999,0.2178,2,1610612743,5,1610612743,103.52000000000001,1610612743,104.1,1610612743.0,106.0,1610612743.0,97.4,0.48133333333333334,98.336,1610612743,101.252,99.794,0,1
