,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CHI,TEAM__DAL,TEAM__DEN,TEAM__GSW,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NOP,TEAM__PHI,TEAM__PHX,TEAM__TOR,TEAM__UTA,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CHI,OPP__DAL,OPP__DEN,OPP__GSW,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NOP,OPP__PHI,OPP__PHX,OPP__TOR,OPP__UTA,MATCHUP_AVG_PTS_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,FG_PCT_ROLL_AVG_2,FG3A_ROLL_AVG_2,FG3M_ROLL_AVG_2,FG3_PCT_ROLL_AVG_2,FTM_ROLL_AVG_2,FTA_ROLL_AVG_2,FT_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,TS_PCT_ROLL_AVG_2,EFG_PCT_ROLL_AVG_2,TEAM_PACE_ROLL_AVG_2,TEAM_OFF_RATING_ROLL_AVG_2,OPP_DEF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,FG_PCT_ROLL_AVG_4,FG3A_ROLL_AVG_4,FG3M_ROLL_AVG_4,FG3_PCT_ROLL_AVG_4,FTM_ROLL_AVG_4,FTA_ROLL_AVG_4,FT_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,TS_PCT_ROLL_AVG_4,EFG_PCT_ROLL_AVG_4,TEAM_PACE_ROLL_AVG_4,TEAM_OFF_RATING_ROLL_AVG_4,OPP_DEF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,FG_PCT_ROLL_AVG_6,FG3A_ROLL_AVG_6,FG3M_ROLL_AVG_6,FG3_PCT_ROLL_AVG_6,FTM_ROLL_AVG_6,FTA_ROLL_AVG_6,FT_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,TS_PCT_ROLL_AVG_6,EFG_PCT_ROLL_AVG_6,TEAM_PACE_ROLL_AVG_6,TEAM_OFF_RATING_ROLL_AVG_6,OPP_DEF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,PTS_LAG_1,PTS_LAG_2,PTS_LAG_3,PTS_LAG_4,DEF_CATEGORY,PTS_VS_DEF_STRONG,PTS_VS_DEF_WEAK,PTS_VS_DEF_DIFF,FGA_VS_DEF_STRONG,FGA_VS_DEF_WEAK,FGA_VS_DEF_DIFF,FTA_VS_DEF_STRONG,FTA_VS_DEF_WEAK,FTA_VS_DEF_DIFF,FG3A_VS_DEF_STRONG,FG3A_VS_DEF_WEAK,FG3A_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
890,Marquese Chriss,1627737,DAL @ PHX,DAL,1610612742,PHX,0,42100227,2022-05-15,W,7,3,0,0,1,3,0.333,1,2,0.5,0,0,,0,0,0,0,0,1,-11,3.0,1.0,0.5,,,93.3,100.0,178.6,180.1,-85.2,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.5,99.37,103.37,0.0,15,86.14,0.214,"MAY 15, 2022",240,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,9,6,11,17,123,134.75021910604733,8.0,4.0,39.0,0.3793103448275862,1610612756.0,134.75021910604733,91.28,91.6,91.92,1,0,6-9,240.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.33,5,3.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.17,1.07,0.5,92.36,104.59,104.59,3.25,0.75,0.5,0.75,0.0,0.0,0.5,1.25,1.5,0.88,0.16,0.7,0.38,93.91,109.92,109.92,3.4,1.0,0.6,0.67,0.0,0.0,0.5,1.0,1.2,0.88,0.17,0.66,0.4,93.78,109.82,109.82,1.33,3.33,2.0,2.0,0.0,5.0,0,0.0,2.33,2.33,0.0,1.33,1.33,0.0,1.0,1.0,0.0,0.33,0.33,0.08,0.17,0.09,0.5,0.0,-0.5,DAL-PHX,2,7,Conference Semifinals,141.4,81.1,0.196,5,1610612756,5,1610612756,138.84,1610612756,140.26666666666668,1610612756,145.3,1610612756.0,130.3,0.40700000000000003,91.388,1610612756,90.92999999999999,91.15899999999999,0,0
891,Jaylen Brown,1627759,BOS vs. MIL,BOS,1610612738,MIL,1,42100217,2022-05-15,W,37,19,0,8,8,16,0.5,2,5,0.4,1,4,0.25,1,7,2,0,2,2,15,32.6,1.07,0.5625,G,,100.0,100.5,81.0,81.8,19.0,0.024,0.159,0.094,0.0,0.563,0.0,0.221,0.535,102.41,103.14,0.11,79,85.95,0.225,"MAY 15, 2022",240,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,5,7,12,19,109,109.08726981585268,5.0,5.0,56.0,0.3666666666666666,1610612749.0,109.08726981585268,99.92,99.48,99.04,1,1,6-6,223.0,1,1,0,0.0,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.33,7,38.0,17.5,8.0,0.46,7.0,3.5,0.5,4.5,6.5,0.7,0.28,0.59,0.56,95.36,112.76,112.76,37.0,15.5,7.25,0.47,6.0,2.5,0.4,6.25,7.5,0.83,0.26,0.62,0.55,98.37,109.96,109.96,37.33,15.5,7.33,0.46,7.17,3.17,0.42,4.67,5.67,0.8,0.26,0.62,0.57,97.48,108.08,108.08,22.0,22.67,22.0,26.0,18.0,27.0,1,23.2,22.5,-0.7,17.3,18.25,0.95,5.65,4.5,-1.15,7.1,4.75,-2.35,0.27,0.26,-0.01,3.2,2.5,-0.7,BOS-MIL,2,7,Conference Semifinals,103.46,81.2,0.1978,4,1610612749,4,1610612749,105.0,1610612749,105.53333333333335,1610612749,103.3,1610612749.0,105.1,0.3024,101.674,1610612749,103.394,102.534,0,1
892,Dorian Finney-Smith,1627827,DAL @ PHX,DAL,1610612742,PHX,0,42100227,2022-05-15,W,30,5,4,5,1,4,0.25,1,3,0.333,2,2,1.0,0,5,2,0,1,4,37,22.0,1.025,0.375,F,,145.5,144.4,76.8,76.6,68.7,0.0,0.147,0.093,0.148,0.375,4.0,0.098,0.512,90.71,90.25,0.078,55,75.21,0.099,"MAY 15, 2022",240,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,9,6,11,17,123,134.75021910604733,8.0,4.0,39.0,0.3793103448275862,1610612756.0,134.75021910604733,91.28,91.6,91.92,1,1,6-7,220.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.67,7,31.0,5.0,1.5,0.29,4.0,1.5,0.37,1.5,2.0,0.75,0.11,0.5,0.44,92.36,104.59,104.59,35.25,9.5,4.0,0.38,7.75,3.75,0.44,0.75,1.0,0.75,0.14,0.6,0.57,93.7,108.6,108.6,33.5,8.33,3.67,0.42,6.17,2.83,0.42,1.0,1.33,0.75,0.12,0.59,0.56,94.73,110.8,110.8,12.43,10.43,4.0,8.0,24.0,14.0,0,11.86,11.4,-0.46,9.29,8.5,-0.79,1.14,1.2,0.06,5.86,6.2,0.34,0.13,0.12,-0.01,1.29,0.9,-0.39,DAL-PHX,2,7,Conference Semifinals,141.4,81.1,0.196,5,1610612756,5,1610612756,138.84,1610612756,140.26666666666668,1610612756,145.3,1610612756.0,130.3,0.40700000000000003,91.388,1610612756,90.92999999999999,91.15899999999999,0,0
893,Jayson Tatum,1628369,BOS vs. MIL,BOS,1610612738,MIL,1,42100217,2022-05-15,W,37,23,8,6,7,14,0.5,5,9,0.556,4,5,0.8,1,5,0,1,7,4,15,38.2,1.42,0.6785714285714286,F,,102.6,100.4,84.2,85.2,18.4,0.022,0.109,0.066,0.4,0.679,1.14,0.267,0.71,101.16,100.58,0.141,77,83.82,0.268,"MAY 15, 2022",240,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,5,7,12,19,109,109.08726981585268,5.0,5.0,56.0,0.3666666666666666,1610612749.0,109.08726981585268,99.92,99.48,99.04,1,1,6-8,210.0,1,1,0,0.0,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.33,7,42.5,30.5,14.5,0.47,13.0,4.5,0.32,6.5,8.0,0.8,0.4,0.59,0.54,95.36,112.76,112.76,42.0,26.0,11.0,0.4,10.5,3.0,0.24,5.0,6.25,0.78,0.33,0.5,0.46,98.37,109.96,109.96,41.83,23.67,10.0,0.41,10.17,3.5,0.32,4.83,6.33,0.75,0.31,0.52,0.48,97.48,108.08,108.08,26.17,30.5,46.0,34.0,30.0,10.0,1,24.85,29.5,4.65,19.65,19.75,0.1,6.6,9.5,2.9,8.25,7.75,-0.5,0.29,0.3,0.01,4.0,5.0,1.0,BOS-MIL,2,7,Conference Semifinals,103.46,81.2,0.1978,4,1610612749,4,1610612749,105.0,1610612749,105.53333333333335,1610612749,103.3,1610612749.0,105.1,0.3024,101.674,1610612749,103.394,102.534,1,1
894,Frank Ntilikina,1628373,DAL @ PHX,DAL,1610612742,PHX,0,42100227,2022-05-15,W,13,3,1,4,1,4,0.25,1,3,0.333,0,0,,0,4,0,0,2,1,5,7.3,0.75,0.375,,,130.8,131.4,111.5,117.1,19.2,0.0,0.286,0.174,0.077,0.375,0.5,0.222,0.375,93.97,96.49,0.034,26,80.41,0.223,"MAY 15, 2022",240,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,9,6,11,17,123,134.75021910604733,8.0,4.0,39.0,0.3793103448275862,1610612756.0,134.75021910604733,91.28,91.6,91.92,1,0,6-4,200.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,7,17.0,2.5,0.5,0.12,2.0,0.0,0.0,0.5,0.5,1.0,0.1,0.17,0.12,92.36,104.59,104.59,13.75,1.5,0.5,0.42,1.25,0.25,0.33,0.25,0.25,1.0,0.08,0.46,0.44,93.7,108.6,108.6,10.33,1.17,0.5,0.56,1.0,0.33,0.5,0.17,0.17,1.0,0.07,0.56,0.54,94.73,110.8,110.8,0.75,2.25,0.0,3.0,3.0,0.0,0,2.2,1.71,-0.49,2.6,1.57,-1.03,0.0,0.14,0.14,2.2,1.29,-0.91,0.16,0.09,-0.07,0.0,0.86,0.86,DAL-PHX,2,7,Conference Semifinals,141.4,81.1,0.196,5,1610612756,5,1610612756,138.84,1610612756,140.26666666666668,1610612756,145.3,1610612756.0,130.3,0.40700000000000003,91.388,1610612756,90.92999999999999,91.15899999999999,0,0
895,Derrick White,1628401,BOS vs. MIL,BOS,1610612738,MIL,1,42100217,2022-05-15,W,18,3,1,2,1,10,0.1,1,6,0.167,0,0,,0,2,1,0,0,0,10,9.9,0.3,0.15,,,94.9,93.3,67.5,69.9,27.4,0.0,0.105,0.045,0.091,0.15,0.0,0.238,0.15,103.17,104.12,-0.036,39,86.77,0.24,"MAY 15, 2022",240,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,5,7,12,19,109,109.08726981585268,5.0,5.0,56.0,0.3666666666666666,1610612749.0,109.08726981585268,99.92,99.48,99.04,1,0,6-4,190.0,1,0,0,0.0,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,7,31.0,7.0,3.5,0.57,3.5,1.0,0.35,1.0,1.0,1.0,0.12,0.68,0.64,95.36,112.76,112.76,29.25,6.5,3.5,0.58,3.25,1.25,0.42,2.5,3.0,0.92,0.14,0.72,0.68,98.37,109.96,109.96,26.83,6.33,2.67,0.44,3.33,1.17,0.39,2.33,2.67,0.94,0.15,0.59,0.53,97.48,108.08,108.08,5.33,8.0,9.0,9.0,11.0,14.0,1,9.21,5.25,-3.96,8.05,5.75,-2.3,2.42,1.25,-1.17,3.79,2.75,-1.04,0.18,0.14,-0.04,1.37,0.75,-0.62,BOS-MIL,2,7,Conference Semifinals,103.46,81.2,0.1978,4,1610612749,4,1610612749,105.0,1610612749,105.53333333333335,1610612749,103.3,1610612749.0,105.1,0.3024,101.674,1610612749,103.394,102.534,0,1
896,Sterling Brown,1628425,DAL @ PHX,DAL,1610612742,PHX,0,42100227,2022-05-15,W,4,0,0,0,0,1,0.0,0,0,,0,0,,0,0,1,0,1,0,-11,2.0,0.0,0.0,,,63.6,70.0,163.6,163.6,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,117.21,122.79,-0.038,11,102.33,0.2,"MAY 15, 2022",240,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,9,6,11,17,123,134.75021910604733,8.0,4.0,39.0,0.3793103448275862,1610612756.0,134.75021910604733,91.28,91.6,91.92,1,0,6-5,219.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,92.36,104.59,104.59,2.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,93.7,108.6,108.6,2.33,0.67,0.17,0.17,0.5,0.0,0.0,0.5,0.83,0.67,0.12,0.26,0.06,95.0,112.51,112.51,0.0,1.25,0.0,0.0,0.0,0.0,0,2.67,0.5,-2.17,1.67,0.83,-0.84,1.33,0.5,-0.83,0.33,0.5,0.17,0.39,0.1,-0.29,0.67,0.17,-0.5,DAL-PHX,2,7,Conference Semifinals,141.4,81.1,0.196,5,1610612756,5,1610612756,138.84,1610612756,140.26666666666668,1610612756,145.3,1610612756.0,130.3,0.40700000000000003,91.388,1610612756,90.92999999999999,91.15899999999999,0,0
897,Luke Kornet,1628436,BOS vs. MIL,BOS,1610612738,MIL,1,42100217,2022-05-15,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,0.0,0.0,,,,200.0,200.0,100.0,133.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95,93.66,0.0,4,78.05,0.0,"MAY 15, 2022",240,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,5,7,12,19,109,109.08726981585268,5.0,5.0,56.0,0.3666666666666666,1610612749.0,109.08726981585268,99.92,99.48,99.04,1,0,7-1,250.0,0,1,1,0.0,1,12.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.7,104.3,104.3,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.7,104.3,104.3,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.7,104.3,104.3,0.0,2.0,0.0,0.0,,,1,0.78,0.0,-0.78,0.44,0.0,-0.44,0.0,0.0,0.0,0.11,0.0,-0.11,0.1,0.0,-0.1,0.11,0.0,-0.11,BOS-MIL,2,7,Conference Semifinals,103.46,81.2,0.1978,4,1610612749,4,1610612749,105.0,1610612749,105.53333333333335,1610612749,103.3,1610612749.0,105.1,0.3024,101.674,1610612749,103.394,102.534,0,1
898,Daniel Theis,1628464,BOS vs. MIL,BOS,1610612738,MIL,1,42100217,2022-05-15,W,6,0,0,3,0,1,0.0,0,1,0.0,0,0,,1,2,1,2,0,0,11,12.6,0.0,0.0,,,120.0,115.1,46.7,54.3,73.3,0.167,0.2,0.188,0.0,0.0,0.0,0.059,0.0,108.65,114.29,0.304,15,95.24,0.057,"MAY 15, 2022",240,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,5,7,12,19,109,109.08726981585268,5.0,5.0,56.0,0.3666666666666666,1610612749.0,109.08726981585268,99.92,99.48,99.04,1,0,6-8,245.0,0,1,1,0.0,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,6,10.5,4.0,3.5,0.83,1.0,0.5,0.5,0.0,0.0,0.5,0.16,0.88,0.88,95.36,112.76,112.76,8.5,3.25,1.75,0.56,1.0,0.25,0.33,0.0,0.0,0.5,0.19,0.44,0.44,98.37,109.96,109.96,9.67,3.0,1.67,0.63,0.83,0.17,0.25,0.33,0.33,1.0,0.18,0.56,0.54,99.33,107.04,107.04,6.4,4.5,4.0,11.0,0.0,0.0,1,2.92,8.5,5.58,2.17,6.25,4.08,0.17,1.5,1.33,0.58,1.75,1.17,0.13,0.16,0.03,0.5,1.25,0.75,BOS-MIL,2,7,Conference Semifinals,103.46,81.2,0.1978,4,1610612749,4,1610612749,105.0,1610612749,105.53333333333335,1610612749,103.3,1610612749.0,105.1,0.3024,101.674,1610612749,103.394,102.534,0,1
899,Maxi Kleber,1628467,DAL @ PHX,DAL,1610612742,PHX,0,42100227,2022-05-15,W,21,3,0,4,1,1,1.0,1,1,1.0,0,0,,1,3,0,3,0,1,20,16.8,3.0,1.5,,,127.5,127.2,77.5,76.7,50.0,0.05,0.111,0.085,0.0,1.5,0.0,0.023,1.5,91.69,91.14,0.103,40,75.95,0.023,"MAY 15, 2022",240,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,9,6,11,17,123,134.75021910604733,8.0,4.0,39.0,0.3793103448275862,1610612756.0,134.75021910604733,91.28,91.6,91.92,1,0,6-10,240.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33,7,24.5,5.5,2.0,0.35,4.5,2.0,0.43,0.5,1.0,0.5,0.14,0.55,0.52,92.36,104.59,104.59,29.0,6.75,3.5,0.48,4.0,1.75,0.42,0.75,1.0,0.75,0.13,0.64,0.62,93.7,108.6,108.6,28.17,7.0,3.83,0.52,4.5,2.0,0.38,1.33,2.0,0.72,0.14,0.67,0.65,94.73,110.8,110.8,9.86,8.86,9.0,4.0,11.0,14.0,0,9.71,7.9,-1.81,6.29,5.5,-0.79,0.71,1.2,0.49,5.0,3.8,-1.2,0.13,0.12,-0.01,0.29,0.9,0.61,DAL-PHX,2,7,Conference Semifinals,141.4,81.1,0.196,5,1610612756,5,1610612756,138.84,1610612756,140.26666666666668,1610612756,145.3,1610612756.0,130.3,0.40700000000000003,91.388,1610612756,90.92999999999999,91.15899999999999,0,0
900,Torrey Craig,1628470,PHX vs. DAL,PHX,1610612756,DAL,1,42100227,2022-05-15,L,4,2,0,3,1,3,0.333,0,1,0.0,0,0,,1,2,0,0,1,0,-2,4.6,0.667,0.3333333333333333,,,50.0,56.3,77.8,78.8,-27.8,0.167,0.286,0.231,0.0,0.333,0.0,0.364,0.333,102.71,109.88,0.214,10,91.57,0.405,"MAY 15, 2022",240,33,87,0.379,12,34,0.353,12,18,0.667,15,24,39,22,8,4,12,18,90,97.911227154047,9.0,6.0,43.0,0.5679012345679012,1610612742.0,97.911227154047,91.92,91.6,91.28,1,0,6-5,221.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.67,5,9.5,4.5,2.5,0.58,2.0,1.0,0.5,0.0,0.0,0.5,0.21,0.75,0.75,95.14,103.17,103.17,6.25,2.5,1.25,0.39,1.25,0.5,0.33,0.0,0.0,0.5,0.21,0.38,0.38,95.61,116.62,116.62,7.5,3.0,1.17,0.31,1.33,0.5,0.3,0.17,0.33,0.5,0.19,0.34,0.33,94.82,116.51,116.51,1.33,4.0,6.0,6.0,0.0,0.0,1,2.8,1.5,-1.3,2.6,2.25,-0.35,0.0,0.5,0.5,1.2,1.0,-0.2,0.24,0.1,-0.14,0.6,0.25,-0.35,DAL-PHX,2,7,Conference Semifinals,71.72,138.84,0.1982,5,1610612742,5,1610612742,81.1,1610612742,79.73333333333333,1610612742,78.525,1610612742.0,89.5,0.125,90.92999999999999,1610612742,91.388,91.15899999999999,0,2
901,Grayson Allen,1628960,MIL @ BOS,MIL,1610612749,BOS,0,42100217,2022-05-15,L,22,1,0,3,0,6,0.0,0,4,0.0,1,2,0.5,0,3,0,0,0,1,-5,4.6,0.145,0.0,G,,80.9,87.1,89.6,93.8,-8.7,0.0,0.13,0.06,0.0,0.0,0.0,0.132,0.073,99.27,105.39,-0.063,47,87.83,0.141,"MAY 15, 2022",240,33,90,0.367,4,33,0.121,11,16,0.688,11,45,56,20,5,5,13,18,81,81.78513731825524,5.0,7.0,48.0,0.4204545454545454,1610612738.0,81.78513731825524,99.04,99.48,99.92,1,1,6-4,198.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7,26.0,7.0,2.0,0.29,3.0,0.5,0.25,1.0,1.0,1.0,0.14,0.37,0.32,98.08,104.58,104.58,26.5,6.0,1.75,0.25,3.25,0.5,0.19,0.5,0.5,1.0,0.11,0.31,0.29,99.88,104.21,104.21,27.17,6.0,2.17,0.33,3.33,0.83,0.21,0.5,0.83,0.78,0.11,0.4,0.39,99.31,101.16,101.16,4.33,12.33,3.0,8.0,7.0,0.0,1,8.9,5.5,-3.4,7.2,5.0,-2.2,1.1,0.0,-1.1,4.0,4.0,0.0,0.13,0.1,-0.03,0.7,1.0,0.3,BOS-MIL,2,7,Conference Semifinals,80.28,105.0,0.2036,4,1610612738,4,1610612738,81.2,1610612738,81.73333333333333,1610612738,81.5,1610612738.0,84.3,0.0834,103.394,1610612738,101.674,102.534,0,1
902,Mikal Bridges,1628969,PHX vs. DAL,PHX,1610612756,DAL,1,42100227,2022-05-15,L,33,6,1,2,3,11,0.273,0,3,0.0,0,0,,0,2,0,0,0,1,-40,9.9,0.545,0.2727272727272727,F,,82.0,81.9,147.5,146.6,-65.6,0.0,0.091,0.033,0.071,0.273,0.0,0.155,0.273,88.25,87.93,0.0,61,73.27,0.159,"MAY 15, 2022",240,33,87,0.379,12,34,0.353,12,18,0.667,15,24,39,22,8,4,12,18,90,97.911227154047,9.0,6.0,43.0,0.5679012345679012,1610612742.0,97.911227154047,91.92,91.6,91.28,1,1,6-6,209.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,7,32.5,10.0,4.0,0.37,3.0,1.5,0.7,1.0,1.0,1.0,0.17,0.49,0.45,95.14,103.17,103.17,33.75,10.75,4.0,0.36,2.5,0.75,0.35,1.0,1.0,1.0,0.17,0.43,0.4,94.45,103.57,103.57,36.0,9.67,4.17,0.45,2.5,0.83,0.37,1.33,1.33,1.0,0.14,0.54,0.5,94.99,112.41,112.41,15.0,11.33,7.0,14.0,6.0,12.0,1,9.86,17.33,7.47,9.86,11.5,1.64,1.14,3.67,2.53,2.57,2.5,-0.07,0.14,0.16,0.02,0.43,1.33,0.9,DAL-PHX,2,7,Conference Semifinals,71.72,138.84,0.1982,5,1610612742,5,1610612742,81.1,1610612742,79.73333333333333,1610612742,78.525,1610612742.0,89.5,0.125,90.92999999999999,1610612742,91.388,91.15899999999999,0,2
