,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__DET,TEAM__GSW,TEAM__HOU,TEAM__IND,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__OKC,TEAM__ORL,OPP__BOS,OPP__CLE,OPP__DEN,OPP__DET,OPP__GSW,OPP__HOU,OPP__IND,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__OKC,OPP__ORL,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
1245,Aaron Gordon,203932,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,25,8,0,11,2,4,0.5,1,3,0.333,3,3,1.0,4,7,0,0,4,1,-9,17.2,1.504,0.625,F,,105.7,105.6,125.0,123.0,-19.3,0.16,0.25,0.208,0.0,0.625,0.0,0.141,0.752,103.72,102.86,0.095,53,85.71,0.145,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,1,6-8,235.0,0,1,0,0.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.67,7,37.5,10.0,4.0,0.05,0.1,0.08,0.13,80.5,91.5,39.0,0.44,0.33,41.5,0.48,100.58,39.75,10.25,5.0,0.06,0.13,0.1,0.14,83.5,87.0,40.75,0.41,0.33,48.0,0.43,101.32,37.5,11.33,5.0,0.1,0.11,0.11,0.16,79.83,88.33,38.67,0.41,0.34,46.5,0.45,103.24,7.57,7.57,7.0,5.0,16.0,8.0,1,7.54,0.0,-7.54,3.46,0.0,-3.46,4.08,0.0,-4.08,0.1,0.0,-0.1,0.18,0.0,-0.18,98.79,0.0,-98.79,1.77,0.0,-1.77,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,0,1
1246,Nikola Jokić,203999,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,37,20,7,9,5,9,0.556,1,2,0.5,9,11,0.818,1,8,0,0,5,3,-23,36.3,1.445,0.6111111111111112,C,,94.9,93.9,126.0,123.6,-31.1,0.024,0.2,0.11,0.333,0.611,1.4,0.202,0.723,102.52,101.04,0.144,78,84.2,0.207,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,1,6-11,284.0,0,0,1,0.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.67,7,42.5,19.5,13.0,0.07,0.27,0.17,0.24,88.5,91.5,39.0,0.44,0.33,41.5,0.48,100.58,43.0,21.5,10.25,0.05,0.25,0.15,0.29,88.5,87.0,40.75,0.41,0.33,48.0,0.43,101.32,41.0,21.83,10.33,0.06,0.25,0.16,0.3,86.17,88.33,38.67,0.41,0.34,46.5,0.45,103.24,11.86,13.57,14.0,15.0,13.0,16.0,1,13.0,0.0,-13.0,2.23,0.0,-2.23,10.77,0.0,-10.77,0.15,0.0,-0.15,0.27,0.0,-0.27,98.79,0.0,-98.79,4.08,0.0,-4.08,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,1,1
1247,Jamal Murray,1627750,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,35,13,2,1,6,16,0.375,1,8,0.125,0,0,,0,1,3,1,2,1,-21,27.2,0.812,0.40625,G,,92.1,92.2,123.0,122.2,-30.9,0.0,0.026,0.013,0.105,0.406,1.0,0.202,0.406,103.87,103.6,0.046,76,86.33,0.209,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,1,6-4,215.0,1,0,0,0.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.33,7,42.0,23.0,9.5,0.03,0.1,0.07,0.28,88.5,91.5,39.0,0.44,0.33,41.5,0.48,100.58,43.25,20.0,8.25,0.03,0.08,0.05,0.26,89.5,87.0,40.75,0.41,0.33,48.0,0.43,101.32,41.33,17.5,7.17,0.03,0.08,0.05,0.23,87.17,88.33,38.67,0.41,0.34,46.5,0.45,103.24,5.43,4.29,8.0,4.0,4.0,4.0,1,4.54,0.0,-4.54,0.62,0.0,-0.62,3.92,0.0,-3.92,0.05,0.0,-0.05,0.23,0.0,-0.23,98.79,0.0,-98.79,3.15,0.0,-3.15,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,0,1
1248,Alex Caruso,1627936,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,26,11,3,0,5,7,0.714,1,3,0.333,0,0,,0,0,3,0,0,3,40,24.5,1.571,0.7857142857142857,,,147.3,143.1,75.9,76.6,71.3,0.0,0.0,0.0,0.12,0.786,0.0,0.111,0.786,102.65,101.61,0.112,55,84.67,0.11,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,0,6-5,186.0,1,0,0,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,7,25.5,9.5,4.0,0.02,0.06,0.04,0.18,56.5,87.0,34.5,0.48,0.34,50.5,0.44,102.4,25.5,8.75,3.25,0.02,0.07,0.04,0.18,54.5,91.25,36.25,0.43,0.3,49.75,0.41,101.55,23.0,8.33,3.5,0.01,0.05,0.03,0.18,49.17,92.33,37.33,0.45,0.33,50.0,0.41,103.47,2.0,2.5,0.0,4.0,4.0,2.0,0,2.92,2.45,-0.47,0.92,0.55,-0.37,2.0,1.91,-0.09,0.05,0.05,0.0,0.14,0.15,0.01,99.96,103.28,3.32,0.92,0.73,-0.19,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
1249,Isaiah Hartenstein,1628392,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,17,10,1,7,5,7,0.714,0,0,,0,0,,4,3,0,0,0,2,-7,19.9,1.429,0.7142857142857143,C,,105.9,104.9,113.2,117.1,-7.3,0.167,0.15,0.159,0.091,0.714,0.0,0.167,0.714,99.84,101.19,0.168,34,84.33,0.169,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,1,7-0,250.0,0,1,1,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,7,29.0,7.0,5.5,0.07,0.16,0.11,0.12,60.5,87.0,34.5,0.48,0.34,50.5,0.44,102.4,30.5,8.75,4.75,0.09,0.19,0.14,0.14,62.75,91.25,36.25,0.43,0.3,49.75,0.41,101.55,28.83,9.0,5.17,0.1,0.19,0.14,0.15,59.5,92.33,37.33,0.45,0.33,50.0,0.41,103.47,8.17,8.83,6.0,7.0,14.0,10.0,0,6.42,8.73,2.31,2.25,3.27,1.02,4.17,5.45,1.28,0.16,0.16,0.0,0.12,0.15,0.03,99.96,103.28,3.32,1.08,1.27,0.19,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
1250,Shai Gilgeous-Alexander,1628983,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,36,35,4,3,12,19,0.632,3,4,0.75,8,9,0.889,0,3,3,1,0,2,32,56.6,1.524,0.7105263157894737,G,,137.3,132.2,92.2,92.4,45.1,0.0,0.081,0.041,0.143,0.711,0.0,0.247,0.762,103.02,101.21,0.234,75,84.34,0.245,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,1,6-6,195.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7,37.0,19.5,11.5,0.01,0.09,0.06,0.32,77.0,87.0,34.5,0.48,0.34,50.5,0.44,102.4,39.25,20.0,9.5,0.02,0.13,0.08,0.29,81.0,91.25,36.25,0.43,0.3,49.75,0.41,101.55,37.83,19.83,10.17,0.04,0.12,0.08,0.29,79.17,92.33,37.33,0.45,0.33,50.0,0.41,103.47,5.67,5.5,3.0,6.0,6.0,13.0,0,4.83,5.91,1.08,0.67,1.36,0.69,4.17,4.55,0.38,0.06,0.07,0.01,0.35,0.3,-0.05,99.96,103.28,3.32,3.17,2.0,-1.17,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,1,2
1251,Michael Porter Jr.,1629008,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,23,6,1,3,3,8,0.375,0,4,0.0,0,0,,2,1,1,0,0,2,-8,14.1,0.75,0.375,F,,102.0,105.8,125.0,118.3,-23.0,0.087,0.038,0.061,0.067,0.375,0.0,0.131,0.375,103.3,102.39,0.033,51,85.33,0.135,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,1,6-10,218.0,0,1,0,0.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.67,7,29.0,8.0,2.5,0.01,0.13,0.07,0.13,60.5,91.5,39.0,0.44,0.33,41.5,0.48,100.58,33.5,8.25,3.25,0.01,0.15,0.08,0.12,70.25,87.0,40.75,0.41,0.33,48.0,0.43,101.32,30.5,8.5,2.67,0.02,0.16,0.08,0.13,64.5,88.33,38.67,0.41,0.34,46.5,0.45,103.24,6.86,4.14,4.0,4.0,9.0,8.0,1,5.62,0.0,-5.62,1.0,0.0,-1.0,4.62,0.0,-4.62,0.09,0.0,-0.09,0.14,0.0,-0.14,98.79,0.0,-98.79,0.92,0.0,-0.92,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,0,1
1252,Kenrich Williams,1629026,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,8,1,0,1,0,3,0.0,0,2,0.0,1,2,0.5,0,1,0,0,0,0,-6,2.2,0.258,0.0,,,73.3,74.5,106.3,100.7,-32.9,0.0,0.1,0.059,0.0,0.0,0.0,0.25,0.129,99.05,97.04,-0.1,15,80.87,0.254,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,0,6-6,210.0,1,1,0,0.0,1,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,7.0,2.5,0.5,0.0,0.64,0.19,0.31,16.0,91.5,35.5,0.5,0.32,44.5,0.42,106.14,10.0,4.67,1.33,0.04,0.53,0.2,0.28,23.0,94.0,39.67,0.5,0.33,44.0,0.4,106.52,10.0,4.67,1.33,0.04,0.53,0.2,0.28,23.0,94.0,39.67,0.5,0.33,44.0,0.4,106.52,4.0,0.5,3.0,1.0,8.0,,0,1.83,3.25,1.42,0.5,0.5,0.0,1.33,2.75,1.42,0.11,0.17,0.06,0.12,0.27,0.15,99.96,105.08,5.12,0.42,0.5,0.08,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
1253,Jalen Pickett,1629618,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,10,6,2,2,2,5,0.4,2,5,0.4,0,0,,0,2,0,0,0,0,0,11.4,1.2,0.6,,,100.0,95.6,105.6,107.0,-5.6,0.0,0.286,0.118,0.4,0.6,0.0,0.217,0.6,94.1,92.5,0.233,19,77.08,0.229,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,0,6-2,202.0,1,0,0,0.0,1,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2,8.0,2.0,0.5,0.0,0.34,0.13,0.13,18.0,88.5,33.0,0.45,0.39,40.0,0.52,103.26,6.0,1.5,0.25,0.0,0.17,0.06,0.16,13.25,87.5,32.0,0.48,0.41,40.25,0.5,97.97,7.0,1.5,0.33,0.0,0.11,0.04,0.16,15.0,84.33,31.0,0.46,0.39,40.17,0.49,96.08,0.75,1.0,2.0,1.0,0.0,0.0,1,0.71,0.0,-0.71,0.0,0.0,0.0,0.71,0.0,-0.71,0.05,0.0,-0.05,0.17,0.0,-0.17,97.26,0.0,-97.26,0.86,0.0,-0.86,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,0,1
1254,Luguentz Dort,1629652,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,17,6,2,5,2,7,0.286,1,5,0.2,1,2,0.5,4,1,2,0,2,3,3,19.0,0.761,0.3571428571428571,G,,117.1,115.0,108.6,115.3,8.6,0.174,0.056,0.122,0.133,0.357,1.0,0.227,0.381,95.41,97.35,0.031,35,81.13,0.229,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,1,6-4,220.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,7,24.5,8.5,4.0,0.04,0.05,0.05,0.19,51.0,87.0,34.5,0.48,0.34,50.5,0.44,102.4,25.5,8.25,2.75,0.05,0.04,0.05,0.18,51.75,91.25,36.25,0.43,0.3,49.75,0.41,101.55,26.5,9.17,3.17,0.04,0.04,0.04,0.18,54.67,92.33,37.33,0.45,0.33,50.0,0.41,103.47,3.83,2.83,2.0,3.0,2.0,4.0,0,4.17,3.55,-0.62,1.25,1.55,0.3,2.92,2.0,-0.92,0.07,0.06,-0.01,0.1,0.16,0.06,99.96,103.28,3.32,0.83,0.91,0.08,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
1255,Zeke Nnaji,1630192,DEN @ OKC,DEN,1610612743,OKC,0,42400227,2025-05-18,L,10,0,0,2,0,2,0.0,0,2,0.0,0,0,,0,2,0,0,0,1,0,2.4,0.0,0.0,,,100.0,95.6,105.6,107.0,-5.6,0.0,0.286,0.118,0.0,0.0,0.0,0.087,0.0,94.1,92.5,-0.033,19,77.08,0.091,"MAY 18, 2025",240,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,6,2,22,19,93,92.37187127532776,16.0,3.0,44.0,0.4895833333333333,1610612760,92.37187127532776,100.68,100.62,100.56,1,0,6-9,240.0,0,1,1,0.0,1,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.67,3,8.0,2.0,0.5,0.04,0.09,0.06,0.09,19.5,86.0,38.5,0.42,0.4,49.0,0.47,106.26,5.0,1.0,0.25,0.1,0.05,0.1,0.11,11.5,87.0,34.75,0.48,0.42,43.0,0.49,101.88,5.0,1.2,0.2,0.12,0.04,0.1,0.15,11.2,85.0,33.0,0.46,0.39,44.0,0.49,99.57,0.33,2.0,0.0,3.0,1.0,0.0,1,1.17,0.0,-1.17,0.5,0.0,-0.5,0.67,0.0,-0.67,0.1,0.0,-0.1,0.14,0.0,-0.14,99.99,0.0,-99.99,0.33,0.0,-0.33,DEN-OKC,2,7,Conference Semifinals,97.8,126.28,0.178,5,1610612760,5,1610612760,96.66,1610612760,96.5,1610612760,94.16666666666667,1610612760.0,96.9,0.24159999999999998,102.614,1610612760,101.06199999999998,101.838,0,1
1256,Isaiah Joe,1630198,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,4,5,1,0,1,1,1.0,1,1,1.0,2,2,1.0,0,0,1,0,0,2,4,9.5,2.66,1.5,,,142.9,145.3,75.0,76.1,67.9,0.0,0.0,0.0,0.5,1.5,0.0,0.25,1.33,99.79,101.41,0.417,7,84.51,0.254,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,0,6-3,165.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,7,6.5,1.5,0.5,0.0,0.17,0.08,0.07,15.0,87.0,34.5,0.48,0.34,50.5,0.44,102.4,5.75,2.25,0.5,0.02,0.15,0.07,0.14,14.0,91.25,36.25,0.43,0.3,49.75,0.41,101.55,8.67,3.0,1.17,0.02,0.12,0.06,0.14,20.33,92.33,37.33,0.45,0.33,50.0,0.41,103.47,1.33,1.33,1.0,1.0,1.0,1.0,0,1.6,1.18,-0.42,0.1,0.55,0.45,1.5,0.64,-0.86,0.08,0.05,-0.03,0.16,0.16,0.0,100.66,103.28,2.62,0.3,0.36,0.06,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
1257,Aaron Wiggins,1630598,OKC vs. DEN,OKC,1610612760,DEN,1,42400227,2025-05-18,W,19,8,3,4,3,11,0.273,2,8,0.25,0,0,,2,2,2,1,0,2,19,26.3,0.727,0.3636363636363636,,,129.3,130.2,79.1,79.1,50.2,0.08,0.083,0.082,0.2,0.364,0.0,0.212,0.364,103.68,104.08,0.087,41,86.73,0.217,"MAY 18, 2025",240,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,16,3,9,19,125,124.3038981702466,6.0,2.0,47.0,0.3928571428571428,1610612743,124.3038981702466,100.56,100.62,100.68,1,0,6-5,190.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7,11.5,5.0,1.0,0.0,0.08,0.04,0.21,25.5,87.0,34.5,0.48,0.34,50.5,0.44,102.4,13.0,5.75,2.25,0.04,0.12,0.08,0.21,26.5,91.25,36.25,0.43,0.3,49.75,0.41,101.55,13.5,5.33,2.33,0.06,0.15,0.11,0.19,28.0,92.33,37.33,0.45,0.33,50.0,0.41,103.47,3.0,1.83,1.0,1.0,6.0,2.0,0,1.91,2.64,0.73,0.36,0.91,0.55,1.55,1.73,0.18,0.07,0.08,0.01,0.14,0.22,0.08,100.06,103.28,3.22,0.82,0.73,-0.09,DEN-OKC,2,7,Conference Semifinals,128.54000000000002,96.66,0.217,5,1610612743,5,1610612743,126.28,1610612743,127.7,1610612743,125.0,1610612743.0,126.0,0.3375,101.06199999999998,1610612743,102.614,101.838,0,2
