,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__DAL,TEAM__DEN,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__POR,TEAM__UTA,TEAM__WAS,OPP__ATL,OPP__BKN,OPP__BOS,OPP__DAL,OPP__DEN,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__NYK,OPP__PHI,OPP__PHX,OPP__POR,OPP__UTA,OPP__WAS,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
1759,Tyler Johnson,204020,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,0,2,2,0,1,0.0,0,1,0.0,0,0,,1,1,1,0,0,0,6,8.4,0.0,0.0,,,90.9,90.9,36.4,40.5,54.5,0.143,0.333,0.2,0.4,0.0,0.0,0.071,0.0,105.5,111.16,0.333,11,92.63,0.071,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-3,186.0,1,0,0,0.0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.67,4,9.0,2.0,0.5,0.0,0.0,0.0,0.09,19.0,88.5,37.5,0.48,0.4,43.0,0.44,98.88,7.5,2.0,0.5,0.02,0.06,0.04,0.14,16.0,89.75,36.5,0.48,0.41,47.0,0.44,101.56,9.33,2.0,0.83,0.01,0.04,0.02,0.12,19.0,87.67,35.17,0.49,0.45,44.67,0.45,101.14,1.0,0.5,0.0,0.0,0.0,4.0,1,0.4,1.33,0.93,0.2,0.33,0.13,0.2,1.0,0.8,0.04,0.05,0.01,0.14,0.11,-0.03,99.94,98.26,-1.68,0.0,0.33,0.33,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1760,Pat Connaughton,1626192,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,22,0,0,2,0,5,0.0,0,5,0.0,0,0,,0,2,0,0,0,1,1,2.4,0.0,0.0,,,114.3,114.5,106.8,111.7,7.5,0.0,0.1,0.043,0.0,0.0,0.0,0.098,0.0,92.05,94.25,-0.053,42,78.54,0.1,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,0,6-5,209.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,6,27.0,6.0,3.0,0.04,0.13,0.08,0.11,58.0,85.5,39.5,0.47,0.37,39.5,0.46,99.96,20.25,3.75,1.75,0.06,0.16,0.1,0.09,41.75,86.25,34.25,0.44,0.31,42.75,0.45,98.38,20.5,3.67,1.5,0.05,0.16,0.1,0.08,43.17,90.83,34.83,0.44,0.29,43.0,0.45,99.77,2.8,4.33,6.0,2.0,3.0,4.0,1,4.48,3.0,-1.48,1.29,0.0,-1.29,3.19,3.0,-0.19,0.09,0.09,0.0,0.1,0.14,0.04,98.72,100.32,1.6,0.52,0.0,-0.52,BKN-MIL,2,6,Conference Semifinals,121.25999999999999,93.92,0.20739999999999997,5,1610612751,4,1610612751,118.88,1610612751,122.85,1610612751,118.07499999999999,,,0.23125,91.354,1610612751,92.646,92.0,0,1
1761,Timothe Luwawu-Cabarrot,1627789,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,2,0,1,1,2,0.5,0,1,0.0,0,0,,0,1,0,0,0,0,6,3.2,1.0,0.5,,,90.9,90.9,36.4,40.5,54.5,0.0,0.333,0.1,0.0,0.5,0.0,0.143,0.5,105.5,111.16,0.19,11,92.63,0.143,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-7,215.0,1,1,0,0.0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.67,4,6.0,3.0,1.0,0.0,0.06,0.03,0.19,13.5,88.5,37.5,0.48,0.4,43.0,0.44,98.88,3.5,1.75,0.5,0.0,0.03,0.01,0.16,8.0,89.75,36.5,0.48,0.41,47.0,0.44,101.56,3.17,1.33,0.33,0.0,0.05,0.03,0.13,7.5,88.33,35.17,0.51,0.45,44.17,0.44,101.64,0.5,0.33,0.0,1.0,0.0,0.0,1,0.6,0.0,-0.6,0.0,0.0,0.0,0.6,0.0,-0.6,0.05,0.0,-0.05,0.18,0.0,-0.18,99.94,98.45,-1.49,0.2,0.0,-0.2,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1762,Bryn Forbes,1627854,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,11,2,0,0,1,4,0.25,0,2,0.0,0,0,,0,0,0,0,1,1,-4,1.0,0.5,0.25,,,100.0,101.6,117.4,121.0,-17.4,0.0,0.0,0.0,0.0,0.25,0.0,0.217,0.25,97.65,99.91,-0.064,23,83.26,0.221,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,0,6-2,205.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,6,13.0,4.5,2.0,0.0,0.05,0.02,0.18,30.5,85.5,39.5,0.47,0.37,39.5,0.46,99.96,15.75,4.75,2.0,0.01,0.07,0.04,0.15,34.0,86.25,34.25,0.44,0.31,42.75,0.45,98.38,18.33,7.0,2.83,0.01,0.07,0.04,0.16,40.5,90.83,34.83,0.44,0.29,43.0,0.45,99.77,1.8,1.5,0.0,1.0,2.0,2.0,1,1.33,3.0,1.67,0.11,0.0,-0.11,1.22,3.0,1.78,0.04,0.08,0.04,0.17,0.18,0.01,98.87,100.32,1.45,0.39,0.0,-0.39,BKN-MIL,2,6,Conference Semifinals,121.25999999999999,93.92,0.20739999999999997,5,1610612751,4,1610612751,118.88,1610612751,122.85,1610612751,118.07499999999999,,,0.23125,91.354,1610612751,92.646,92.0,0,1
1763,Justin Jackson,1628382,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-4,0.0,0.0,,,,20.0,22.5,66.7,66.7,-46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.94,118.96,0.0,10,99.13,0.0,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,0,6-8,220.0,0,1,0,0.0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,3,3.5,1.5,1.5,0.12,0.0,0.05,0.12,7.5,86.0,37.0,0.44,0.32,42.5,0.48,100.5,2.67,1.0,1.0,0.08,0.0,0.03,0.08,5.67,90.33,38.67,0.45,0.32,41.67,0.46,100.72,2.67,1.0,1.0,0.08,0.0,0.03,0.08,5.67,90.33,38.67,0.45,0.32,41.67,0.46,100.72,0.0,0.5,0.0,1.0,0.0,,1,0.4,0.0,-0.4,0.2,0.0,-0.2,0.2,0.0,-0.2,0.05,0.0,-0.05,0.1,0.0,-0.1,99.28,0.0,-99.28,0.2,0.0,-0.2,BKN-MIL,2,6,Conference Semifinals,121.25999999999999,93.92,0.20739999999999997,5,1610612751,4,1610612751,118.88,1610612751,122.85,1610612751,118.07499999999999,,,0.23125,91.354,1610612751,92.646,92.0,0,1
1764,Mike James,1628455,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,,,,57.1,66.7,100.0,103.6,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59,95.0,0.0,7,79.17,0.0,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-1,175.0,1,0,0,0.0,1,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.33,6,11.5,3.5,1.0,0.0,0.24,0.1,0.15,26.0,80.0,38.0,0.46,0.34,38.5,0.47,101.64,14.75,6.0,1.75,0.01,0.16,0.08,0.19,30.5,87.0,37.5,0.45,0.36,44.25,0.44,99.4,15.0,6.0,2.0,0.01,0.13,0.07,0.24,31.5,88.33,36.83,0.47,0.38,46.5,0.44,101.01,2.4,1.0,1.0,3.0,1.0,3.0,1,2.29,0.0,-2.29,0.29,0.0,-0.29,2.0,0.0,-2.0,0.06,0.0,-0.06,0.18,0.25,0.07,99.41,98.45,-0.96,0.43,0.0,-0.43,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1765,Bruce Brown,1628971,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,3,0,2,1,2,0.5,1,1,1.0,0,0,,1,1,0,0,1,0,5,4.4,1.5,0.75,,,130.0,150.5,100.0,100.0,30.0,0.2,0.25,0.222,0.0,0.75,0.0,0.231,0.75,87.58,94.74,0.111,10,78.95,0.258,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-4,202.0,1,1,0,0.0,1,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,6,17.0,5.0,2.0,0.08,0.05,0.07,0.17,35.0,80.0,38.0,0.46,0.34,38.5,0.47,101.64,24.5,9.25,4.5,0.09,0.09,0.09,0.18,49.25,87.0,37.5,0.45,0.36,44.25,0.44,99.4,23.83,8.33,4.0,0.08,0.11,0.09,0.18,49.17,88.33,36.83,0.47,0.38,46.5,0.44,101.01,5.29,4.8,3.0,1.0,11.0,6.0,1,5.12,5.0,-0.12,1.88,1.67,-0.21,3.25,3.33,0.08,0.11,0.15,0.04,0.16,0.17,0.01,99.06,98.26,-0.8,1.12,0.67,-0.45,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1766,Alize Johnson,1628993,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,4,0,1,2,3,0.667,0,0,,0,0,,1,0,1,0,1,0,6,7.2,1.333,0.6666666666666666,,,90.9,90.9,36.4,40.5,54.5,0.143,0.0,0.1,0.0,0.667,0.0,0.286,0.667,105.5,111.16,0.333,11,92.63,0.286,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-8,212.0,0,1,0,0.0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,4,6.0,1.5,0.5,0.14,0.54,0.31,0.13,13.5,88.5,37.5,0.48,0.4,43.0,0.44,98.88,4.25,1.0,0.5,0.07,0.55,0.29,0.09,10.25,90.75,38.0,0.49,0.41,46.75,0.44,102.06,4.25,1.0,0.5,0.07,0.55,0.29,0.09,10.25,90.75,38.0,0.49,0.41,46.75,0.44,102.06,2.67,2.5,4.0,4.0,1.0,3.0,1,2.6,0.0,-2.6,0.6,0.0,-0.6,2.0,0.0,-2.0,0.25,0.0,-0.25,0.13,0.0,-0.13,99.94,0.0,-99.94,0.6,0.0,-0.6,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1767,Landry Shamet,1629013,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,22,2,0,0,0,2,0.0,0,0,,2,3,0.667,0,0,0,0,1,0,-10,1.0,0.602,0.0,,,107.3,109.1,128.6,127.5,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.301,89.59,89.94,-0.024,41,74.95,0.097,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-4,190.0,1,0,0,0.0,1,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6,19.5,4.0,2.5,0.06,0.04,0.05,0.14,40.5,80.0,38.0,0.46,0.34,38.5,0.47,101.64,18.0,4.25,2.25,0.03,0.13,0.08,0.13,37.0,87.0,37.5,0.45,0.36,44.25,0.44,99.4,17.67,4.33,2.0,0.02,0.1,0.06,0.13,36.83,88.33,36.83,0.47,0.38,46.5,0.44,101.01,1.86,1.6,2.0,1.0,5.0,3.0,1,1.75,1.33,-0.42,0.12,0.0,-0.12,1.62,1.33,-0.29,0.05,0.04,-0.01,0.11,0.11,0.0,99.06,98.26,-0.8,0.38,0.67,0.29,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1768,Elijah Bryant,1629091,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,4,0,0,1,0,0,,0,0,,0,0,,0,1,1,1,1,0,-4,6.2,0.0,,,,20.0,22.5,66.7,66.7,-46.7,0.0,0.167,0.111,0.0,0.0,0.0,0.1,0.0,111.94,118.96,0.375,10,99.13,0.113,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,0,6-5,210.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,4,4.5,1.0,0.0,0.0,0.07,0.04,0.07,9.5,85.5,39.5,0.47,0.37,39.5,0.46,99.96,4.75,2.0,0.75,0.0,0.11,0.06,0.1,10.0,88.5,37.0,0.46,0.34,40.25,0.47,99.29,5.0,2.0,0.83,0.0,0.13,0.07,0.12,10.5,89.5,39.5,0.47,0.35,39.83,0.44,99.21,1.67,0.6,0.0,1.0,3.0,0.0,1,1.2,0.0,-1.2,0.2,0.0,-0.2,1.0,0.0,-1.0,0.07,0.0,-0.07,0.1,0.25,0.15,98.01,100.32,2.31,0.2,0.0,-0.2,BKN-MIL,2,6,Conference Semifinals,121.25999999999999,93.92,0.20739999999999997,5,1610612751,4,1610612751,118.88,1610612751,122.85,1610612751,118.07499999999999,,,0.23125,91.354,1610612751,92.646,92.0,0,1
1769,Chris Chiozza,1629185,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,0,0,0,0,2,0.0,0,0,,0,0,,0,0,1,0,1,0,6,2.0,0.0,0.0,,,90.9,90.9,36.4,40.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,105.5,111.16,-0.19,11,92.63,0.214,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,5-11,175.0,1,0,0,0.0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,4,5.0,2.5,1.0,0.0,0.06,0.03,0.18,12.5,88.5,37.5,0.48,0.4,43.0,0.44,98.88,3.0,1.25,0.5,0.0,0.03,0.02,0.09,7.5,89.75,36.5,0.48,0.41,47.0,0.44,101.56,2.6,1.0,0.4,0.0,0.02,0.01,0.07,6.4,88.4,34.6,0.5,0.45,44.4,0.44,101.54,0.33,0.0,0.0,1.0,0.0,0.0,1,0.25,0.0,-0.25,0.0,0.0,0.0,0.25,0.0,-0.25,0.02,0.0,-0.02,0.14,0.0,-0.14,99.7,98.45,-1.25,0.25,0.0,-0.25,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1770,Mamadi Diakite,1629603,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,4,0,0,2,0,0,,0,0,,0,0,,0,2,0,0,0,1,-4,2.4,0.0,,,,20.0,22.5,66.7,66.7,-46.7,0.0,0.333,0.222,0.0,0.0,0.0,0.0,0.0,111.94,118.96,0.25,10,99.13,0.0,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,0,6-9,228.0,0,1,0,0.0,1,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,3.0,0.5,0.0,0.0,0.14,0.08,0.04,7.0,91.5,34.5,0.45,0.3,41.0,0.48,98.62,4.25,1.0,0.0,0.03,0.1,0.07,0.1,9.25,91.5,39.5,0.47,0.35,40.0,0.43,98.84,4.25,1.0,0.0,0.03,0.1,0.07,0.1,9.25,91.5,39.5,0.47,0.35,40.0,0.43,98.84,2.0,0.5,2.0,0.0,0.0,2.0,1,1.17,0.0,-1.17,0.17,0.0,-0.17,1.0,0.0,-1.0,0.09,0.0,-0.09,0.09,0.25,0.16,97.37,100.32,2.95,0.17,0.0,-0.17,BKN-MIL,2,6,Conference Semifinals,121.25999999999999,93.92,0.20739999999999997,5,1610612751,4,1610612751,118.88,1610612751,122.85,1610612751,118.07499999999999,,,0.23125,91.354,1610612751,92.646,92.0,0,1
1771,Reggie Perry,1629617,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,4,0,1,2,4,0.5,0,1,0.0,0,0,,1,0,0,0,0,1,6,5.2,1.0,0.5,,,90.9,90.9,36.4,40.5,54.5,0.143,0.0,0.1,0.0,0.5,0.0,0.286,0.5,105.5,111.16,0.143,11,92.63,0.286,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-8,250.0,0,1,1,0.0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.33,4,5.5,3.0,2.0,0.06,0.18,0.11,0.23,13.0,88.5,37.5,0.48,0.4,43.0,0.44,98.88,4.0,2.25,1.25,0.13,0.09,0.1,0.19,10.0,90.75,38.0,0.49,0.41,46.75,0.44,102.06,4.0,2.25,1.25,0.13,0.09,0.1,0.19,10.0,90.75,38.0,0.49,0.41,46.75,0.44,102.06,1.33,1.0,1.0,2.0,0.0,2.0,1,1.2,0.0,-1.2,0.8,0.0,-0.8,0.4,0.0,-0.4,0.1,0.0,-0.1,0.21,0.0,-0.21,99.94,0.0,-99.94,0.6,0.0,-0.6,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
1772,Nic Claxton,1629651,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-5,0.0,0.0,,,,83.3,100.0,200.0,183.8,-116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.94,89.49,-0.071,6,74.58,0.0,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,0,6-11,215.0,0,0,1,0.0,1,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,6,7.5,1.0,1.0,0.0,0.04,0.02,0.05,16.5,80.0,38.0,0.46,0.34,38.5,0.47,101.64,11.75,1.75,1.25,0.08,0.11,0.1,0.07,24.0,87.0,37.5,0.45,0.36,44.25,0.44,99.4,12.17,2.67,1.5,0.08,0.12,0.1,0.11,25.17,88.33,36.83,0.47,0.38,46.5,0.44,101.01,2.71,2.8,0.0,1.0,7.0,4.0,1,2.25,3.33,1.08,0.75,1.67,0.92,1.5,1.67,0.17,0.07,0.13,0.06,0.05,0.15,0.1,99.06,98.26,-0.8,0.25,0.67,0.42,BKN-MIL,2,6,Conference Semifinals,93.12,118.88,0.2048,4,1610612749,5,1610612749,93.92,1610612749,100.0,1610612749,91.06666666666666,1610612749.0,96.4,0.3,92.646,1610612749,91.354,92.0,0,1
