,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
3332,Paul Reed,1630194,PHI vs. NYK,PHI,1610612755,NYK,1,0,0022100147,2021-11-08,L,5,0,1,3,0,0,,0,0,,0,0,,1,2,1,0,0,0,-1,8.1,0.0,,80.0,81.8,-1.8,0.143,0.4,0.25,0.333,0.0,0.0,0.0,107.16,103.42,0.346,86.18,"NOV 08, 2021",240,35,91,0.385,13,40,0.325,13,16,0.813,12,35,47,20,7,6,8,13,96,102.08421948107187,4.0,4.0,55.0,0.43956043956043955,1610612752,102.08421948107187,94.04,94.88,95.71999999999998
3333,Julius Randle,203944,NYK @ PHI,NYK,1610612752,PHI,0,1,0022100147,2021-11-08,W,36,31,3,12,12,25,0.48,5,10,0.5,2,2,1.0,2,10,1,0,3,2,-1,49.9,1.198,F,101.4,104.3,-2.9,0.05,0.244,0.148,0.188,1.0,0.354,0.599,93.99,94.88,0.214,79.07,"NOV 08, 2021",240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,107.60551608859173,7.0,6.0,47.0,0.38461538461538464,1610612755,107.60551608859173,95.71999999999998,94.88,94.04
3334,Seth Curry,203552,PHI vs. NYK,PHI,1610612755,NYK,1,0,0022100147,2021-11-08,L,41,14,6,4,4,10,0.4,2,6,0.333,4,4,1.0,1,3,1,0,3,5,-6,27.8,1.19,G,106.3,112.5,-6.2,0.022,0.068,0.044,0.231,2.0,0.163,0.595,93.85,93.77,0.065,78.15,"NOV 08, 2021",240,35,91,0.385,13,40,0.325,13,16,0.813,12,35,47,20,7,6,8,13,96,102.08421948107187,4.0,4.0,55.0,0.43956043956043955,1610612752,102.08421948107187,94.04,94.88,95.71999999999998
3335,Nerlens Noel,203457,NYK @ PHI,NYK,1610612752,PHI,0,1,0022100147,2021-11-08,W,12,6,0,2,2,3,0.667,0,0,,2,2,1.0,2,0,0,0,0,2,12,8.4,1.546,C,129.2,76.0,53.2,0.167,0.0,0.077,0.0,0.0,0.143,0.773,92.58,95.22,0.091,79.35,"NOV 08, 2021",240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,107.60551608859173,7.0,6.0,47.0,0.38461538461538464,1610612755,107.60551608859173,95.71999999999998,94.88,94.04
3336,Evan Fournier,203095,NYK @ PHI,NYK,1610612752,PHI,0,1,0022100147,2021-11-08,W,27,11,2,6,5,8,0.625,1,4,0.25,0,0,,0,6,1,0,1,4,12,23.2,1.375,G,113.2,92.3,20.9,0.0,0.176,0.102,0.1,2.0,0.153,0.688,93.25,94.41,0.124,78.67,"NOV 08, 2021",240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,107.60551608859173,7.0,6.0,47.0,0.38461538461538464,1610612755,107.60551608859173,95.71999999999998,94.88,94.04
3337,Andre Drummond,203083,PHI vs. NYK,PHI,1610612755,NYK,1,0,0022100147,2021-11-08,L,38,14,1,25,5,9,0.556,0,0,,4,6,0.667,8,17,0,2,1,2,-5,50.5,1.203,C,106.8,112.0,-5.2,0.186,0.405,0.294,0.043,1.0,0.153,0.601,93.27,93.2,0.185,77.66,"NOV 08, 2021",240,35,91,0.385,13,40,0.325,13,16,0.813,12,35,47,20,7,6,8,13,96,102.08421948107187,4.0,4.0,55.0,0.43956043956043955,1610612752,102.08421948107187,94.04,94.88,95.71999999999998
3338,Kemba Walker,202689,NYK @ PHI,NYK,1610612752,PHI,0,1,0022100147,2021-11-08,W,27,8,5,3,3,9,0.333,1,6,0.167,1,1,1.0,0,3,1,0,0,1,-2,22.1,0.847,G,103.8,105.7,-1.8,0.0,0.1,0.05,0.263,0.0,0.153,0.424,92.1,93.74,0.096,78.12,"NOV 08, 2021",240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,107.60551608859173,7.0,6.0,47.0,0.38461538461538464,1610612755,107.60551608859173,95.71999999999998,94.88,94.04
3339,Taj Gibson,201959,NYK @ PHI,NYK,1610612752,PHI,0,1,0022100147,2021-11-08,W,31,7,1,8,3,4,0.75,0,0,,1,1,1.0,4,4,0,2,0,5,-9,24.1,1.577,,96.9,112.7,-15.8,0.111,0.108,0.11,0.048,0.0,0.054,0.788,96.41,96.99,0.073,80.83,"NOV 08, 2021",240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,107.60551608859173,7.0,6.0,47.0,0.38461538461538464,1610612755,107.60551608859173,95.71999999999998,94.88,94.04
3340,LaMelo Ball,1630163,CHA @ LAL,CHA,1610612766,LAL,0,1,0022100154,2021-11-08,L,42,25,11,16,8,19,0.421,3,8,0.375,6,6,1.0,3,13,1,1,3,2,6,63.7,1.155,G,107.8,100.0,7.8,0.059,0.302,0.17,0.407,3.67,0.228,0.578,104.96,104.13,0.213,86.78,"NOV 08, 2021",265,43,99,0.434,14,42,0.333,23,28,0.821,14,41,55,23,5,3,18,23,123,106.65972944849116,11.0,8.0,51.0,0.4835164835164835,1610612747,106.65972944849116,115.32,114.36,113.40000000000002
3341,Gary Payton II,1627780,GSW vs. ATL,GSW,1610612744,ATL,1,0,0022100152,2021-11-08,W,21,2,1,4,1,2,0.5,0,0,,0,0,,1,3,2,0,2,6,22,12.3,1.0,,125.0,74.5,50.5,0.048,0.125,0.089,0.053,0.5,0.077,0.5,112.5,111.73,-0.007,93.11,"NOV 08, 2021",240,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,13,22,127,121.32212457011843,6.0,2.0,35.0,0.4634146341463415,1610612737,121.32212457011843,104.68,106.56,108.44
3342,Stephen Curry,201939,GSW vs. ATL,GSW,1610612744,ATL,1,0,0022100152,2021-11-08,W,35,50,10,7,14,28,0.5,9,19,0.474,13,13,1.0,2,5,4,1,2,0,31,86.4,1.483,G,134.6,93.7,40.9,0.065,0.147,0.108,0.455,5.0,0.417,0.741,109.44,107.58,0.341,89.65,"NOV 08, 2021",240,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,13,22,127,121.32212457011843,6.0,2.0,35.0,0.4634146341463415,1610612737,121.32212457011843,104.68,106.56,108.44
3343,Karl-Anthony Towns,1626157,MIN @ MEM,MIN,1610612750,MEM,0,1,0022100149,2021-11-08,L,43,25,3,12,9,20,0.45,3,9,0.333,4,5,0.8,7,5,1,2,5,3,-3,47.9,1.126,C,114.8,122.4,-7.6,0.149,0.135,0.143,0.111,0.6,0.257,0.563,96.35,95.78,0.104,79.82,"NOV 08, 2021",265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,13,27,118,112.25266362252664,7.0,8.0,51.0,0.5,1610612763,112.25266362252664,105.12,103.28000000000002,101.44
3344,Malik Beasley,1627736,MIN @ MEM,MIN,1610612750,MEM,0,1,0022100149,2021-11-08,L,27,4,1,4,2,8,0.25,0,5,0.0,0,0,,0,4,0,0,0,1,-3,10.3,0.5,,109.4,115.1,-5.7,0.0,0.167,0.073,0.056,0.0,0.129,0.25,94.62,94.62,0.021,78.85,"NOV 08, 2021",265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,13,27,118,112.25266362252664,7.0,8.0,51.0,0.5,1610612763,112.25266362252664,105.12,103.28000000000002,101.44
3345,Patty Mills,201988,BKN @ CHI,BKN,1610612751,CHI,0,1,0022100148,2021-11-08,L,21,5,2,0,2,9,0.222,1,5,0.2,0,0,,0,0,0,0,0,1,10,8.0,0.556,,114.3,90.5,23.8,0.0,0.0,0.0,0.118,0.0,0.188,0.278,96.71,95.39,-0.013,79.5,"NOV 08, 2021",240,34,86,0.395,11,33,0.333,16,19,0.842,6,36,42,19,6,7,14,16,95,92.80969128565846,8.0,5.0,56.0,0.46938775510204084,1610612741,92.80969128565846,102.36,101.58,100.8
3346,Kevin Durant,201142,BKN @ CHI,BKN,1610612751,CHI,0,1,0022100148,2021-11-08,L,35,38,4,11,13,24,0.542,3,8,0.375,9,9,1.0,1,10,0,0,2,1,-22,55.2,1.359,F,96.1,123.4,-27.3,0.024,0.263,0.139,0.308,2.0,0.361,0.68,104.55,104.71,0.245,87.26,"NOV 08, 2021",240,34,86,0.395,11,33,0.333,16,19,0.842,6,36,42,19,6,7,14,16,95,92.80969128565846,8.0,5.0,56.0,0.46938775510204084,1610612741,92.80969128565846,102.36,101.58,100.8
3347,Mason Plumlee,203486,CHA @ LAL,CHA,1610612766,LAL,0,1,0022100154,2021-11-08,L,35,13,2,9,6,7,0.857,0,0,,1,3,0.333,1,8,0,1,0,6,13,29.8,1.562,C,118.3,101.4,16.9,0.029,0.216,0.125,0.083,0.0,0.101,0.781,98.42,97.84,0.105,81.53,"NOV 08, 2021",265,43,99,0.434,14,42,0.333,23,28,0.821,14,41,55,23,5,3,18,23,123,106.65972944849116,11.0,8.0,51.0,0.4835164835164835,1610612747,106.65972944849116,115.32,114.36,113.40000000000002
3348,Solomon Hill,203524,ATL @ GSW,ATL,1610612737,GSW,0,1,0022100152,2021-11-08,L,13,0,1,2,0,1,0.0,0,0,,0,0,,0,2,0,0,0,0,-1,3.9,0.0,,106.5,121.4,-15.0,0.0,0.182,0.091,0.125,0.0,0.029,0.0,101.94,108.64,0.031,90.54,"NOV 08, 2021",240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113,104.20509037255626,13.0,4.0,39.0,0.4782608695652174,1610612744,104.20509037255626,108.44,106.56,104.68
3349,Danilo Gallinari,201568,ATL @ GSW,ATL,1610612737,GSW,0,1,0022100152,2021-11-08,L,22,4,1,3,1,7,0.143,0,4,0.0,2,2,1.0,0,3,1,0,3,1,-19,9.1,0.508,,89.8,131.3,-41.5,0.0,0.143,0.068,0.077,0.33,0.204,0.254,106.47,104.79,-0.011,87.32,"NOV 08, 2021",240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113,104.20509037255626,13.0,4.0,39.0,0.4782608695652174,1610612744,104.20509037255626,108.44,106.56,104.68
3350,Bruce Brown,1628971,BKN @ CHI,BKN,1610612751,CHI,0,1,0022100148,2021-11-08,L,31,0,0,1,0,8,0.0,0,1,0.0,0,0,,0,1,0,2,2,2,-28,5.2,0.0,F,85.5,126.1,-40.6,0.0,0.03,0.015,0.0,0.0,0.135,0.0,106.45,105.96,-0.074,88.3,"NOV 08, 2021",240,34,86,0.395,11,33,0.333,16,19,0.842,6,36,42,19,6,7,14,16,95,92.80969128565846,8.0,5.0,56.0,0.46938775510204084,1610612741,92.80969128565846,102.36,101.58,100.8
3351,Ayo Dosunmu,1630245,CHI vs. BKN,CHI,1610612741,BKN,1,0,0022100148,2021-11-08,W,20,15,0,7,6,10,0.6,1,4,0.25,2,3,0.667,3,4,0,0,1,1,22,22.4,1.325,,121.4,70.7,50.7,0.13,0.167,0.149,0.0,0.0,0.235,0.663,97.71,101.63,0.208,84.69,"NOV 08, 2021",240,46,98,0.469,9,31,0.29,17,20,0.85,15,41,56,21,8,5,9,17,118,117.06349206349206,6.0,7.0,42.0,0.3953488372093023,1610612751,117.06349206349206,100.8,101.58,102.36
3352,Kyle Anderson,203937,MEM vs. MIN,MEM,1610612763,MIN,1,0,0022100149,2021-11-08,W,28,12,7,9,5,8,0.625,2,2,1.0,0,1,0.0,3,6,0,1,1,2,15,35.3,1.422,,136.8,110.5,26.3,0.125,0.171,0.153,0.304,7.0,0.136,0.711,96.75,96.04,0.172,80.04,"NOV 08, 2021",265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,13,22,125,123.22555205047318,7.0,8.0,45.0,0.422680412371134,1610612750,123.22555205047318,101.44,103.28000000000002,105.12
3353,D'Angelo Russell,1626156,MIN @ MEM,MIN,1610612750,MEM,0,1,0022100149,2021-11-08,L,41,30,7,5,10,22,0.455,6,13,0.462,4,4,1.0,0,5,1,1,2,4,0,50.5,1.263,G,117.9,122.2,-4.4,0.0,0.147,0.068,0.304,3.5,0.274,0.631,98.8,97.09,0.149,80.91,"NOV 08, 2021",265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,13,27,118,112.25266362252664,7.0,8.0,51.0,0.5,1610612763,112.25266362252664,105.12,103.28000000000002,101.44
3354,Jaren Jackson Jr.,1628991,MEM vs. MIN,MEM,1610612763,MIN,1,0,0022100149,2021-11-08,W,32,14,0,8,6,11,0.545,2,3,0.667,0,0,,2,6,1,3,2,6,12,33.6,1.273,F,123.8,104.8,19.0,0.059,0.158,0.111,0.0,0.0,0.171,0.636,98.91,94.99,0.089,79.16,"NOV 08, 2021",265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,13,22,125,123.22555205047318,7.0,8.0,45.0,0.422680412371134,1610612750,123.22555205047318,101.44,103.28000000000002,105.12
3355,De'Anthony Melton,1629001,MEM vs. MIN,MEM,1610612763,MIN,1,0,0022100149,2021-11-08,W,32,19,3,3,7,12,0.583,3,6,0.5,2,2,1.0,0,3,2,1,3,3,7,33.1,1.475,G,125.0,115.9,9.1,0.0,0.1,0.052,0.143,1.0,0.219,0.738,96.34,95.2,0.126,79.33,"NOV 08, 2021",265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,13,22,125,123.22555205047318,7.0,8.0,45.0,0.422680412371134,1610612750,123.22555205047318,101.44,103.28000000000002,105.12
3356,Ja Morant,1629630,MEM vs. MIN,MEM,1610612763,MIN,1,0,0022100149,2021-11-08,W,41,33,8,6,10,24,0.417,3,6,0.5,10,12,0.833,1,5,1,1,3,3,4,55.2,1.127,G,124.1,117.9,6.2,0.027,0.116,0.075,0.286,2.67,0.351,0.564,97.72,96.93,0.147,80.77,"NOV 08, 2021",265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,13,22,125,123.22555205047318,7.0,8.0,45.0,0.422680412371134,1610612750,123.22555205047318,101.44,103.28000000000002,105.12
3357,Anthony Edwards,1630162,MIN @ MEM,MIN,1610612750,MEM,0,1,0022100149,2021-11-08,L,43,27,3,5,9,22,0.409,4,9,0.444,5,7,0.714,2,3,3,0,4,4,-16,42.5,1.077,F,109.3,127.9,-18.6,0.042,0.073,0.056,0.136,0.75,0.287,0.538,97.85,96.04,0.082,80.03,"NOV 08, 2021",265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,13,27,118,112.25266362252664,7.0,8.0,51.0,0.5,1610612763,112.25266362252664,105.12,103.28000000000002,101.44
3358,Jaden McDaniels,1630183,MIN @ MEM,MIN,1610612750,MEM,0,1,0022100149,2021-11-08,L,31,11,1,7,4,9,0.444,1,4,0.25,2,3,0.667,1,6,1,1,1,6,-10,25.9,1.066,F,115.0,129.5,-14.5,0.029,0.222,0.115,0.048,1.0,0.151,0.533,95.5,93.04,0.052,77.54,"NOV 08, 2021",265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,13,27,118,112.25266362252664,7.0,8.0,51.0,0.5,1610612763,112.25266362252664,105.12,103.28000000000002,101.44
3359,Desmond Bane,1630217,MEM vs. MIN,MEM,1610612763,MIN,1,0,0022100149,2021-11-08,W,41,13,5,3,5,13,0.385,0,6,0.0,3,3,1.0,1,2,1,0,1,2,12,26.1,0.908,F,120.0,101.2,18.8,0.026,0.041,0.034,0.161,5.0,0.161,0.454,97.7,95.77,0.072,79.81,"NOV 08, 2021",265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,13,22,125,123.22555205047318,7.0,8.0,45.0,0.422680412371134,1610612750,123.22555205047318,101.44,103.28000000000002,105.12
3360,Jonas Valančiūnas,202685,NOP @ DAL,NOP,1610612740,DAL,0,1,0022100150,2021-11-08,L,34,22,3,11,10,16,0.625,2,3,0.667,0,0,,1,10,1,0,3,4,-6,39.7,1.375,C,100.0,108.8,-8.8,0.032,0.313,0.175,0.167,1.0,0.26,0.688,96.72,96.6,0.168,80.5,"NOV 08, 2021",240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,95.99332220367278,7.0,3.0,46.0,0.5058823529411764,1610612742,95.99332220367278,95.83999999999999,94.78000000000002,93.71999999999998
3361,Tomas Satoransky,203107,NOP @ DAL,NOP,1610612740,DAL,0,1,0022100150,2021-11-08,L,18,0,2,5,0,4,0.0,0,0,,0,0,,1,4,0,0,0,0,-21,9.0,0.0,,74.3,134.3,-60.0,0.036,0.286,0.119,0.222,0.0,0.089,0.0,95.61,91.89,0.038,76.57,"NOV 08, 2021",240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,95.99332220367278,7.0,3.0,46.0,0.5058823529411764,1610612742,95.99332220367278,95.83999999999999,94.78000000000002,93.71999999999998
3362,Reggie Bullock Jr.,203493,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,21,12,1,4,5,7,0.714,2,3,0.667,0,0,,1,3,0,1,0,0,13,21.3,1.714,,126.8,90.7,36.1,0.056,0.111,0.089,0.056,0.0,0.156,0.857,95.55,93.99,0.188,78.32,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3363,Tim Hardaway Jr.,203501,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,33,17,4,6,6,9,0.667,4,5,0.8,1,2,0.5,0,6,0,0,0,0,11,30.2,1.721,G,110.3,94.1,16.2,0.0,0.162,0.087,0.182,0.0,0.132,0.86,98.15,97.81,0.169,81.51,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3364,Boban Marjanović,1626246,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,8,4,1,0,2,3,0.667,0,0,,0,0,,0,0,0,0,0,1,3,5.5,1.333,,117.6,94.4,23.2,0.0,0.0,0.0,0.167,0.0,0.167,0.667,104.94,104.35,0.094,86.96,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3365,Frank Ntilikina,1628373,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,18,9,2,3,4,6,0.667,1,2,0.5,0,0,,0,3,2,0,0,1,24,21.6,1.5,,128.6,58.3,70.2,0.0,0.103,0.065,0.143,0.0,0.162,0.75,99.96,96.27,0.228,80.23,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3366,Jalen Brunson,1628973,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,31,17,6,4,7,12,0.583,0,2,0.0,3,3,1.0,0,4,1,0,2,1,26,31.8,1.276,,139.7,94.8,44.8,0.0,0.111,0.07,0.24,3.0,0.242,0.638,93.7,90.63,0.156,75.53,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3367,Kira Lewis Jr.,1630184,NOP @ DAL,NOP,1610612740,DAL,0,1,0022100150,2021-11-08,L,7,0,0,1,0,3,0.0,0,3,0.0,0,0,,1,0,0,0,0,0,-20,1.2,0.0,,14.3,146.7,-132.4,0.083,0.0,0.056,0.0,0.0,0.176,0.0,102.72,104.74,-0.098,87.28,"NOV 08, 2021",240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,95.99332220367278,7.0,3.0,46.0,0.5058823529411764,1610612742,95.99332220367278,95.83999999999999,94.78000000000002,93.71999999999998
3368,Naji Marshall,1630230,NOP @ DAL,NOP,1610612740,DAL,0,1,0022100150,2021-11-08,L,13,0,0,5,0,5,0.0,0,2,0.0,0,0,,2,3,0,0,2,0,-25,4.0,0.0,,40.7,138.5,-97.7,0.087,0.273,0.147,0.0,0.0,0.206,0.0,97.47,95.52,-0.072,79.6,"NOV 08, 2021",240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,95.99332220367278,7.0,3.0,46.0,0.5058823529411764,1610612742,95.99332220367278,95.83999999999999,94.78000000000002,93.71999999999998
3369,Trey Murphy III,1630530,NOP @ DAL,NOP,1610612740,DAL,0,1,0022100150,2021-11-08,L,11,0,0,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,1,1,-14,0.2,0.0,,45.5,114.3,-68.8,0.0,0.1,0.034,0.0,0.0,0.107,0.0,98.7,97.25,-0.1,81.04,"NOV 08, 2021",240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,95.99332220367278,7.0,3.0,46.0,0.5058823529411764,1610612742,95.99332220367278,95.83999999999999,94.78000000000002,93.71999999999998
3370,Kyle Lowry,200768,MIA @ DEN,MIA,1610612748,DEN,0,1,0022100151,2021-11-08,L,37,0,4,3,0,8,0.0,0,6,0.0,0,0,,1,2,1,1,3,4,-20,12.6,0.0,G,102.7,128.0,-25.3,0.025,0.054,0.039,0.167,1.33,0.136,0.0,98.2,95.53,-0.045,79.61,"NOV 08, 2021",240,31,78,0.397,13,36,0.361,21,25,0.84,6,31,37,22,3,3,13,20,96,100.0,7.0,5.0,49.0,0.46153846153846156,1610612743,100.0,96.0,97.28000000000002,98.56
3371,Jeff Green,201145,DEN vs. MIA,DEN,1610612743,MIA,1,0,0022100151,2021-11-08,W,34,13,0,2,5,12,0.417,1,4,0.25,2,3,0.667,0,2,0,0,1,4,22,14.4,0.976,F,130.3,98.5,31.8,0.0,0.057,0.031,0.0,0.0,0.182,0.488,97.26,93.71,0.015,78.09,"NOV 08, 2021",240,42,91,0.462,12,41,0.293,17,24,0.708,12,37,49,28,7,5,9,23,113,114.65097402597402,3.0,3.0,37.0,0.3974358974358974,1610612748,114.65097402597402,98.56,97.28000000000002,96.0
3372,Andre Iguodala,2738,GSW vs. ATL,GSW,1610612744,ATL,1,0,0022100152,2021-11-08,W,20,6,2,0,3,5,0.6,0,2,0.0,0,0,,0,0,0,1,0,1,11,12.0,1.2,,109.1,86.0,23.0,0.0,0.0,0.0,0.154,0.0,0.109,0.6,108.35,105.63,0.081,88.03,"NOV 08, 2021",240,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,13,22,127,121.32212457011843,6.0,2.0,35.0,0.4634146341463415,1610612737,121.32212457011843,104.68,106.56,108.44
3373,Bones Hyland,1630538,DEN vs. MIA,DEN,1610612743,MIA,1,0,0022100151,2021-11-08,W,16,6,1,1,2,7,0.286,1,5,0.2,1,1,1.0,0,1,2,1,1,2,-3,16.7,0.806,,97.1,109.1,-12.0,0.0,0.063,0.026,0.125,1.0,0.195,0.403,99.78,100.08,0.046,83.4,"NOV 08, 2021",240,42,91,0.462,12,41,0.293,17,24,0.708,12,37,49,28,7,5,9,23,113,114.65097402597402,3.0,3.0,37.0,0.3974358974358974,1610612748,114.65097402597402,98.56,97.28000000000002,96.0
3374,Tyler Herro,1629639,MIA @ DEN,MIA,1610612748,DEN,0,1,0022100151,2021-11-08,L,31,11,5,3,3,12,0.25,2,9,0.222,3,3,1.0,0,3,1,0,1,0,-7,24.1,0.826,,113.3,119.0,-5.7,0.0,0.088,0.045,0.25,5.0,0.212,0.413,99.45,96.1,0.084,80.09,"NOV 08, 2021",240,31,78,0.397,13,36,0.361,21,25,0.84,6,31,37,22,3,3,13,20,96,100.0,7.0,5.0,49.0,0.46153846153846156,1610612743,100.0,96.0,97.28000000000002,98.56
3375,Moses Brown,1629650,DAL vs. NOP,DAL,1610612742,NOP,1,0,0022100150,2021-11-08,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,94.53,0.0,78.77,"NOV 08, 2021",240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,115.23687580025607,7.0,0.0,39.0,0.42528735632183906,1610612740,115.23687580025607,93.71999999999998,94.78000000000002,95.83999999999999
3376,PJ Dozier,1628408,DEN vs. MIA,DEN,1610612743,MIA,1,0,0022100151,2021-11-08,W,21,7,1,8,2,11,0.182,1,5,0.2,2,2,1.0,2,6,0,0,1,3,-9,17.1,0.589,,81.4,107.3,-25.9,0.069,0.286,0.16,0.111,1.0,0.241,0.295,97.45,96.67,0.034,80.56,"NOV 08, 2021",240,42,91,0.462,12,41,0.293,17,24,0.708,12,37,49,28,7,5,9,23,113,114.65097402597402,3.0,3.0,37.0,0.3974358974358974,1610612748,114.65097402597402,98.56,97.28000000000002,96.0
3377,Dewayne Dedmon,203473,MIA @ DEN,MIA,1610612748,DEN,0,1,0022100151,2021-11-08,L,14,10,0,3,3,4,0.75,0,0,,4,4,1.0,1,2,0,0,1,3,0,12.6,1.736,,122.2,113.8,8.4,0.077,0.143,0.111,0.0,0.0,0.219,0.868,98.06,94.1,0.144,78.41,"NOV 08, 2021",240,31,78,0.397,13,36,0.361,21,25,0.84,6,31,37,22,3,3,13,20,96,100.0,7.0,5.0,49.0,0.46153846153846156,1610612743,100.0,96.0,97.28000000000002,98.56
3378,JaMychal Green,203210,DEN vs. MIA,DEN,1610612743,MIA,1,0,0022100151,2021-11-08,W,15,9,0,5,2,5,0.4,0,3,0.0,5,6,0.833,2,3,0,1,0,1,0,18.0,1.178,,100.0,106.7,-6.7,0.1,0.188,0.139,0.0,0.0,0.205,0.589,98.9,98.33,0.17,81.94,"NOV 08, 2021",240,42,91,0.462,12,41,0.293,17,24,0.708,12,37,49,28,7,5,9,23,113,114.65097402597402,3.0,3.0,37.0,0.3974358974358974,1610612748,114.65097402597402,98.56,97.28000000000002,96.0
