,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
3170,Alex Len,203458,SAC vs. CLE,SAC,1610612758,CLE,1,0,0022300191,2023-11-13,W,6,2,3,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,4,6.5,1.0,,150.0,116.7,33.3,0.0,0.0,0.0,0.429,0.0,0.154,0.5,96.74,102.55,0.145,85.46,"NOV 13, 2023",240,49,83,0.59,20,42,0.476,14,22,0.636,8,29,37,32,3,4,10,19,132,139.4169835234474,3.0,1.0,39.0,0.4945054945054945,1610612739,139.4169835234474,94.68,95.08,95.48
3171,Harrison Barnes,203084,SAC vs. CLE,SAC,1610612758,CLE,1,0,0022300191,2023-11-13,W,22,4,3,5,2,4,0.5,0,2,0.0,0,0,,2,3,0,0,1,0,8,13.5,1.0,F,147.6,125.6,22.0,0.105,0.15,0.128,0.143,3.0,0.109,0.5,91.1,93.25,0.069,77.71,"NOV 13, 2023",240,49,83,0.59,20,42,0.476,14,22,0.636,8,29,37,32,3,4,10,19,132,139.4169835234474,3.0,1.0,39.0,0.4945054945054945,1610612739,139.4169835234474,94.68,95.08,95.48
3172,Tristan Thompson,202684,CLE @ SAC,CLE,1610612739,SAC,0,1,0022300191,2023-11-13,L,13,2,0,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,2,8,3.2,2.0,,160.0,139.1,20.9,0.0,0.1,0.059,0.0,0.0,0.038,1.0,83.93,90.08,0.014,75.07,"NOV 13, 2023",240,45,91,0.495,16,35,0.457,14,17,0.824,14,25,39,24,3,1,11,18,120,125.68077084206115,3.0,4.0,37.0,0.5903614457831325,1610612758,125.68077084206115,95.48,95.08,94.68
3173,Mike Muscala,203488,WAS @ TOR,WAS,1610612764,TOR,0,1,0022300189,2023-11-13,L,7,4,0,2,1,2,0.5,0,0,,2,2,1.0,1,1,0,0,3,0,-1,3.4,1.389,,116.7,115.4,1.3,0.25,0.111,0.154,0.0,0.0,0.429,0.694,88.19,82.76,0.083,68.97,"NOV 13, 2023",240,43,84,0.512,12,26,0.462,9,12,0.75,8,30,38,32,11,5,22,22,107,103.6018590240124,11.0,4.0,48.0,0.5,1610612761,103.6018590240124,103.28000000000002,102.14,101.0
3174,Dennis Schröder,203471,TOR vs. WAS,TOR,1610612761,WAS,1,0,0022300189,2023-11-13,W,35,4,6,4,1,12,0.083,0,4,0.0,2,2,1.0,1,3,0,0,3,2,2,14.8,0.311,G,100.0,100.0,0.0,0.027,0.091,0.057,0.194,2.0,0.178,0.155,106.59,105.9,-0.017,88.25,"NOV 13, 2023",240,45,90,0.5,4,20,0.2,17,25,0.68,16,32,48,28,11,4,16,13,111,109.9009900990099,11.0,5.0,38.0,0.5119047619047619,1610612764,109.9009900990099,101.0,102.14,103.28000000000002
3175,Otto Porter Jr.,203490,TOR vs. WAS,TOR,1610612761,WAS,1,0,0022300189,2023-11-13,W,14,5,0,1,2,6,0.333,0,1,0.0,1,1,1.0,1,0,1,1,0,0,-13,12.2,0.776,F,87.1,133.3,-46.2,0.05,0.0,0.033,0.0,0.0,0.162,0.388,102.13,102.74,0.038,85.61,"NOV 13, 2023",240,45,90,0.5,4,20,0.2,17,25,0.68,16,32,48,28,11,4,16,13,111,109.9009900990099,11.0,5.0,38.0,0.5119047619047619,1610612764,109.9009900990099,101.0,102.14,103.28000000000002
3176,Pascal Siakam,1627783,TOR vs. WAS,TOR,1610612761,WAS,1,0,0022300189,2023-11-13,W,38,39,7,11,15,23,0.652,0,3,0.0,9,14,0.643,2,9,3,0,6,1,18,65.7,1.337,F,114.5,95.1,19.4,0.051,0.243,0.145,0.304,1.17,0.347,0.669,106.55,104.87,0.241,87.39,"NOV 13, 2023",240,45,90,0.5,4,20,0.2,17,25,0.68,16,32,48,28,11,4,16,13,111,109.9009900990099,11.0,5.0,38.0,0.5119047619047619,1610612764,109.9009900990099,101.0,102.14,103.28000000000002
3177,Andre Drummond,203083,CHI @ MIL,CHI,1610612741,MIL,0,1,0022300190,2023-11-13,L,12,4,0,3,2,5,0.4,0,0,,0,0,,1,2,2,0,1,2,-8,12.6,0.8,,87.0,127.3,-40.3,0.083,0.154,0.12,0.0,0.0,0.231,0.4,92.13,92.7,0.068,77.25,"NOV 13, 2023",240,38,100,0.38,14,42,0.333,19,21,0.905,18,29,47,24,9,7,6,25,109,112.0937885643768,3.0,5.0,53.0,0.47191011235955055,1610612749,112.0937885643768,97.24,100.06,102.88
3178,Ayo Dosunmu,1630245,CHI @ MIL,CHI,1610612741,MIL,0,1,0022300190,2023-11-13,L,26,5,1,2,2,4,0.5,1,2,0.5,0,0,,1,1,0,0,1,4,-13,7.9,1.25,,105.7,135.3,-29.6,0.036,0.04,0.038,0.063,1.0,0.083,0.625,101.19,97.88,0.005,81.56,"NOV 13, 2023",240,38,100,0.38,14,42,0.333,19,21,0.905,18,29,47,24,9,7,6,25,109,112.0937885643768,3.0,5.0,53.0,0.47191011235955055,1610612749,112.0937885643768,97.24,100.06,102.88
3179,Andre Jackson Jr.,1641748,MIL vs. CHI,MIL,1610612749,CHI,1,0,0022300190,2023-11-13,W,13,5,0,3,2,4,0.5,1,3,0.333,0,0,,2,1,0,0,0,1,2,8.6,1.25,,107.4,108.0,-0.6,0.125,0.071,0.1,0.0,0.0,0.118,0.625,103.32,98.4,0.084,82.0,"NOV 13, 2023",240,42,89,0.472,15,47,0.319,19,27,0.704,13,40,53,23,3,5,15,23,118,114.69673405909799,9.0,7.0,47.0,0.38,1610612741,114.69673405909799,102.88,100.06,97.24
3180,MarJon Beauchamp,1630699,MIL vs. CHI,MIL,1610612749,CHI,1,0,0022300190,2023-11-13,W,20,8,2,5,3,7,0.429,2,4,0.5,0,0,,1,4,1,1,1,1,7,22.0,1.143,,132.5,117.9,14.6,0.063,0.211,0.143,0.133,2.0,0.16,0.571,96.97,96.0,0.122,80.0,"NOV 13, 2023",240,42,89,0.472,15,47,0.319,19,27,0.704,13,40,53,23,3,5,15,23,118,114.69673405909799,9.0,7.0,47.0,0.38,1610612741,114.69673405909799,102.88,100.06,97.24
3181,Patrick Williams,1630172,CHI @ MIL,CHI,1610612741,MIL,0,1,0022300190,2023-11-13,L,27,13,2,3,4,7,0.571,3,4,0.75,2,2,1.0,0,3,2,3,0,3,-6,34.6,1.65,,121.1,131.6,-10.5,0.0,0.103,0.052,0.111,0.0,0.127,0.825,105.44,100.4,0.13,83.67,"NOV 13, 2023",240,38,100,0.38,14,42,0.333,19,21,0.905,18,29,47,24,9,7,6,25,109,112.0937885643768,3.0,5.0,53.0,0.47191011235955055,1610612749,112.0937885643768,97.24,100.06,102.88
3182,Coby White,1629632,CHI @ MIL,CHI,1610612741,MIL,0,1,0022300190,2023-11-13,L,26,16,1,3,6,14,0.429,3,8,0.375,1,2,0.5,0,3,2,0,1,3,1,26.1,1.075,G,116.7,112.7,3.9,0.0,0.103,0.046,0.056,1.0,0.239,0.538,98.75,99.22,0.084,82.69,"NOV 13, 2023",240,38,100,0.38,14,42,0.333,19,21,0.905,18,29,47,24,9,7,6,25,109,112.0937885643768,3.0,5.0,53.0,0.47191011235955055,1610612749,112.0937885643768,97.24,100.06,102.88
3183,KJ Martin,1630231,PHI vs. IND,PHI,1610612755,IND,1,0,0022300019,2023-11-14,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.57,205.71,0.0,171.43,"NOV 14, 2023",240,43,86,0.5,6,22,0.273,34,35,0.971,5,33,38,22,5,3,16,26,126,112.09964412811387,7.0,5.0,41.0,0.5161290322580645,1610612754,112.09964412811387,112.40000000000002,110.46,108.52
3184,Obi Toppin,1630167,IND @ PHI,IND,1610612754,PHI,0,1,0022300019,2023-11-14,W,37,27,1,6,12,15,0.8,1,3,0.333,2,4,0.5,1,5,0,1,0,1,13,38.7,1.611,F,128.2,112.9,15.3,0.027,0.156,0.087,0.037,0.0,0.181,0.805,112.48,111.27,0.163,92.73,"NOV 14, 2023",240,48,93,0.516,13,37,0.351,23,33,0.697,10,31,41,32,7,5,11,28,132,121.63656468853668,5.0,3.0,38.0,0.5,1610612755,121.63656468853668,108.52,110.46,112.40000000000002
3185,Jeremy Sochan,1631110,SAS @ OKC,SAS,1610612759,OKC,0,1,0022300021,2023-11-14,L,28,9,5,3,4,11,0.364,1,1,1.0,0,0,,1,2,0,0,3,2,-31,17.1,0.818,G,68.3,117.5,-49.2,0.028,0.091,0.052,0.333,1.67,0.192,0.409,110.56,109.17,0.043,90.97,"NOV 14, 2023",240,36,93,0.387,9,30,0.3,6,9,0.667,13,30,43,24,7,6,24,13,87,80.58540200074103,19.0,6.0,40.0,0.5168539325842697,1610612760,80.58540200074103,107.96,108.38,108.8
3186,Zach Collins,1628380,SAS @ OKC,SAS,1610612759,OKC,0,1,0022300021,2023-11-14,L,31,13,1,8,6,11,0.545,1,4,0.25,0,0,,5,3,0,0,4,3,-33,20.1,1.182,C,67.6,115.7,-48.1,0.114,0.111,0.113,0.067,0.25,0.176,0.591,111.98,109.1,0.064,90.92,"NOV 14, 2023",240,36,93,0.387,9,30,0.3,6,9,0.667,13,30,43,24,7,6,24,13,87,80.58540200074103,19.0,6.0,40.0,0.5168539325842697,1610612760,80.58540200074103,107.96,108.38,108.8
3187,Naji Marshall,1630230,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,21,16,2,4,5,9,0.556,1,4,0.25,5,5,1.0,2,2,1,2,1,2,2,31.8,1.429,,124.4,114.9,9.6,0.087,0.091,0.089,0.125,2.0,0.231,0.714,104.73,107.2,0.158,89.33,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3188,Olivier-Maxence Prosper,1641765,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,9,6,0,3,2,3,0.667,1,2,0.5,1,2,0.5,1,2,0,0,0,0,7,9.6,1.546,,85.0,55.6,29.4,0.083,0.167,0.125,0.0,0.0,0.182,0.773,98.83,100.96,0.333,84.13,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3189,Dereck Lively II,1641726,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,21,4,2,9,1,2,0.5,0,1,0.0,2,2,1.0,3,6,0,0,0,2,-8,17.8,1.389,C,117.4,140.9,-23.5,0.143,0.333,0.231,0.125,0.0,0.056,0.694,104.73,102.45,0.098,85.38,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3190,Dereon Seabron,1631220,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,0,0,0,3.0,0.0,,40.0,33.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.78,128.78,1.0,107.32,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3191,Jeremiah Robinson-Earl,1630526,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,13,3,2,2,1,1,1.0,1,1,1.0,0,0,,1,1,1,0,3,2,2,8.4,3.0,,117.2,100.0,17.2,0.091,0.067,0.077,0.182,0.67,0.121,1.5,104.97,111.4,0.049,92.83,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3192,Kira Lewis Jr.,1630184,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,2,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2.0,2.0,,40.0,33.3,6.7,0.0,0.0,0.0,0.0,0.0,0.2,1.0,128.78,128.78,2.0,107.32,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3193,Grant Williams,1629684,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,24,10,0,1,3,6,0.5,3,4,0.75,1,2,0.5,0,1,0,1,2,0,-11,12.2,1.453,F,117.0,146.0,-29.0,0.0,0.053,0.024,0.0,0.0,0.148,0.727,103.57,103.57,0.042,86.31,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3194,Luka Dončić,1629029,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,26,16,2,2,5,16,0.313,3,5,0.6,3,5,0.6,1,1,0,0,8,0,-26,13.4,0.879,G,93.3,143.9,-50.5,0.033,0.042,0.037,0.154,0.25,0.388,0.44,106.75,106.97,-0.011,89.14,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3195,Derrick Jones Jr.,1627884,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,18,7,2,3,2,4,0.5,1,3,0.333,2,2,1.0,2,1,0,1,1,1,-10,15.6,1.434,F,102.4,133.3,-30.9,0.111,0.059,0.086,0.182,2.0,0.128,0.717,103.14,103.97,0.079,86.64,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3196,Brandon Ingram,1627742,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,36,25,7,9,11,20,0.55,1,5,0.2,2,2,1.0,1,8,2,0,2,0,17,50.3,1.197,F,128.2,103.8,24.4,0.03,0.205,0.125,0.269,3.5,0.264,0.599,104.37,104.63,0.183,87.19,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3197,Dwight Powell,203939,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,11,4,1,7,2,4,0.5,0,0,,0,0,,3,4,0,1,1,1,-16,15.9,1.0,,76.0,140.0,-64.0,0.231,0.364,0.292,0.2,1.0,0.167,0.5,102.78,110.75,0.123,92.29,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3198,Tim Hardaway Jr.,203501,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,21,17,1,0,5,11,0.455,3,9,0.333,4,4,1.0,0,0,0,0,1,2,-26,17.5,1.332,,102.0,155.1,-53.1,0.0,0.0,0.0,0.083,1.0,0.237,0.666,106.98,109.99,0.076,91.66,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3199,Cody Zeller,203469,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,5,0,0,3,0,1,0.0,0,0,,0,2,0.0,1,2,0,0,1,0,1,2.6,0.0,,54.5,41.7,12.9,0.125,0.25,0.188,0.0,0.0,0.25,0.0,110.45,113.81,-0.273,94.85,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3200,Jonas Valančiūnas,202685,NOP vs. DAL,NOP,1610612740,DAL,1,0,0022300022,2023-11-14,W,22,6,4,3,3,5,0.6,0,2,0.0,0,0,,0,3,1,2,0,1,22,24.6,1.2,C,145.8,95.9,49.9,0.0,0.13,0.073,0.174,0.0,0.094,0.6,103.67,105.1,0.1,87.58,"NOV 14, 2023",240,49,94,0.521,14,38,0.368,19,26,0.731,12,30,42,33,17,6,12,20,131,124.2412746585736,4.0,3.0,45.0,0.4222222222222222,1610612742,124.2412746585736,105.44,105.44,105.44
3201,Kyrie Irving,202681,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,26,17,6,2,6,13,0.462,3,7,0.429,2,4,0.5,1,1,0,0,1,1,-14,27.4,1.152,G,116.4,144.4,-28.1,0.04,0.045,0.043,0.375,6.0,0.246,0.576,100.07,101.53,0.098,84.61,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3202,Clint Capela,203991,ATL @ DET,ATL,1610612737,DET,0,1,0022300018,2023-11-14,W,27,8,1,8,3,4,0.75,0,0,,2,2,1.0,2,6,2,3,3,5,8,31.1,1.639,C,118.6,108.8,9.9,0.083,0.214,0.154,0.043,0.33,0.123,0.82,103.05,104.53,0.082,87.11,"NOV 14, 2023",240,45,87,0.517,12,33,0.364,24,26,0.923,10,31,41,28,9,7,14,19,126,122.99882858258493,9.0,6.0,42.0,0.5222222222222223,1610612765,122.99882858258493,102.44,102.78000000000002,103.12
3203,Saddiq Bey,1630180,ATL @ DET,ATL,1610612737,DET,0,1,0022300018,2023-11-14,W,27,19,2,4,6,13,0.462,2,7,0.286,5,6,0.833,1,3,2,1,1,0,5,34.8,1.215,,119.7,111.5,8.2,0.043,0.107,0.078,0.118,2.0,0.254,0.607,103.16,106.91,0.135,89.09,"NOV 14, 2023",240,45,87,0.517,12,33,0.364,24,26,0.923,10,31,41,28,9,7,14,19,126,122.99882858258493,9.0,6.0,42.0,0.5222222222222223,1610612765,122.99882858258493,102.44,102.78000000000002,103.12
3204,Dominick Barlow,1631230,SAS @ OKC,SAS,1610612759,OKC,0,1,0022300021,2023-11-14,L,5,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,2,1.2,0.0,,140.0,133.3,6.7,0.0,0.25,0.143,0.0,0.0,0.0,0.0,87.14,87.69,0.035,73.08,"NOV 14, 2023",240,36,93,0.387,9,30,0.3,6,9,0.667,13,30,43,24,7,6,24,13,87,80.58540200074103,19.0,6.0,40.0,0.5168539325842697,1610612760,80.58540200074103,107.96,108.38,108.8
3205,Jaylin Williams,1631119,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,18,3,2,4,1,7,0.143,1,4,0.25,0,0,,0,4,2,0,0,2,6,16.8,0.429,,110.3,92.5,17.8,0.0,0.235,0.105,0.143,0.0,0.167,0.214,104.27,103.32,0.034,86.1,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3206,Jalen Williams,1631114,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,23,11,3,2,5,9,0.556,1,3,0.333,0,0,,0,2,0,0,3,3,23,14.9,1.222,F,115.4,68.5,46.9,0.0,0.057,0.036,0.158,1.0,0.211,0.611,113.73,109.63,0.071,91.36,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3207,Malaki Branham,1631103,SAS @ OKC,SAS,1610612759,OKC,0,1,0022300021,2023-11-14,L,26,11,0,2,5,13,0.385,0,4,0.0,1,2,0.5,1,1,1,0,3,2,-23,13.4,0.793,,83.1,128.6,-45.5,0.033,0.05,0.04,0.0,0.0,0.254,0.396,107.14,107.32,-0.004,89.44,"NOV 14, 2023",240,36,93,0.387,9,30,0.3,6,9,0.667,13,30,43,24,7,6,24,13,87,80.58540200074103,19.0,6.0,40.0,0.5168539325842697,1610612760,80.58540200074103,107.96,108.38,108.8
3208,Aaron Wiggins,1630598,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,5,3,1,0,1,1,1.0,1,1,1.0,0,0,,0,0,1,0,0,0,-2,7.5,3.0,,133.3,140.0,-6.7,0.0,0.0,0.0,0.333,0.0,0.1,1.5,87.14,87.69,0.175,73.08,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3209,Josh Giddey,1630581,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,25,18,7,7,7,11,0.636,0,2,0.0,4,5,0.8,1,6,0,2,3,0,20,39.9,1.364,G,117.5,81.0,36.5,0.045,0.188,0.13,0.368,2.33,0.262,0.682,115.74,111.82,0.217,93.18,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3210,Tre Mann,1630544,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,9,5,2,2,2,4,0.5,1,3,0.333,0,0,,0,2,1,0,1,0,7,12.4,1.25,,150.0,106.3,43.8,0.0,0.286,0.154,0.333,2.0,0.294,0.625,89.5,90.18,0.156,75.15,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3211,Lindy Waters III,1630322,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,5,6,0,0,2,3,0.667,2,3,0.667,0,0,,0,0,0,0,0,0,-2,6.0,2.0,,133.3,140.0,-6.7,0.0,0.0,0.0,0.0,0.0,0.3,1.0,87.14,87.69,0.175,73.08,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3212,Aleksej Pokusevski,1630197,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,5,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,2,2.7,0.0,,150.0,125.0,25.0,0.0,0.333,0.167,0.25,0.0,0.111,0.0,82.29,82.29,0.041,68.57,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3213,Devin Vassell,1630170,SAS @ OKC,SAS,1610612759,OKC,0,1,0022300021,2023-11-14,L,25,12,4,3,5,12,0.417,1,2,0.5,1,2,0.5,0,3,2,1,1,1,-20,29.6,0.932,G,81.0,117.5,-36.5,0.0,0.136,0.056,0.25,4.0,0.209,0.466,115.74,111.82,0.102,93.18,"NOV 14, 2023",240,36,93,0.387,9,30,0.3,6,9,0.667,13,30,43,24,7,6,24,13,87,80.58540200074103,19.0,6.0,40.0,0.5168539325842697,1610612760,80.58540200074103,107.96,108.38,108.8
3214,Luguentz Dort,1629652,OKC vs. SAS,OKC,1610612760,SAS,1,0,0022300021,2023-11-14,W,24,6,0,3,2,6,0.333,1,3,0.333,1,2,0.5,1,2,1,1,0,2,22,15.6,0.872,F,114.3,72.4,41.9,0.05,0.059,0.056,0.0,0.0,0.119,0.436,116.18,115.7,0.03,96.41,"NOV 14, 2023",240,46,89,0.517,15,39,0.385,16,20,0.8,4,36,40,34,19,6,15,17,123,113.0514705882353,7.0,6.0,43.0,0.3870967741935484,1610612759,113.0514705882353,108.8,108.38,107.96
3215,Seth Curry,203552,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,13,3,2,3,0,4,0.0,0,4,0.0,3,3,1.0,0,3,3,0,1,1,4,17.6,0.564,,87.1,79.3,7.8,0.0,0.167,0.086,0.2,2.0,0.167,0.282,108.94,107.87,0.143,89.89,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3216,Danté Exum,203957,DAL @ NOP,DAL,1610612742,NOP,0,1,0022300022,2023-11-14,L,12,9,2,1,4,6,0.667,0,2,0.0,1,1,1.0,1,0,0,0,1,2,3,12.2,1.398,,125.8,128.6,-2.8,0.077,0.0,0.037,0.222,2.0,0.179,0.699,111.79,115.47,0.108,96.22,"NOV 14, 2023",240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,104.3247344461305,17.0,6.0,42.0,0.5212765957446809,1610612740,104.3247344461305,105.44,105.44,105.44
3217,Shaedon Sharpe,1631101,POR @ UTA,POR,1610612757,UTA,0,1,0022300023,2023-11-14,L,41,17,7,8,4,16,0.25,2,10,0.2,7,10,0.7,2,6,2,0,3,3,-10,40.1,0.833,G,102.3,113.8,-11.5,0.047,0.136,0.092,0.233,2.33,0.232,0.417,100.07,101.9,0.069,84.91,"NOV 14, 2023",240,37,88,0.42,11,35,0.314,14,20,0.7,13,30,43,23,5,6,17,15,99,98.21428571428572,11.0,6.0,52.0,0.4631578947368421,1610612762,98.21428571428572,100.8,99.19999999999999,97.59999999999998
