,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1658,Tyrese Haliburton,BetMGM,player_rebounds,4.5,Under,-145,-132,0.325,-45.02,0.3156
1659,Aaron Nesmith,BetOnline.ag,player_threes,1.5,Under,124,141,0.245,-45.1,0.239
1660,Tyrese Haliburton,BetOnline.ag,player_rebounds,4.5,Under,-154,-132,0.331,-45.44,0.3205
1661,Aaron Nesmith,BetMGM,player_points_rebounds,15.5,Under,-125,-108,0.303,-45.54,0.2938
1662,Tyrese Haliburton,DraftKings,player_points_rebounds_assists,26.5,Under,-115,110,0.291,-45.55,0.2831
1663,Obi Toppin,DraftKings,player_rebounds_assists,6.5,Over,-105,115,0.278,-45.82,0.2699
1664,Tyrese Haliburton,FanDuel,player_points_rebounds_assists,26.5,Under,-118,110,0.292,-46.12,0.2833
1665,Isaiah Hartenstein,DraftKings,player_points_rebounds_assists,14.5,Under,-120,-111,0.291,-46.67,0.2824
1666,Obi Toppin,BetOnline.ag,player_rebounds,5.5,Over,128,145,0.234,-46.73,0.2277
1667,Alex Caruso,FanDuel,player_rebounds,3.5,Over,-152,-119,0.321,-46.78,0.3107
1668,Cason Wallace,DraftKings,player_assists,1.5,Under,-154,-140,0.322,-46.85,0.3118
1669,Cason Wallace,BetMGM,player_assists,1.5,Under,-155,-140,0.323,-46.88,0.3124
1670,Shai Gilgeous-Alexander,Bovada,player_points,35.5,Over,120,141,0.241,-46.97,0.2347
1671,Cason Wallace,BetMGM,player_points_rebounds_assists,8.5,Under,-125,-114,0.295,-46.98,0.2857
1672,Aaron Nesmith,BetRivers,player_threes,1.5,Under,114,141,0.247,-47.1,0.2406
1673,Aaron Nesmith,Bovada,player_points_rebounds,14.5,Under,105,115,0.258,-47.18,0.2506
1674,Cason Wallace,FanDuel,player_points_rebounds_assists,8.5,Under,-136,-114,0.304,-47.25,0.2945
1675,Cason Wallace,BetOnline.ag,player_assists,1.5,Under,-156,-140,0.32,-47.41,0.3099
1676,Aaron Nesmith,BetRivers,player_threes,1.5,Under,114,141,0.246,-47.45,0.239
1677,Myles Turner,Bovada,player_points,10.5,Under,155,182,0.205,-47.73,0.1999
1678,Tyrese Haliburton,FanDuel,player_rebounds,4.5,Under,-178,-132,0.334,-47.77,0.3226
1679,Isaiah Hartenstein,DraftKings,player_points,5.5,Under,100,100,0.26,-48.05,0.2524
1680,Isaiah Hartenstein,DraftKings,player_points_assists,7.5,Under,-110,-103,0.272,-48.14,0.2636
1681,Aaron Nesmith,FanDuel,player_threes,1.5,Under,110,141,0.247,-48.14,0.2401
1682,Pascal Siakam,BetOnline.ag,player_rebounds,7.5,Over,110,117,0.246,-48.33,0.2392
1683,Pascal Siakam,FanDuel,player_rebounds,7.5,Over,104,117,0.253,-48.42,0.2456
1684,Obi Toppin,BetMGM,player_rebounds,5.5,Over,120,145,0.234,-48.49,0.2277
1685,Cason Wallace,BetOnline.ag,player_points_rebounds_assists,8.5,Under,-127,-114,0.288,-48.5,0.2791
1686,Cason Wallace,BetRivers,player_assists,1.5,Under,-167,-140,0.321,-48.74,0.3093
1687,Isaiah Hartenstein,BetOnline.ag,player_points_rebounds_assists,14.5,Under,-130,-111,0.289,-48.89,0.2797
1688,Obi Toppin,Bovada,player_rebounds,5.5,Over,125,145,0.226,-49.17,0.2197
1689,Cason Wallace,FanDuel,player_assists,1.5,Under,-168,-140,0.319,-49.19,0.3071
1690,Tyrese Haliburton,Bovada,player_assists,7.5,Under,-165,-141,0.316,-49.22,0.3049
1691,Aaron Nesmith,FanDuel,player_threes,1.5,Under,110,141,0.241,-49.44,0.2339
1692,Pascal Siakam,DraftKings,player_rebounds,7.5,Over,105,117,0.247,-49.45,0.2394
1693,Shai Gilgeous-Alexander,Bovada,player_points,36.5,Over,145,167,0.206,-49.55,0.2004
1694,Cason Wallace,DraftKings,player_steals,0.5,Under,145,167,0.205,-49.71,0.1998
1695,Isaiah Hartenstein,BetMGM,player_points,5.5,Under,-110,100,0.263,-49.72,0.2553
1696,Pascal Siakam,BetRivers,player_rebounds,7.5,Over,104,117,0.245,-50.01,0.2378
1697,Isaiah Hartenstein,BetMGM,player_points_assists,7.5,Under,-120,-103,0.272,-50.21,0.2628
1698,Pascal Siakam,Bovada,player_rebounds,7.5,Over,-105,117,0.254,-50.47,0.2459
1699,Isaiah Hartenstein,Bovada,player_points_assists,7.5,Under,-120,-103,0.27,-50.53,0.2611
1700,Aaron Nesmith,FanDuel,player_points_rebounds,14.5,Under,-106,115,0.254,-50.72,0.2457
1701,Isaiah Hartenstein,Bovada,player_points_rebounds_assists,13.5,Under,115,114,0.227,-51.26,0.22
1702,Isaiah Hartenstein,BetOnline.ag,player_points,5.5,Under,-114,100,0.26,-51.27,0.2512
1703,Isaiah Hartenstein,DraftKings,player_points_rebounds,12.5,Under,-125,-111,0.271,-51.29,0.2615
1704,Pascal Siakam,BetMGM,player_rebounds,7.5,Over,-105,117,0.249,-51.34,0.2413
1705,Isaiah Hartenstein,FanDuel,player_points_assists,7.5,Under,-122,-103,0.267,-51.4,0.2582
1706,Jalen Williams,Bovada,player_assists,3.5,Under,175,208,0.176,-51.53,0.1715
1707,Tyrese Haliburton,FanDuel,player_assists,6.5,Under,108,125,0.229,-52.33,0.222
1708,Tyrese Haliburton,BetOnline.ag,player_assists,6.5,Under,109,125,0.225,-52.87,0.2184
1709,Myles Turner,Bovada,player_points,9.5,Under,215,251,0.149,-53.04,0.1451
1710,Isaiah Hartenstein,BetRivers,player_points,5.5,Under,-125,100,0.261,-53.1,0.2513
1711,Tyrese Haliburton,BetRivers,player_assists,6.5,Under,112,125,0.221,-53.11,0.2142
1712,Isaiah Hartenstein,Bovada,player_rebounds,5.5,Under,130,153,0.203,-53.28,0.197
1713,Tyrese Haliburton,Bovada,player_assists,6.5,Under,110,125,0.22,-53.77,0.213
1714,Isaiah Hartenstein,FanDuel,player_points,5.5,Under,-125,100,0.257,-53.82,0.2473
1715,Shai Gilgeous-Alexander,Bovada,player_points,37.5,Over,170,199,0.17,-54.04,0.1653
1716,Tyrese Haliburton,DraftKings,player_assists,6.5,Under,110,125,0.218,-54.16,0.2112
1717,Isaiah Hartenstein,FanDuel,player_points_rebounds_assists,13.5,Under,-102,114,0.231,-54.24,0.2232
1718,Tyrese Haliburton,DraftKings,player_rebounds_assists,11.5,Under,-125,-119,0.253,-54.53,0.2433
1719,Cason Wallace,Bovada,player_points_assists,5.5,Under,105,117,0.221,-54.68,0.2136
1720,Tyrese Haliburton,BetMGM,player_assists,6.5,Under,105,125,0.22,-54.91,0.2125
1721,Isaiah Hartenstein,BetRivers,player_points_rebounds_assists,13.5,Under,-107,114,0.231,-55.4,0.2223
1722,Tyrese Haliburton,BetMGM,player_rebounds_assists,11.5,Under,-135,-119,0.256,-55.51,0.2455
1723,Isaiah Hartenstein,Bovada,player_points_rebounds,11.5,Under,105,115,0.216,-55.72,0.2085
1724,Isaiah Hartenstein,BetMGM,player_points_rebounds_assists,13.5,Under,-110,114,0.23,-56.02,0.2219
1725,Tyrese Haliburton,FanDuel,player_rebounds_assists,11.5,Under,-144,-119,0.258,-56.34,0.247
1726,Cason Wallace,Bovada,player_rebounds_assists,3.5,Under,-120,-106,0.237,-56.48,0.2282
1727,Cason Wallace,FanDuel,player_points_assists,5.5,Under,-102,117,0.22,-56.51,0.2117
1728,Tyrese Haliburton,Bovada,player_assists,5.5,Under,205,239,0.142,-56.63,0.138
1729,Cason Wallace,DraftKings,player_points_rebounds_assists,7.5,Under,105,117,0.209,-57.16,0.2015
1730,Tyrese Haliburton,Bovada,player_rebounds_assists,11.5,Under,-145,-119,0.253,-57.27,0.242
1731,Isaiah Hartenstein,FanDuel,player_points_rebounds,11.5,Under,100,115,0.214,-57.28,0.2057
1732,Cason Wallace,BetRivers,player_points_rebounds_assists,7.5,Under,100,117,0.209,-58.11,0.2016
1733,Isaiah Hartenstein,BetMGM,player_points_rebounds,11.5,Under,-105,115,0.212,-58.64,0.2036
1734,Shai Gilgeous-Alexander,Bovada,player_points,38.5,Over,200,239,0.135,-59.55,0.1305
1735,Cason Wallace,BetRivers,player_rebounds,1.5,Under,143,167,0.15,-63.61,0.1438
1736,Pascal Siakam,Bovada,player_rebounds,8.5,Over,160,190,0.117,-69.58,0.1115
