PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_PACE,GAME_PACE,OPP_PACE
Caleb Martin,1628997,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,3,1,5,1,3,0.333,1,2,0.5,0,0,,2,3,1,1,2,-7,14.5,1.0,0.5,,,128.9,127.6,147.4,148.0,-18.4,0.133,0.25,0.185,0.067,0.5,0.5,0.119,0.5,85.37,85.1,0.048,38,70.92,0.121,21:26,4.29,1.69,3,4,7,39,0,0,33,0,1,0.0,1,2,0.5,0,0,0.0,0.0,3.0,0.0,0.0,13.0,9.0,7.0,24.0,1.0,1.0,1.0,0.063,0.1,0.125,0.125,0.0,0.0,0.667,0.5,0.556,0.077,0.286,1.0,0.5,1.0,0.077,0.091,0.061,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Kevin Love,201567,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,6,1,10,2,9,0.222,2,6,0.333,0,0,,3,7,2,0,0,18,25.5,0.667,0.3333333333333333,F,,123.8,119.8,81.0,80.6,42.9,0.13,0.292,0.213,0.063,0.333,0.0,0.191,0.333,92.47,90.74,0.14,42,75.62,0.19,22:13,3.6,1.42,6,9,14,43,0,0,34,0,4,0.0,2,5,0.4,1,2,0.5,0.0,0.0,0.0,0.0,4.0,6.0,5.0,20.0,0.0,0.0,1.0,0.111,0.22,0.286,0.375,0.0,0.0,0.75,0.438,0.5,0.083,0.0,0.5,0.0,0.0,0.0,0.111,0.115,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Jimmy Butler III,202710,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,21,9,4,7,19,0.368,2,5,0.4,5,5,1.0,2,2,0,0,1,3,38.3,0.991,0.42105263157894735,F,,123.9,119.8,118.1,113.9,5.9,0.056,0.057,0.056,0.391,0.421,9.0,0.278,0.495,88.08,85.06,0.126,71,70.88,0.273,40:21,3.8,2.75,4,6,10,81,2,0,54,3,11,0.273,4,8,0.5,2,2,1.0,4.0,2.0,0.0,6.0,15.0,15.0,7.0,48.0,1.0,0.0,5.0,0.233,0.288,0.167,0.172,0.313,0.294,0.286,0.095,0.143,0.429,0.143,0.0,0.0,1.0,0.0,0.357,0.239,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Cody Zeller,203469,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,4,0,0,2,2,1.0,0,0,,0,0,,0,0,0,0,1,-14,3.0,2.0,1.0,,,85.7,92.3,173.3,167.5,-87.6,0.0,0.0,0.0,0.0,1.0,0.0,0.188,1.0,85.74,87.18,0.0,14,72.65,0.2,7:59,4.2,0.62,2,1,3,12,0,0,9,2,2,1.0,0,0,0.0,1,2,0.5,0.0,0.0,0.0,4.0,7.0,4.0,2.0,14.0,0.0,3.0,0.0,0.4,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.333,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Kentavious Caldwell-Pope,203484,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,6,3,3,1,4,0.25,1,3,0.333,3,3,1.0,0,3,1,1,1,-14,19.1,1.128,0.375,G,,110.9,108.2,132.8,128.1,-21.9,0.0,0.103,0.05,0.12,0.375,3.0,0.081,0.564,87.69,85.05,0.026,64,70.88,0.083,36:07,3.68,2.38,1,5,6,38,0,0,31,0,0,0.0,1,4,0.25,1,1,1.0,0.0,0.0,3.0,0.0,14.0,5.0,5.0,26.0,0.0,6.0,3.0,0.038,0.073,0.143,0.167,0.25,0.2,0.0,0.143,0.107,0.231,0.091,0.333,1.0,0.0,0.375,0.214,0.085,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Nikola Jokić,203999,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,41,4,11,16,28,0.571,2,5,0.4,7,8,0.875,3,8,0,0,5,-11,55.2,1.301,0.6071428571428571,C,,110.7,107.0,127.0,123.1,-16.4,0.081,0.222,0.151,0.25,0.607,0.8,0.404,0.65,88.22,85.38,0.215,75,71.15,0.416,41:53,3.58,2.7,5,15,20,109,0,1,66,11,21,0.524,5,7,0.714,3,5,0.6,13.0,6.0,2.0,26.0,19.0,5.0,5.0,32.0,1.0,3.0,8.0,0.5,0.418,0.286,0.217,0.583,0.533,0.333,0.308,0.314,0.211,0.385,0.0,0.0,0.25,0.167,0.471,0.494,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Jeff Green,201145,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,9,1,1,1,1,1.0,1,1,1.0,6,6,1.0,1,0,0,0,1,12,10.7,2.473,1.5,,,151.6,150.3,116.7,109.8,34.9,0.125,0.0,0.045,0.067,1.5,1.0,0.143,1.236,95.34,92.08,0.105,31,76.73,0.15,15:54,3.3,0.96,1,1,2,12,0,0,8,0,0,0.0,1,1,1.0,1,1,1.0,2.0,0.0,5.0,0.0,8.0,6.0,3.0,10.0,0.0,2.0,4.0,0.063,0.043,0.25,0.125,0.545,0.5,0.5,0.0,0.083,0.111,0.2,0.0,0.0,0.0,0.333,0.308,0.191,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Aaron Gordon,203932,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,12,2,7,5,7,0.714,2,2,1.0,0,2,0.0,1,6,0,1,0,-7,26.4,1.523,0.8571428571428571,F,,121.1,122.0,136.8,130.3,-15.6,0.032,0.188,0.111,0.08,0.857,0.0,0.099,0.761,89.08,87.29,0.084,71,72.74,0.103,38:13,3.83,2.64,3,8,11,52,0,0,42,1,2,0.5,4,5,0.8,1,2,0.5,0.0,0.0,0.0,6.0,11.0,11.0,2.0,26.0,1.0,3.0,3.0,0.167,0.117,0.182,0.08,0.0,0.118,0.143,0.273,0.241,0.111,0.0,0.0,0.5,0.333,0.167,0.214,0.14,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Jamal Murray,1627750,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,18,10,4,7,15,0.467,3,8,0.375,1,1,1.0,1,3,1,0,1,-2,39.8,1.166,0.5666666666666667,G,,123.6,120.9,130.0,125.6,-6.4,0.031,0.094,0.063,0.385,0.567,10.0,0.19,0.583,90.32,87.8,0.126,72,73.16,0.196,38:49,3.91,2.74,2,5,7,87,1,3,67,0,3,0.0,7,12,0.583,1,1,1.0,6.0,3.0,6.0,8.0,12.0,9.0,2.0,28.0,2.0,2.0,2.0,0.212,0.234,0.3,0.308,0.077,0.067,0.125,0.13,0.129,0.455,0.091,0.167,0.0,0.5,0.118,0.167,0.202,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Duncan Robinson,1629130,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,10,1,0,4,5,0.8,2,3,0.667,0,1,0.0,0,0,0,0,0,-6,11.5,1.838,1.0,,,132.3,122.3,138.2,151.8,-6.0,0.0,0.0,0.0,0.1,1.0,0.0,0.152,0.919,89.1,89.82,0.088,31,74.85,0.145,17:22,3.94,1.25,0,1,1,25,0,0,19,2,3,0.667,2,2,1.0,0,0,0.0,2.0,3.0,0.0,4.0,16.0,4.0,10.0,20.0,0.0,2.0,1.0,0.286,0.208,0.333,0.273,0.0,0.125,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.182,0.1,0.244,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Gabe Vincent,1629216,MIA @ DEN,MIA,1610612748,DEN,0,0042200402,2023-06-04,W,23,3,0,8,12,0.667,4,6,0.667,3,3,1.0,0,0,2,0,1,22,32.5,1.727,0.8333333333333334,G,,137.3,131.5,98.3,99.0,39.0,0.0,0.0,0.0,0.15,0.833,3.0,0.212,0.863,91.91,90.24,0.16,59,75.2,0.21,31:39,3.93,2.25,0,4,4,50,1,0,34,2,3,0.667,6,9,0.667,1,1,1.0,8.0,3.0,3.0,6.0,10.0,7.0,11.0,26.0,0.0,4.0,3.0,0.286,0.214,0.333,0.25,0.231,0.2,0.0,0.0,0.0,0.15,0.25,0.5,0.0,0.0,0.308,0.167,0.284,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,123.60801781737194,89.8,89.24000000000001,88.68
Christian Braun,1631128,DEN vs. MIA,DEN,1610612743,MIA,1,0042200402,2023-06-04,L,6,3,1,3,3,1.0,0,0,,0,0,,1,0,3,0,1,8,19.7,2.0,1.0,,,143.3,146.9,120.7,112.2,22.6,0.125,0.0,0.045,0.273,1.0,3.0,0.121,1.0,94.2,91.9,0.143,30,76.58,0.128,15:25,4.31,1.22,2,0,2,23,0,0,17,2,2,1.0,1,1,1.0,1,1,1.0,0.0,2.0,2.0,4.0,8.0,6.0,3.0,8.0,0.0,2.0,0.0,0.214,0.143,0.0,0.0,0.0,0.0,0.5,0.0,0.083,0.429,0.2,0.6,0.0,0.0,0.286,0.0,0.14,"JUN 04, 2023",240,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,7,2,13,21,108,121.78619756427605,5.0,4.0,31.0,0.48717948717948717,121.78619756427605,88.68,89.24000000000001,89.8
Reggie Jackson,202704,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,-2,2.7,0.0,0.0,,,50.0,50.0,133.3,133.3,-83.3,0.0,0.5,0.25,1.0,0.0,0.0,0.2,0.0,121.45,121.45,0.25,4,101.2,0.25,1:23,4.37,0.12,0,1,1,4,0,0,3,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Christian Braun,1631128,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,15,1,4,7,8,0.875,0,1,0.0,1,1,1.0,2,2,1,0,1,2,23.3,1.777,0.875,,,114.3,114.0,105.6,103.7,8.7,0.143,0.087,0.108,0.111,0.875,1.0,0.209,0.889,90.44,89.53,0.254,35,74.61,0.219,19:02,4.54,1.56,4,4,7,27,0,1,16,6,6,1.0,1,2,0.5,1,1,1.0,4.0,0.0,4.0,14.0,10.0,2.0,5.0,16.0,0.0,1.0,2.0,0.438,0.267,0.0,0.167,0.167,0.143,0.333,0.125,0.182,0.083,0.125,1.0,0.0,0.0,0.143,0.2,0.375,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Gabe Vincent,1629216,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,7,0,0,2,10,0.2,1,6,0.167,2,3,0.667,0,0,2,0,0,-16,13.0,0.618,0.25,G,,89.8,87.3,115.0,117.3,-25.2,0.0,0.0,0.0,0.0,0.25,0.0,0.164,0.309,89.48,89.06,-0.026,59,74.22,0.165,32:04,4.14,2.31,3,2,5,41,0,1,29,1,6,0.167,1,4,0.25,2,2,1.0,0.0,3.0,0.0,2.0,2.0,10.0,5.0,44.0,0.0,3.0,2.0,0.105,0.167,0.2,0.273,0.2,0.231,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.231,0.167,0.132,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Duncan Robinson,1629130,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,9,0,1,3,6,0.5,3,6,0.5,0,0,,0,1,0,0,0,-4,10.2,1.5,0.75,,,103.3,98.0,109.4,123.2,-6.0,0.0,0.083,0.031,0.0,0.75,0.0,0.171,0.75,103.42,106.79,0.092,30,89.0,0.173,13:56,4.27,1.1,0,4,4,24,1,1,18,1,3,0.333,2,3,0.667,2,2,1.0,3.0,0.0,0.0,0.0,4.0,2.0,7.0,16.0,0.0,2.0,0.0,0.273,0.2,0.6,0.5,0.0,0.0,0.0,0.167,0.111,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.29,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Caleb Martin,1628997,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,10,3,3,4,9,0.444,2,5,0.4,0,0,,0,3,2,0,1,-5,23.1,1.111,0.5555555555555556,,,108.2,106.2,116.4,114.5,-8.2,0.0,0.115,0.048,0.15,0.556,3.0,0.141,0.556,94.59,92.94,0.071,61,77.45,0.145,31:30,4.45,2.52,1,6,7,44,0,1,34,0,1,0.0,4,8,0.5,2,2,1.0,4.0,0.0,4.0,4.0,6.0,6.0,11.0,34.0,0.0,4.0,1.0,0.167,0.15,0.286,0.227,0.0,0.0,0.0,0.2,0.136,0.231,0.333,0.333,0.0,0.0,0.211,0.077,0.152,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Jimmy Butler III,202710,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,28,4,2,11,24,0.458,1,4,0.25,5,6,0.833,1,1,0,1,2,-11,37.4,1.051,0.4791666666666667,F,,106.6,105.7,119.5,117.4,-12.9,0.022,0.029,0.025,0.211,0.479,2.0,0.333,0.526,92.17,91.0,0.099,76,75.84,0.339,40:21,4.08,2.88,5,5,10,74,0,0,44,2,9,0.222,9,15,0.6,2,4,0.5,8.0,0.0,2.0,12.0,8.0,12.0,8.0,54.0,1.0,2.0,4.0,0.367,0.32,0.111,0.143,0.417,0.4,0.111,0.053,0.071,0.25,0.5,0.0,0.5,0.5,0.154,0.308,0.346,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Cody Zeller,203469,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,4,0.0,0.0,,,,116.7,117.8,83.3,83.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.05,96.54,-0.057,12,80.45,0.0,5:58,4.07,0.45,0,1,1,3,0,0,3,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Kentavious Caldwell-Pope,203484,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,6,0,3,1,4,0.25,0,3,0.0,4,4,1.0,0,3,0,0,1,12,8.6,1.042,0.25,G,,119.3,120.0,103.7,101.1,15.6,0.0,0.091,0.051,0.0,0.25,0.0,0.106,0.521,95.77,94.85,0.026,57,79.04,0.11,28:05,4.03,1.97,0,4,4,19,0,0,12,0,0,0.0,1,4,0.25,1,1,1.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,18.0,0.0,2.0,2.0,0.042,0.083,0.0,0.273,0.235,0.182,0.0,0.111,0.088,0.0,0.167,0.0,0.0,0.0,0.222,0.167,0.088,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Aaron Gordon,203932,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,11,5,10,5,10,0.5,0,0,,1,4,0.25,3,7,1,0,0,16,33.5,0.935,0.5,F,,114.5,118.3,94.0,93.0,20.5,0.094,0.167,0.135,0.2,0.5,0.0,0.15,0.468,95.51,96.56,0.109,69,80.47,0.158,33:48,3.98,2.35,6,9,15,35,0,0,22,5,9,0.556,0,1,0.0,0,2,0.0,2.0,4.0,2.0,10.0,9.0,5.0,7.0,22.0,1.0,3.0,4.0,0.167,0.167,0.0,0.0,0.067,0.2,0.333,0.194,0.222,0.25,0.0,0.5,0.0,0.333,0.25,0.286,0.139,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Thomas Bryant,1628418,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,0:30,3.23,0.03,0,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Vlatko Čančar,1628427,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,0:30,3.53,0.03,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Michael Porter Jr.,1629008,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,2,0,7,1,7,0.143,0,2,0.0,0,0,,2,5,0,0,0,11,10.4,0.286,0.14285714285714285,F,,122.0,117.9,92.9,94.9,29.1,0.091,0.2,0.149,0.0,0.143,0.0,0.143,0.143,93.99,93.45,0.012,41,77.87,0.145,21:19,4.28,1.57,3,7,10,23,0,0,15,1,5,0.2,0,2,0.0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,12.0,1.0,1.0,0.0,0.048,0.171,0.0,0.2,0.0,0.0,0.333,0.238,0.259,0.0,0.0,0.0,0.0,0.5,0.143,0.0,0.04,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Haywood Highsmith,1629312,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0.0,0.0,,,,114.3,101.5,100.0,122.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.06,146.94,-0.118,7,122.45,0.0,2:27,4.43,0.22,0,0,0,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Max Strus,1629622,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,3,5,4,1,7,0.143,1,4,0.25,0,0,,2,2,1,1,0,-11,21.3,0.429,0.21428571428571427,G,,93.5,93.3,120.0,116.4,-26.5,0.071,0.083,0.077,0.333,0.214,0.0,0.137,0.214,91.72,90.25,0.061,46,75.21,0.143,24:12,4.5,1.89,2,2,4,25,0,1,18,0,3,0.0,1,4,0.25,1,2,0.5,0.0,0.0,0.0,0.0,4.0,12.0,2.0,34.0,0.0,1.0,0.0,0.063,0.159,0.2,0.25,0.0,0.0,0.667,0.154,0.25,0.625,0.0,0.5,0.5,0.0,0.125,0.0,0.07,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Zeke Nnaji,1630192,DEN @ MIA,DEN,1610612743,MIA,0,0042200403,2023-06-07,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,96.64,0.0,1,80.54,0.0,0:30,3.2,0.03,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,3,5,13,18,109,118.63299956464954,7.0,3.0,33.0,0.3695652173913043,118.63299956464954,91.88,93.12,94.36
Omer Yurtseven,1630209,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,0,0,1,0,1,0.0,0,1,0.0,0,0,,1,0,0,0,0,1,1.2,0.0,0.0,,,100.0,75.0,100.0,227.3,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,100.39,102.86,-0.143,3,85.71,0.2,1:10,4.04,0.09,2,0,2,4,0,0,3,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
Nikola Jović,1631107,MIA vs. DEN,MIA,1610612748,DEN,1,0042200403,2023-06-07,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,0.0,0.0,,,,100.0,75.0,66.7,106.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08,96.0,0.0,3,80.0,0.0,1:30,3.31,0.1,1,0,1,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,99.61848240779992,94.36,93.12,91.88
