,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN_x,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,MIN_y,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
30,30,Juan Toscano-Anderson,1629308,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,14,0,0,4,0,3,0.0,0,3,0.0,0,0,,0,4,0,0,2,1,0,2.8,0.0,0.0,,,76.5,76.0,74.3,71.2,2.2,0.0,0.182,0.103,0.0,0.0,0.0,0.132,0.0,118.69,115.8,-0.077,34.0,96.5,0.138,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,14:18,4.51,1.18,1.0,5.0,6.0,22.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
31,31,Wenyen Gabriel,1629117,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,8,0,1,1,0,1,0.0,0,0,,0,2,0.0,1,0,0,0,0,2,0,2.7,0.0,0.0,,,66.7,67.6,63.2,67.6,3.5,0.071,0.0,0.048,0.25,0.0,0.0,0.095,0.0,109.29,113.85,-0.438,18.0,94.87,0.101,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,7:48,4.38,0.62,5.0,2.0,7.0,14.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333
32,32,Anthony Davis,203076,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,36,27,0,6,10,22,0.455,0,3,0.0,7,9,0.778,0,6,4,1,3,2,-21,46.2,1.04,0.4545454545454545,C,,98.9,95.2,121.6,121.1,-22.7,0.0,0.136,0.072,0.0,0.455,0.0,0.296,0.52,120.49,117.98,0.104,87.0,98.31,0.298,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,35:36,4.04,2.57,7.0,8.0,13.0,83.0,1.0,0.0,52.0,7.0,11.0,0.636,3.0,11.0,0.273,3.0,5.0,0.6
33,33,Kendrick Nunn,1629134,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,23,13,2,3,5,9,0.556,3,6,0.5,0,0,,0,3,1,0,3,2,-19,19.6,1.444,0.7222222222222222,,,100.0,97.8,127.1,123.5,-27.1,0.0,0.111,0.058,0.133,0.722,0.67,0.188,0.722,122.86,119.74,0.085,56.0,99.78,0.193,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,23:03,4.58,1.89,0.0,6.0,6.0,33.0,1.0,0.0,21.0,2.0,3.0,0.667,3.0,6.0,0.5,3.0,5.0,0.6
34,34,Patrick Beverley,201976,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,25,3,2,2,1,5,0.2,1,5,0.2,0,0,,1,1,4,2,1,5,-5,25.4,0.6,0.3,G,,96.4,97.0,103.6,103.4,-7.2,0.042,0.032,0.036,0.1,0.3,2.0,0.102,0.3,107.73,108.0,0.015,55.0,90.0,0.104,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,24:40,4.33,1.89,4.0,5.0,9.0,38.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,5.0,0.2,4.0,4.0,1.0
35,35,Donte DiVincenzo,1628978,GSW vs. LAL,GSW,1610612744,LAL,1,0022200002,2022-10-18,W,22,8,2,2,3,6,0.5,1,2,0.5,1,2,0.5,0,2,1,0,4,2,-5,12.4,1.163,0.5833333333333334,,,96.1,98.1,112.5,109.0,-16.4,0.0,0.087,0.044,0.133,0.583,0.5,0.19,0.581,110.45,109.92,0.037,51.0,91.6,0.2,"OCT 18, 2022",240,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,123,105.92490527040992,12.0,4.0,48.0,0.425531914893617,1610612747,105.92490527040992,116.12,116.56,117.0,21:37,4.33,1.56,2.0,5.0,7.0,46.0,1.0,0.0,35.0,1.0,3.0,0.333,2.0,3.0,0.667,1.0,2.0,0.5
36,36,Austin Reaves,1630559,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,16,3,1,0,1,3,0.333,0,2,0.0,1,1,1.0,0,0,0,0,0,1,-6,4.5,0.872,0.3333333333333333,,,80.0,76.0,95.0,91.0,-15.0,0.0,0.0,0.0,0.083,0.333,0.0,0.068,0.436,125.76,120.0,0.019,40.0,100.0,0.068,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,16:00,4.44,1.28,0.0,4.0,4.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.333,2.0,3.0,0.667
37,37,Cole Swider,1631306,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,2,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,3,2.7,0.0,0.0,,,125.0,133.0,50.0,66.7,75.0,0.0,0.5,0.25,1.0,0.0,0.0,0.25,0.0,86.91,102.86,0.2,4.0,85.71,0.266,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,1:52,3.85,0.13,0.0,1.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,38,Klay Thompson,202691,GSW vs. LAL,GSW,1610612744,LAL,1,0022200002,2022-10-18,W,20,18,3,2,6,13,0.462,2,6,0.333,4,5,0.8,0,2,1,0,2,3,11,25.9,1.184,0.5384615384615384,G,,117.4,118.1,93.5,88.6,23.9,0.0,0.074,0.041,0.214,0.538,1.5,0.327,0.592,115.1,112.37,0.122,46.0,93.64,0.329,"OCT 18, 2022",240,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,123,105.92490527040992,12.0,4.0,48.0,0.425531914893617,1610612747,105.92490527040992,116.12,116.56,117.0,19:39,4.28,1.49,0.0,6.0,6.0,39.0,1.0,0.0,22.0,1.0,4.0,0.25,5.0,9.0,0.556,1.0,1.0,1.0
39,39,Draymond Green,203110,GSW vs. LAL,GSW,1610612744,LAL,1,0022200002,2022-10-18,W,25,4,5,5,2,5,0.4,0,0,,0,0,,0,5,0,0,1,1,12,16.5,0.8,0.4,F,,111.7,113.3,91.7,87.7,20.0,0.0,0.152,0.081,0.217,0.4,5.0,0.09,0.4,118.51,116.68,0.082,60.0,97.23,0.092,"OCT 18, 2022",240,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,123,105.92490527040992,12.0,4.0,48.0,0.425531914893617,1610612747,105.92490527040992,116.12,116.56,117.0,24:41,4.05,1.87,1.0,9.0,10.0,52.0,1.0,2.0,44.0,0.0,1.0,0.0,2.0,4.0,0.5,2.0,5.0,0.4
40,40,JaMychal Green,203210,GSW vs. LAL,GSW,1610612744,LAL,1,0022200002,2022-10-18,W,23,8,0,7,3,6,0.5,2,3,0.667,0,0,,5,2,1,0,0,1,-3,19.4,1.333,0.6666666666666666,,,91.1,89.3,98.2,97.5,-7.1,0.152,0.077,0.119,0.0,0.667,0.0,0.087,0.667,115.2,113.68,0.117,56.0,94.74,0.091,"OCT 18, 2022",240,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,123,105.92490527040992,12.0,4.0,48.0,0.425531914893617,1610612747,105.92490527040992,116.12,116.56,117.0,23:26,4.13,1.63,5.0,5.0,10.0,29.0,0.0,0.0,23.0,1.0,3.0,0.333,2.0,3.0,0.667,2.0,4.0,0.5
41,41,Jordan Poole,1629673,GSW vs. LAL,GSW,1610612744,LAL,1,0022200002,2022-10-18,W,28,12,7,2,4,15,0.267,2,9,0.222,2,2,1.0,0,2,2,0,4,2,1,26.9,0.756,0.3333333333333333,,,88.2,87.0,89.4,82.4,-1.2,0.0,0.053,0.026,0.368,0.333,1.75,0.247,0.378,119.7,114.11,0.071,68.0,95.09,0.257,"OCT 18, 2022",240,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,123,105.92490527040992,12.0,4.0,48.0,0.425531914893617,1610612747,105.92490527040992,116.12,116.56,117.0,28:11,4.14,2.22,1.0,2.0,3.0,68.0,1.0,0.0,45.0,1.0,6.0,0.167,3.0,9.0,0.333,2.0,2.0,1.0
42,42,Lonnie Walker IV,1629022,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,29,5,5,3,2,7,0.286,0,3,0.0,1,2,0.5,1,2,1,1,2,0,-13,20.1,0.635,0.2857142857142857,F,,95.7,91.6,115.9,117.4,-20.2,0.027,0.065,0.044,0.217,0.286,2.5,0.125,0.317,115.82,113.92,0.044,70.0,94.93,0.125,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,29:17,4.39,2.26,1.0,2.0,3.0,33.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,7.0,0.286,2.0,2.0,1.0
43,43,Jaylen Brown,1627759,BOS vs. PHI,BOS,1610612738,PHI,1,0022200001,2022-10-18,W,39,35,2,3,14,24,0.583,4,12,0.333,3,3,1.0,0,3,2,1,4,1,7,46.6,1.382,0.6666666666666666,F,,131.6,128.3,119.2,114.9,12.3,0.0,0.091,0.047,0.087,0.667,0.5,0.354,0.691,98.85,95.83,0.157,76.0,79.86,0.354,"OCT 18, 2022",240,46,82,0.561,12,35,0.343,22,28,0.786,6,30,36,24,8,3,10,24,126,128.15296989422296,8.0,3.0,31.0,0.5,1610612755,128.15296989422296,98.32,100.32,102.32,38:34,3.85,2.63,1.0,6.0,7.0,71.0,0.0,0.0,39.0,5.0,9.0,0.556,9.0,15.0,0.6,1.0,3.0,0.333
44,44,LeBron James,2544,LAL @ GSW,LAL,1610612747,GSW,0,0022200002,2022-10-18,L,35,31,8,15,12,26,0.462,3,10,0.3,4,4,1.0,5,10,0,0,5,2,-10,56.0,1.117,0.5192307692307693,F,,97.6,93.3,109.4,110.4,-11.8,0.111,0.294,0.19,0.421,0.519,1.6,0.327,0.558,118.06,115.91,0.195,85.0,96.59,0.327,"OCT 18, 2022",240,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,21,18,109,93.16239316239316,11.0,4.0,48.0,0.4545454545454545,1610612744,93.16239316239316,117.0,116.56,116.12,35:12,4.14,2.59,5.0,15.0,20.0,95.0,0.0,0.0,64.0,7.0,10.0,0.7,5.0,15.0,0.333,0.0,2.0,0.0
45,45,Nickeil Alexander-Walker,1629638,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,1,2,1,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,4,3.5,2.0,1.0,,,133.3,200.0,0.0,0.0,133.3,0.0,0.0,0.0,1.0,1.0,0.0,0.333,1.0,103.78,129.73,0.6,3.0,108.11,0.5,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,0:56,4.36,0.08,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
46,46,Collin Sexton,1629012,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,21,20,2,5,6,12,0.5,1,4,0.25,7,8,0.875,1,4,0,0,2,2,8,27.0,1.289,0.5416666666666666,,,113.0,110.8,95.7,96.9,17.4,0.056,0.19,0.128,0.182,0.542,1.0,0.346,0.644,106.65,106.28,0.217,46.0,88.57,0.361,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,20:47,4.05,1.53,1.0,4.0,5.0,50.0,1.0,1.0,30.0,4.0,6.0,0.667,2.0,6.0,0.333,1.0,1.0,1.0
47,47,Jarred Vanderbilt,1629020,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,18,7,1,12,3,4,0.75,0,0,,1,2,0.5,5,7,1,0,2,6,10,23.9,1.434,0.75,C,,129.7,118.8,97.4,102.5,32.3,0.238,0.538,0.353,0.071,0.75,0.5,0.143,0.717,102.74,100.77,0.118,37.0,83.98,0.145,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,18:06,4.31,1.38,9.0,7.0,15.0,25.0,0.0,0.0,19.0,3.0,4.0,0.75,0.0,0.0,0.0,4.0,4.0,1.0
48,48,Leandro Bolmaro,1630195,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,0.0,0.0,,,,133.3,200.0,0.0,0.0,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.78,129.73,0.0,3.0,108.11,0.0,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,0:56,4.88,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,Ochai Agbaji,1630534,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,0.0,0.0,,,,133.3,200.0,0.0,0.0,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.78,129.73,0.0,3.0,108.11,0.0,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,0:56,5.07,0.09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,Walker Kessler,1631117,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,24,12,1,10,5,5,1.0,0,0,,2,6,0.333,2,8,1,0,1,2,12,27.5,1.571,1.0,,,125.5,126.8,106.1,107.4,19.4,0.125,0.333,0.25,0.059,1.0,1.0,0.158,0.785,100.24,101.37,0.165,51.0,84.48,0.168,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,23:41,4.23,1.83,7.0,11.0,18.0,29.0,0.0,0.0,19.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,0.8
51,51,Simone Fontecchio,1631323,UTA vs. DEN,UTA,1610612762,DEN,1,0022200012,2022-10-19,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,0.0,0.0,,,,133.3,200.0,0.0,0.0,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.78,129.73,0.0,3.0,108.11,0.0,"OCT 19, 2022",240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,123,117.54587155963304,10.0,3.0,35.0,0.4819277108433735,1610612743,117.54587155963304,104.64,103.28,101.92,0:56,4.82,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,Jerami Grant,203924,POR @ SAC,POR,1610612757,SAC,0,0022200014,2022-10-19,W,35,23,1,8,5,11,0.455,3,3,1.0,10,13,0.769,2,6,2,0,1,4,7,39.1,1.376,0.5909090909090909,F,,119.7,118.4,113.5,109.0,6.2,0.053,0.188,0.114,0.04,0.591,1.0,0.209,0.688,104.55,101.89,0.124,76.0,84.91,0.21,"OCT 19, 2022",240,39,88,0.443,11,28,0.393,26,33,0.788,11,33,44,20,11,2,11,17,115,112.17323449083104,8.0,5.0,41.0,0.4588235294117647,1610612758,112.17323449083104,102.52,103.44,104.36,35:20,4.06,2.57,3.0,7.0,9.0,45.0,0.0,0.0,26.0,2.0,7.0,0.286,3.0,4.0,0.75,1.0,1.0,1.0
53,53,Domantas Sabonis,1627734,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,33,13,5,4,5,10,0.5,0,1,0.0,3,6,0.5,1,3,1,1,3,6,7,28.3,1.028,0.5,C,,120.0,115.9,108.5,105.8,11.5,0.038,0.081,0.063,0.2,0.5,1.67,0.211,0.514,105.3,102.19,0.044,70.0,85.16,0.212,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,33:07,4.39,2.59,4.0,10.0,14.0,73.0,0.0,0.0,55.0,3.0,7.0,0.429,2.0,3.0,0.667,8.0,14.0,0.571
54,54,De'Aaron Fox,1628368,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,35,33,7,7,12,21,0.571,5,9,0.556,4,5,0.8,0,7,2,0,8,5,1,49.9,1.422,0.6904761904761905,G,,117.1,111.8,114.3,114.8,2.8,0.0,0.194,0.104,0.333,0.69,0.88,0.369,0.711,106.75,104.51,0.167,76.0,87.09,0.375,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,35:08,4.21,2.65,1.0,11.0,12.0,110.0,3.0,0.0,76.0,5.0,8.0,0.625,7.0,13.0,0.538,1.0,1.0,1.0
55,55,Malik Monk,1628370,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,16,6,3,2,2,7,0.286,2,5,0.4,0,0,,1,1,0,1,2,1,-18,13.9,0.857,0.4285714285714285,,,66.7,63.7,117.6,120.3,-51.0,0.045,0.05,0.048,0.6,0.429,1.5,0.243,0.429,103.56,102.4,0.074,33.0,85.33,0.253,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,15:42,4.47,1.27,2.0,4.0,5.0,28.0,0.0,0.0,17.0,0.0,1.0,0.0,2.0,6.0,0.333,1.0,2.0,0.5
56,56,Kevin Huerter,1628989,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,29,23,2,3,8,12,0.667,6,9,0.667,1,2,0.5,0,3,1,0,1,2,16,31.6,1.786,0.9166666666666666,G,,129.7,122.3,108.1,106.1,21.6,0.0,0.1,0.057,0.087,0.917,2.0,0.194,0.893,109.17,105.0,0.155,64.0,87.5,0.198,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,28:48,4.43,2.29,1.0,4.0,5.0,51.0,0.0,0.0,37.0,1.0,2.0,0.5,7.0,10.0,0.7,2.0,4.0,0.5
57,57,Terence Davis,1629056,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,25,14,1,5,4,9,0.444,2,5,0.4,4,4,1.0,1,4,2,1,0,3,-8,30.5,1.301,0.5555555555555556,,,103.8,104.4,112.7,113.4,-8.9,0.042,0.143,0.096,0.071,0.556,0.0,0.2,0.651,101.91,102.48,0.151,52.0,85.4,0.205,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,25:04,4.11,1.84,1.0,5.0,6.0,38.0,1.0,0.0,27.0,2.0,4.0,0.5,2.0,5.0,0.4,2.0,3.0,0.667
58,58,Drew Eubanks,1629234,POR @ SAC,POR,1610612757,SAC,0,0022200014,2022-10-19,W,16,0,1,3,0,0,,0,0,,0,0,,1,2,0,2,0,2,4,11.1,0.0,,,,125.0,128.4,112.5,115.5,12.5,0.053,0.143,0.091,0.077,0.0,0.0,0.0,0.0,96.08,98.67,0.04,32.0,82.23,0.0,"OCT 19, 2022",240,39,88,0.443,11,28,0.393,26,33,0.788,11,33,44,20,11,2,11,17,115,112.17323449083104,8.0,5.0,41.0,0.4588235294117647,1610612758,112.17323449083104,102.52,103.44,104.36,15:34,4.39,1.23,3.0,3.0,6.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25
59,59,KZ Okpala,1629644,SAC vs. POR,SAC,1610612758,POR,1,0022200014,2022-10-19,L,16,0,1,2,0,1,0.0,0,1,0.0,0,0,,0,2,0,0,0,3,-4,3.9,0.0,0.0,F,,118.2,109.8,122.9,123.4,-4.7,0.0,0.111,0.067,0.067,0.0,0.0,0.027,0.0,105.78,102.23,-0.014,33.0,85.2,0.027,"OCT 19, 2022",240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,108,103.48792640858566,11.0,2.0,44.0,0.4431818181818182,1610612757,103.48792640858566,104.36,103.44,102.52,15:58,4.76,1.35,0.0,2.0,2.0,13.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60,60,JaVale McGee,201580,DAL @ PHX,DAL,1610612742,PHX,0,0022200013,2022-10-19,L,14,3,1,4,1,3,0.333,0,0,,1,4,0.25,1,3,1,1,2,1,-5,13.3,0.63,0.3333333333333333,C,,75.0,76.0,86.7,86.1,-11.7,0.059,0.2,0.125,0.143,0.333,0.5,0.233,0.315,98.22,98.49,0.028,28.0,82.08,0.236,"OCT 19, 2022",240,35,75,0.467,14,35,0.4,21,34,0.618,5,35,40,17,6,4,12,22,105,108.2920792079208,4.0,5.0,40.0,0.4705882352941176,1610612756,108.2920792079208,96.96,97.82,98.68,14:08,4.13,1.02,2.0,6.0,8.0,20.0,0.0,0.0,14.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,1.0
61,61,Bismack Biyombo,202687,PHX vs. DAL,PHX,1610612756,DAL,1,0022200013,2022-10-19,W,7,0,1,2,0,1,0.0,0,0,,0,0,,0,2,0,0,1,2,-7,2.9,0.0,0.0,,,93.3,80.8,131.3,131.6,-37.9,0.0,0.222,0.111,0.2,0.0,1.0,0.118,0.0,107.45,100.09,-0.033,15.0,83.41,0.115,"OCT 19, 2022",240,40,85,0.471,8,22,0.364,19,22,0.864,8,32,40,25,4,5,12,29,107,108.43129306850426,6.0,4.0,40.0,0.4666666666666667,1610612742,108.43129306850426,98.68,97.82,96.96,7:26,4.4,0.58,1.0,3.0,4.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
62,62,Reggie Bullock Jr.,203493,DAL @ PHX,DAL,1610612742,PHX,0,0022200013,2022-10-19,L,30,10,1,2,3,6,0.5,3,5,0.6,1,1,1.0,0,2,0,0,2,3,-11,11.9,1.553,0.75,F,,103.3,101.1,121.7,116.8,-18.3,0.0,0.071,0.034,0.067,0.75,0.5,0.121,0.776,99.43,96.37,0.048,60.0,80.31,0.124,"OCT 19, 2022",240,35,75,0.467,14,35,0.4,21,34,0.618,5,35,40,17,6,4,12,22,105,108.2920792079208,4.0,5.0,40.0,0.4705882352941176,1610612756,108.2920792079208,96.96,97.82,98.68,29:53,4.07,2.15,0.0,6.0,6.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,3.0,5.0,0.6,3.0,5.0,0.6
63,63,Tim Hardaway Jr.,203501,DAL @ PHX,DAL,1610612742,PHX,0,0022200013,2022-10-19,L,25,9,1,2,3,10,0.3,1,5,0.2,2,2,1.0,0,2,1,0,2,1,-2,13.9,0.827,0.35,,,118.9,114.7,125.0,120.7,-6.1,0.0,0.083,0.043,0.056,0.35,0.5,0.22,0.414,104.34,100.73,0.029,53.0,83.94,0.228,"OCT 19, 2022",240,35,75,0.467,14,35,0.4,21,34,0.618,5,35,40,17,6,4,12,22,105,108.2920792079208,4.0,5.0,40.0,0.4705882352941176,1610612756,108.2920792079208,96.96,97.82,98.68,25:01,3.96,1.75,1.0,3.0,4.0,38.0,0.0,0.0,22.0,1.0,3.0,0.333,2.0,7.0,0.286,3.0,3.0,1.0
64,64,Dario Šarić,203967,PHX vs. DAL,PHX,1610612756,DAL,1,0022200013,2022-10-19,W,2,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-8,0.0,0.0,0.0,,,0.0,0.0,200.0,200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,114.06,114.06,-0.143,4.0,95.05,0.25,"OCT 19, 2022",240,40,85,0.471,8,22,0.364,19,22,0.864,8,32,40,25,4,5,12,29,107,108.43129306850426,6.0,4.0,40.0,0.4666666666666667,1610612742,108.43129306850426,98.68,97.82,96.96,1:41,4.75,0.14,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
