,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_ATL,TEAM_BKN,TEAM_BOS,TEAM_DAL,TEAM_DEN,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_NYK,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_UTA,TEAM_WAS,OPP_ATL,OPP_BKN,OPP_BOS,OPP_DAL,OPP_DEN,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NYK,OPP_PHI,OPP_PHX,OPP_POR,OPP_UTA,OPP_WAS
274,Grant Williams,1629684,BOS @ BKN,1610612738,0,42000112,2021-05-25,L,12,5,1,2,2,4,0.5,1,1,1.0,0,0,,0,2,0,0,0,0,5,8.9,1.25,1.25,,104.0,84.0,20.0,0.0,0.133,0.071,0.125,0.0,0.138,0.625,102.16,100.0,0.162,83.33,"MAY 25, 2021",240,39,92,0.424,12,34,0.353,18,23,0.783,15,28,43,23,10,4,15,20,108,105.75793184488836,7.0,7.0,46.0,0.5227272727272727,1610612751,105.75793184488836,102.12,100.90000000000002,99.68,0,0.07,0.07,0.07,2.5,2.5,2.5,3.54,3.54,3.54,,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Grant Williams,1629684,BOS vs. BKN,1610612738,1,42000113,2021-05-28,W,11,4,0,3,2,2,1.0,0,0,,0,0,,0,3,0,1,0,3,14,10.6,2.0,2.0,,160.0,104.2,55.8,0.0,0.2,0.136,0.0,0.0,0.071,1.0,105.55,104.27,0.076,86.89,"MAY 28, 2021",240,45,89,0.506,16,39,0.41,19,23,0.826,13,33,46,21,5,3,13,25,125,126.1097659402744,8.0,3.0,37.0,0.4523809523809524,1610612751,126.1097659402744,99.12,97.88,96.64,0,0.07,0.07,0.07,3.0,3.0,3.0,2.65,2.65,2.65,4.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Grant Williams,1629684,BOS vs. BKN,1610612738,1,42000114,2021-05-30,L,21,5,2,2,1,3,0.333,1,2,0.5,2,2,1.0,2,0,0,1,0,1,-11,13.4,1.289,1.289,,121.4,151.2,-29.8,0.087,0.0,0.056,0.125,0.0,0.08,0.644,96.98,95.69,0.053,79.74,"MAY 30, 2021",240,37,84,0.44,14,40,0.35,38,42,0.905,11,23,34,24,8,4,10,21,126,124.16239653133624,8.0,9.0,36.0,0.5783132530120482,1610612751,124.16239653133624,101.48,98.84,96.2,0,0.1,0.07,0.07,4.67,3.5,3.5,0.58,2.38,2.38,4.5,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Grant Williams,1629684,BOS @ BKN,1610612738,0,42000115,2021-06-01,L,12,3,1,3,1,3,0.333,0,1,0.0,1,1,1.0,1,2,1,2,1,3,-4,16.1,0.872,0.872,,96.2,107.4,-11.3,0.077,0.143,0.111,0.125,1.0,0.133,0.436,98.04,104.51,0.051,87.09,"JUN 01, 2021",240,40,92,0.435,11,40,0.275,18,23,0.783,13,31,44,18,3,12,11,21,109,108.86935677187375,6.0,7.0,39.0,0.5119047619047619,1610612751,108.86935677187375,100.12,98.06,96.0,0,0.09,0.08,0.08,4.0,3.4,3.4,1.0,2.07,2.07,,2.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Jarrell Brantley,1629714,UTA vs. MEM,1610612762,1,42000145,2021-06-02,W,2,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,1,0,-4,0.2,0.0,0.0,,0.0,80.0,-80.0,0.0,0.25,0.125,0.0,0.0,0.333,0.0,105.11,105.11,-0.4,87.59,"JUN 02, 2021",240,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,10,5,14,16,126,121.99845081332302,7.0,6.0,39.0,0.4631578947368421,1610612763,121.99845081332302,103.28000000000002,104.12,104.96,0,0.33,0.33,0.33,0.0,0.0,0.0,,,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1322,Jarrell Brantley,1629714,UTA @ LAC,1610612762,0,42000224,2021-06-14,L,1,1,0,0,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,1,1.0,0.0,0.0,,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.333,0.568,80.97,104.35,0.0,86.96,"JUN 14, 2021",240,33,77,0.429,17,42,0.405,21,26,0.808,8,31,39,19,4,3,11,32,104,113.7357830271216,8.0,7.0,44.0,0.4675324675324675,1610612746,113.7357830271216,91.44,92.58,93.71999999999998,0,0.33,0.33,0.33,0.5,0.5,0.5,0.71,0.71,0.71,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,John Konchar,1629723,MEM @ UTA,1610612763,0,42000145,2021-06-02,L,3,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,1,0,0,4,4.2,0.0,0.0,,66.7,0.0,66.7,0.0,0.25,0.111,0.0,0.0,0.143,0.0,102.86,102.86,0.333,85.71,"JUN 02, 2021",240,44,95,0.463,14,39,0.359,8,9,0.889,8,31,39,23,7,6,14,12,110,104.80182926829268,10.0,5.0,51.0,0.5157894736842106,1610612762,104.80182926829268,104.96,104.12,103.28000000000002,0,0.14,0.14,0.14,0.0,0.0,0.0,,,,,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301,Garrison Mathews,1629726,WAS @ PHI,1610612764,0,42000102,2021-05-26,L,8,0,0,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-1,1.2,0.0,0.0,,80.0,86.7,-6.7,0.0,0.143,0.056,0.0,0.0,0.095,0.0,99.29,90.38,-0.148,75.31,"MAY 26, 2021",240,37,92,0.402,2,22,0.091,19,30,0.633,13,27,40,22,3,2,13,21,95,90.30418250950572,10.0,14.0,45.0,0.5568181818181818,1610612755,90.30418250950572,105.2,102.28000000000002,99.36,0,0.1,0.1,0.1,0.0,0.0,0.0,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,Garrison Mathews,1629726,WAS vs. PHI,1610612764,1,42000103,2021-05-29,L,6,3,0,0,0,2,0.0,0,2,0.0,3,3,1.0,0,0,0,0,0,0,-4,3.0,0.904,0.904,,69.2,100.0,-30.8,0.0,0.0,0.0,0.0,0.0,0.176,0.452,97.61,101.19,0.077,84.32,"MAY 29, 2021",240,38,96,0.396,8,35,0.229,19,25,0.76,13,28,41,18,5,3,8,18,103,100.98039215686272,7.0,5.0,51.0,0.5862068965517241,1610612755,100.98039215686272,102.0,102.90000000000002,103.8,0,0.14,0.14,0.14,1.5,1.5,1.5,2.12,2.12,2.12,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786,Garrison Mathews,1629726,WAS @ PHI,1610612764,0,42000105,2021-06-02,L,3,1,0,1,0,0,,0,0,,1,2,0.5,0,1,0,0,0,3,0,2.2,0.0,0.0,,133.3,114.3,19.0,0.0,0.333,0.2,0.0,0.0,0.143,0.568,89.28,104.0,-0.308,86.67,"JUN 02, 2021",240,39,79,0.494,8,20,0.4,26,33,0.788,7,31,38,22,4,3,15,30,112,110.32308904649332,9.0,6.0,40.0,0.5119047619047619,1610612755,110.32308904649332,101.52,102.21999999999998,102.92,0,0.14,0.14,0.14,1.33,1.33,1.33,1.53,1.53,1.53,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,Rayjon Tucker,1629730,PHI vs. WAS,1610612755,1,42000105,2021-06-02,W,2,1,0,0,0,0,,0,0,,1,2,0.5,0,0,0,0,0,1,-2,1.0,0.0,0.0,,33.3,100.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.333,0.568,68.54,86.4,0.0,72.0,"JUN 02, 2021",240,43,84,0.512,9,27,0.333,34,43,0.791,8,32,40,28,9,6,8,25,129,125.34006995724836,4.0,3.0,38.0,0.4936708860759494,1610612764,125.34006995724836,102.92,102.21999999999998,101.52,0,0.33,0.33,0.33,1.0,1.0,1.0,,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,Nicolo Melli,1629740,DAL @ LAC,1610612742,0,42000171,2021-05-22,W,9,0,0,4,0,1,0.0,0,0,,0,0,,2,2,0,0,0,1,-8,4.8,0.0,0.0,,64.7,135.7,-71.0,0.133,0.25,0.174,0.0,0.0,0.04,0.0,86.45,82.41,0.056,68.67,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746,126.3416815742397,89.44,88.0,86.56,0,0.04,0.04,0.04,0.0,0.0,0.0,,,,,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,Nicolo Melli,1629740,DAL @ LAC,1610612742,0,42000172,2021-05-25,W,6,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,1,0,0,1,-8,3.0,0.0,0.0,,127.3,169.2,-42.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,92.94,96.64,-0.029,80.54,"MAY 25, 2021",240,48,82,0.585,18,34,0.529,13,24,0.542,4,30,34,25,8,4,11,19,127,127.5612695861792,7.0,3.0,39.0,0.5357142857142857,1610612746,127.5612695861792,99.56,98.18,96.8,0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,Nicolo Melli,1629740,DAL vs. LAC,1610612742,1,42000174,2021-05-30,L,4,0,0,2,0,2,0.0,0,1,0.0,0,0,,0,2,0,0,0,1,-1,2.4,0.0,0.0,,100.0,125.0,-25.0,0.0,0.667,0.25,0.0,0.0,0.182,0.0,96.83,96.38,-0.063,80.31,"MAY 30, 2021",240,31,89,0.348,5,30,0.167,14,22,0.636,10,31,41,15,3,1,8,20,81,83.78154737277616,7.0,6.0,53.0,0.4805194805194805,1610612746,83.78154737277616,96.68,93.34,90.0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,Matt Thomas,1629744,UTA vs. MEM,1610612762,1,42000145,2021-06-02,W,2,0,0,0,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,-4,0.0,0.0,0.0,,0.0,80.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,105.11,105.11,-0.8,87.59,"JUN 02, 2021",240,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,10,5,14,16,126,121.99845081332302,7.0,6.0,39.0,0.4631578947368421,1610612763,121.99845081332302,103.28000000000002,104.12,104.96,0,0.33,0.33,0.33,0.0,0.0,0.0,,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1224,Matt Thomas,1629744,UTA @ LAC,1610612762,0,42000223,2021-06-12,L,3,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,1,-4,1.2,0.0,0.0,,133.3,171.4,-38.1,0.0,0.5,0.25,0.0,0.0,0.0,0.0,85.28,90.87,0.0,75.73,"JUN 12, 2021",240,36,84,0.429,19,44,0.432,15,17,0.882,9,29,38,15,7,1,13,22,106,111.0180142438207,6.0,2.0,41.0,0.5617977528089888,1610612746,111.0180142438207,95.48,95.26,95.04,0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1290,Matt Thomas,1629744,UTA @ LAC,1610612762,0,42000224,2021-06-14,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0.0,0.0,0.0,,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.97,104.35,0.0,86.96,"JUN 14, 2021",240,33,77,0.429,17,42,0.405,21,26,0.808,8,31,39,19,4,3,11,32,104,113.7357830271216,8.0,7.0,44.0,0.4675324675324675,1610612746,113.7357830271216,91.44,92.58,93.71999999999998,0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,Juwan Morgan,1629752,UTA vs. MEM,1610612762,1,42000145,2021-06-02,W,2,0,0,2,0,0,,0,0,,0,0,,1,1,0,0,0,0,-4,2.4,0.0,0.0,,0.0,80.0,-80.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,105.11,105.11,0.6,87.59,"JUN 02, 2021",240,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,10,5,14,16,126,121.99845081332302,7.0,6.0,39.0,0.4631578947368421,1610612763,121.99845081332302,103.28000000000002,104.12,104.96,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1213,Juwan Morgan,1629752,UTA @ LAC,1610612762,0,42000223,2021-06-12,L,3,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-4,1.5,0.0,0.0,,133.3,171.4,-38.1,0.0,0.0,0.0,0.333,0.0,0.0,0.0,85.28,90.87,0.0,75.73,"JUN 12, 2021",240,36,84,0.429,19,44,0.432,15,17,0.882,9,29,38,15,7,1,13,22,106,111.0180142438207,6.0,2.0,41.0,0.5617977528089888,1610612746,111.0180142438207,95.48,95.26,95.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,Keljin Blevins,1629833,POR vs. DEN,1610612757,1,42000164,2021-05-29,W,3,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,1,-2,2.0,2.0,2.0,,112.5,137.5,-25.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,112.35,114.06,0.053,95.05,"MAY 29, 2021",240,42,84,0.5,12,33,0.364,19,25,0.76,4,40,44,24,6,7,6,21,115,118.55670103092784,5.0,5.0,47.0,0.3404255319148936,1610612743,118.55670103092784,97.0,96.84,96.68,0,0.1,0.1,0.1,2.0,2.0,2.0,,,,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
901,Keljin Blevins,1629833,POR vs. DEN,1610612757,1,42000166,2021-06-03,L,1,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.3,92.6,0.0,77.17,"JUN 03, 2021",240,40,79,0.506,15,36,0.417,20,22,0.909,8,29,37,24,7,7,16,22,115,118.94911046752172,8.0,3.0,39.0,0.5116279069767442,1610612743,118.94911046752172,96.68,98.28000000000002,99.88,0,0.55,0.55,0.55,1.0,1.0,1.0,1.41,1.41,1.41,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,Obi Toppin,1630167,NYK vs. ATL,1610612752,1,42000131,2021-05-23,L,12,5,1,1,2,3,0.667,1,2,0.5,0,0,,0,1,0,0,0,0,3,7.7,1.667,1.667,,154.5,134.8,19.8,0.0,0.077,0.05,0.091,0.0,0.125,0.833,95.35,91.14,0.092,75.95,"MAY 23, 2021",240,42,94,0.447,10,30,0.333,11,15,0.733,13,36,49,21,3,4,11,16,105,106.49087221095334,6.0,7.0,42.0,0.4666666666666667,1610612737,106.49087221095334,98.59999999999998,96.44,94.28000000000002,0,0.12,0.12,0.12,5.0,5.0,5.0,,,,5.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Obi Toppin,1630167,NYK vs. ATL,1610612752,1,42000132,2021-05-26,W,12,8,0,3,2,4,0.5,1,2,0.5,3,4,0.75,0,3,0,1,2,2,6,12.6,1.389,1.389,,108.0,84.0,24.0,0.0,0.25,0.107,0.0,0.0,0.25,0.694,102.92,103.0,0.12,85.84,"MAY 26, 2021",240,36,94,0.383,12,33,0.364,17,23,0.739,13,41,54,15,8,2,10,20,101,99.88132911392404,5.0,12.0,41.0,0.369047619047619,1610612737,99.88132911392404,101.12,100.90000000000002,100.68,0,0.19,0.19,0.19,6.5,6.5,6.5,2.12,2.12,2.12,6.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Obi Toppin,1630167,NYK @ ATL,1610612752,0,42000133,2021-05-28,L,13,4,0,3,2,4,0.5,0,1,0.0,0,0,,1,2,0,0,0,1,-2,7.6,1.0,1.0,,77.8,88.5,-10.7,0.063,0.167,0.107,0.0,0.0,0.138,0.5,97.78,98.22,0.099,81.85,"MAY 28, 2021",240,29,81,0.358,9,30,0.3,27,30,0.9,13,32,45,14,6,2,11,21,94,101.9522776572668,2.0,5.0,42.0,0.5185185185185185,1610612737,101.9522776572668,92.2,91.86,91.52,0,0.17,0.17,0.17,5.67,5.67,5.67,2.08,2.08,2.08,,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Obi Toppin,1630167,NYK @ ATL,1610612752,0,42000134,2021-05-30,L,19,13,1,3,5,8,0.625,1,3,0.333,2,2,1.0,1,2,0,0,1,2,-3,17.1,1.464,1.464,,105.7,114.3,-8.6,0.063,0.118,0.091,0.143,1.0,0.278,0.732,89.92,90.48,0.15,75.4,"MAY 30, 2021",240,34,81,0.42,9,29,0.31,19,23,0.826,6,33,39,24,7,2,9,20,96,101.9974500637484,4.0,2.0,48.0,0.4390243902439024,1610612737,101.9974500637484,94.12,94.71999999999998,95.32,0,0.22,0.2,0.2,8.33,7.5,7.5,4.51,4.04,4.04,,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Obi Toppin,1630167,NYK vs. ATL,1610612752,1,42000135,2021-06-02,L,10,2,0,3,1,4,0.25,0,1,0.0,0,0,,2,1,0,0,0,1,0,5.6,0.5,0.5,,100.0,100.0,0.0,0.167,0.167,0.167,0.0,0.0,0.174,0.25,92.53,93.66,0.0,78.05,"JUN 02, 2021",240,31,82,0.378,12,30,0.4,15,18,0.833,14,31,45,19,5,4,16,22,89,96.82332463011312,7.0,8.0,48.0,0.425287356321839,1610612737,96.82332463011312,91.92,93.68,95.44,0,0.2,0.19,0.19,6.33,6.4,6.4,5.86,4.28,4.28,5.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Onyeka Okongwu,1630168,ATL @ NYK,1610612737,0,42000131,2021-05-23,W,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-3,0.0,0.0,0.0,,50.0,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.92,81.0,-0.667,67.5,"MAY 23, 2021",240,42,90,0.467,12,34,0.353,11,12,0.917,7,35,42,17,6,7,6,13,107,113.49172677131946,3.0,4.0,49.0,0.4468085106382978,1610612752,113.49172677131946,94.28000000000002,96.44,98.59999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,Onyeka Okongwu,1630168,ATL @ NYK,1610612737,0,42000132,2021-05-26,L,6,1,0,2,0,0,,0,0,,1,2,0.5,0,2,0,0,0,1,-2,3.4,0.0,0.0,,61.5,76.9,-15.4,0.0,0.286,0.133,0.0,0.0,0.071,0.568,105.6,107.59,0.118,89.66,"MAY 26, 2021",240,31,84,0.369,12,44,0.273,18,22,0.818,6,35,41,17,5,12,13,21,92,91.37862534763606,8.0,2.0,54.0,0.3829787234042553,1610612752,91.37862534763606,100.68,100.90000000000002,101.12,0,0.04,0.04,0.04,0.5,0.5,0.5,0.71,0.71,0.71,,0.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,Onyeka Okongwu,1630168,ATL vs. NYK,1610612737,1,42000133,2021-05-28,W,6,0,0,2,0,0,,0,0,,0,0,,0,2,0,1,1,2,-3,4.4,0.0,0.0,,114.3,126.7,-12.4,0.0,0.25,0.154,0.0,0.0,0.067,0.0,111.07,119.66,-0.024,99.71,"MAY 28, 2021",240,42,81,0.519,16,27,0.593,5,8,0.625,4,38,42,28,2,5,11,23,105,114.72902097902096,6.0,2.0,45.0,0.3580246913580246,1610612752,114.72902097902096,91.52,91.86,92.2,0,0.05,0.05,0.05,0.33,0.33,0.33,0.58,0.58,0.58,0.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,Onyeka Okongwu,1630168,ATL vs. NYK,1610612737,1,42000134,2021-05-30,W,11,2,0,3,0,2,0.0,0,0,,2,2,1.0,2,1,0,0,1,3,-8,4.6,0.694,0.694,,95.2,121.7,-26.5,0.154,0.1,0.13,0.0,0.0,0.167,0.347,90.08,96.29,-0.052,80.24,"MAY 30, 2021",240,36,82,0.439,15,39,0.385,26,28,0.929,9,39,48,24,4,2,10,22,113,118.54804867813682,7.0,2.0,39.0,0.419753086419753,1610612752,118.54804867813682,95.32,94.71999999999998,94.12,0,0.1,0.08,0.08,1.0,0.75,0.75,1.0,0.96,0.96,1.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
851,Onyeka Okongwu,1630168,ATL @ NYK,1610612737,0,42000135,2021-06-02,W,6,2,0,4,1,1,1.0,0,0,,0,0,,4,0,0,2,0,1,2,12.8,2.0,2.0,,83.3,80.0,3.3,0.333,0.0,0.211,0.0,0.0,0.053,1.0,87.87,84.93,0.615,70.78,"JUN 02, 2021",240,37,87,0.425,9,34,0.265,20,26,0.769,14,34,48,17,7,8,11,16,103,107.92120704107292,5.0,4.0,45.0,0.3780487804878049,1610612752,107.92120704107292,95.44,93.68,91.92,0,0.1,0.07,0.07,1.33,1.0,1.0,1.15,1.0,1.0,,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
956,Onyeka Okongwu,1630168,ATL @ PHI,1610612737,0,42000201,2021-06-06,W,12,2,1,3,1,1,1.0,0,0,,0,0,,0,3,2,1,1,4,13,15.1,2.0,2.0,,133.3,88.5,44.9,0.0,0.25,0.15,0.091,1.0,0.067,1.0,104.51,106.85,0.07,89.04,"JUN 06, 2021",240,44,86,0.512,20,47,0.426,20,21,0.952,3,32,35,23,10,3,15,26,128,119.35844834017158,12.0,5.0,41.0,0.5487804878048781,1610612755,119.35844834017158,107.24,107.82,108.40000000000002,0,0.1,0.08,0.07,2.0,1.4,1.17,0.0,0.89,0.98,,1.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1078,Onyeka Okongwu,1630168,ATL @ PHI,1610612737,0,42000202,2021-06-08,L,6,0,0,2,0,1,0.0,0,0,,0,0,,1,1,0,1,0,2,0,5.4,0.0,0.0,,92.3,92.3,0.0,0.167,0.143,0.154,0.0,0.0,0.067,0.0,100.31,106.36,-0.051,88.64,"JUN 08, 2021",240,38,83,0.458,11,30,0.367,15,18,0.833,12,33,45,20,2,5,17,21,102,106.33861551292745,10.0,8.0,37.0,0.5287356321839081,1610612755,106.33861551292745,95.92,96.8,97.68,0,0.06,0.08,0.07,1.33,1.2,1.0,1.15,1.1,1.0,,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170,Onyeka Okongwu,1630168,ATL vs. PHI,1610612737,1,42000203,2021-06-11,L,9,2,0,2,1,4,0.25,0,0,,0,0,,0,2,0,0,0,1,-8,4.4,0.5,0.5,,88.9,133.3,-44.4,0.0,0.25,0.118,0.0,0.0,0.211,0.25,89.35,97.59,0.0,81.33,"JUN 11, 2021",240,39,82,0.476,6,23,0.261,27,32,0.844,11,25,36,15,6,1,11,28,111,115.52872606161532,8.0,4.0,36.0,0.5822784810126582,1610612755,115.52872606161532,96.08,96.12,96.16,0,0.12,0.11,0.1,1.33,1.6,1.29,1.15,0.89,0.95,1.33,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
