,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
1382,1382,Klay Thompson,202691,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,38,8,5,3,3,19,0.158,2,12,0.167,0,0,,0,3,0,0,0,2,-33,19.1,0.421,0.2105263157894736,G,,90.8,86.4,136.0,136.1,-45.2,0.0,0.1,0.035,0.208,0.211,0.0,0.198,0.211,98.76,96.34,-0.014,76,80.28,0.196,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,1,39.0,2.0,0.0,1.5,1.5,0.15,0.06,101.06,82.0,112.95,35.5,1.25,0.96,2.5,1.0,0.2,0.04,102.5,75.75,112.88,35.67,1.67,1.37,2.0,0.75,0.22,0.06,101.85,75.83,113.68,,2.43,2.0,773,2.0,2.0,0.0,1.0,107.83,6.0,5.2,0.2837712929953074,0.7502360473077716,1,1.183,1.311,-1.0,-0.057,-0.047,-0.011,-0.108,1,0,0
1349,1349,Obi Toppin,1630167,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,12,7,1,3,2,5,0.4,2,5,0.4,1,2,0.5,0,3,0,0,0,0,-7,12.1,1.19,0.6,,,81.8,89.6,113.6,100.5,-31.8,0.0,0.188,0.111,0.333,0.6,0.0,0.261,0.595,88.2,86.32,0.179,22,71.93,0.285,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,0,9.0,0.0,0.0,0.5,0.0,0.23,0.0,84.07,16.0,110.4,11.25,0.25,0.5,1.0,0.08,0.19,0.04,89.05,21.5,90.85,16.33,0.33,0.52,0.83,0.22,0.2,0.04,89.93,31.33,96.87,,0.83,2.0,773,0.0,0.0,1.0,0.0,117.42,10.4,3.6,-0.5894090849628809,0.5600533779933138,0,0.333,1.775,-1.0,0.535,-0.032,-0.267,-0.176,0,1,0
1381,1381,LeBron James,2544,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,43,30,9,9,10,14,0.714,2,3,0.667,8,11,0.727,0,9,2,1,2,2,21,61.3,1.592,0.7857142857142857,F,,130.2,132.0,104.6,99.8,25.6,0.0,0.155,0.096,0.346,0.786,4.5,0.228,0.796,97.93,96.26,0.227,86,80.22,0.234,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,1,41.0,4.5,2.12,3.5,1.38,0.28,0.19,100.04,85.0,101.75,35.5,5.0,2.45,1.75,0.69,0.26,0.24,101.83,75.0,107.85,35.5,5.0,2.0,2.33,0.96,0.26,0.22,102.79,76.0,110.83,6.83,,2.0,773,3.0,6.0,8.0,3.0,110.4,7.0,4.4,0.04976987783862861,0.6645365295113579,1,0.5,0.331,0.718,-0.123,-0.043,0.053,0.225,0,1,0
1357,1357,Jimmy Butler III,202710,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,41,24,4,8,7,22,0.318,0,3,0.0,10,11,0.909,1,7,0,0,0,2,0,39.6,0.894,0.3181818181818182,F,,101.3,98.6,105.3,103.8,-4.1,0.023,0.163,0.093,0.211,0.318,0.0,0.297,0.447,90.73,88.87,0.146,78,74.06,0.314,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752.0,103.2258064516129,93.0,91.04,89.08,1,42.5,9.5,0.71,2.0,6.16,0.21,0.35,93.98,83.0,114.45,41.0,6.5,3.51,2.0,3.96,0.24,0.26,95.19,81.25,113.7,41.83,5.33,3.33,2.33,3.1,0.28,0.22,98.32,85.83,113.2,4.6,,2.0,773,9.0,10.0,3.0,4.0,104.77,4.4,6.0,0.5623877639600683,0.8217383631668845,1,-0.286,-0.121,-1.0,0.188,-0.039,-0.01,-0.041,0,1,0
1387,1387,Jordan Poole,1629673,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,23,7,4,0,3,10,0.3,0,3,0.0,1,1,1.0,0,0,0,0,1,4,1,12.0,0.67,0.3,,,108.3,104.8,110.9,110.3,-2.5,0.0,0.0,0.0,0.235,0.3,4.0,0.177,0.335,99.91,97.95,-0.012,48,81.63,0.176,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,0,16.5,3.0,1.41,1.0,0.5,0.26,0.28,103.54,37.0,91.15,17.75,3.75,1.71,1.75,1.38,0.23,0.28,105.92,40.0,101.98,20.0,3.83,1.83,1.33,1.25,0.22,0.26,103.29,43.67,105.93,,3.43,2.0,773,4.0,2.0,6.0,3.0,104.84,6.0,5.6,0.556014184558913,0.8690572735399519,1,0.201,0.022,1.817,-0.23,-0.04,0.047,0.135,1,0,0
1379,1379,Max Christie,1631108,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,2,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0.0,0.0,0.0,,,100.0,125.0,80.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,87.94,109.92,-0.087,5,91.6,0.2,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,0,4.5,1.0,1.41,0.0,0.0,0.14,0.17,112.44,10.5,113.35,6.75,0.5,1.0,0.0,0.0,0.15,0.08,105.1,14.75,106.4,5.0,0.5,0.84,0.0,0.0,0.13,0.22,103.96,10.83,80.93,0.67,,2.0,773,0.0,2.0,0.0,0.0,115.42,6.0,3.8,-0.40730681635846216,0.4216190925347572,0,-1.0,-1.0,,0.67,-0.003,-0.419,0.145,1,0,0
1358,1358,Kyle Lowry,200768,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,31,11,9,4,4,6,0.667,1,2,0.5,2,2,1.0,2,2,3,1,1,4,0,40.3,1.599,0.75,,,106.7,102.2,110.3,107.2,-3.7,0.059,0.067,0.063,0.474,0.75,9.0,0.11,0.799,93.93,90.64,0.195,60,75.54,0.117,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752.0,103.2258064516129,93.0,91.04,89.08,0,28.5,4.5,0.71,1.0,1.25,0.17,0.27,91.84,54.5,107.6,28.25,4.75,0.96,0.75,2.12,0.17,0.28,93.74,54.75,107.4,26.83,4.5,1.52,1.0,2.25,0.19,0.28,96.73,53.5,107.5,5.0,,2.0,773,5.0,4.0,4.0,6.0,104.25,3.6,7.0,0.6097343537972169,0.8689460327811646,1,0.8,0.634,2.041,-0.353,-0.034,0.122,-0.051,1,0,0
1383,1383,Anthony Davis,203076,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,40,17,3,20,5,9,0.556,0,0,,7,10,0.7,3,17,2,2,0,3,31,57.5,1.269,0.5555555555555556,C,,139.2,139.7,101.3,96.5,38.0,0.107,0.321,0.247,0.1,0.556,0.0,0.167,0.634,97.48,95.32,0.196,79,79.43,0.169,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,1,37.5,2.5,0.71,3.0,0.84,0.26,0.12,100.17,79.0,102.8,35.25,3.0,0.82,3.25,0.92,0.24,0.14,101.6,75.0,109.57,35.5,3.0,1.41,2.5,1.61,0.22,0.13,102.18,75.67,114.3,2.17,,2.0,773,3.0,2.0,3.0,4.0,120.45,5.0,3.2,-0.8652940218985754,0.17839815177714913,0,0.124,0.0,-1.0,-0.241,-0.043,0.016,0.129,0,1,1
1348,1348,Stephen Curry,201939,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,39,32,5,6,11,28,0.393,4,14,0.286,6,6,1.0,1,5,1,1,4,3,-21,48.7,1.044,0.4642857142857143,G,,107.7,104.1,136.4,137.4,-28.7,0.02,0.172,0.077,0.238,0.464,1.25,0.351,0.522,96.81,95.51,0.122,78,79.59,0.352,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,1,40.5,11.0,4.24,2.0,5.5,0.31,0.42,100.42,84.5,114.8,35.75,9.25,4.86,2.5,4.0,0.28,0.39,101.26,75.0,113.42,36.5,7.67,4.59,2.67,3.77,0.31,0.34,101.56,77.0,116.2,,6.29,2.0,773,8.0,14.0,3.0,12.0,101.86,6.0,6.0,0.8273465647794973,0.9875749959911251,1,-0.11,-0.119,-0.525,0.097,-0.073,-0.04,-0.009,1,0,0
1378,1378,Austin Reaves,1630559,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,39,23,6,5,7,12,0.583,4,5,0.8,5,5,1.0,1,4,0,0,2,2,24,36.0,1.62,0.75,F,,136.7,137.0,105.0,103.9,31.7,0.033,0.078,0.062,0.214,0.75,3.0,0.188,0.81,97.43,97.02,0.145,79,80.85,0.191,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,1,35.0,4.5,0.71,1.5,3.5,0.21,0.21,100.46,73.0,101.45,31.25,3.25,1.5,1.25,2.0,0.2,0.15,100.34,65.0,108.08,33.0,4.0,2.28,1.17,2.0,0.17,0.16,101.16,69.17,110.87,4.67,,2.0,773,5.0,4.0,2.0,2.0,125.48,4.0,2.6,-1.3232812274386887,-0.06482278898045897,0,0.351,0.337,0.899,0.106,-0.02,0.092,0.13,1,0,0
1372,1372,Shaquille Harrison,1627885,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,4,1,1,0,0,1,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,-1,2.5,0.532,0.0,,,85.7,87.2,87.5,100.0,-1.8,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.266,88.83,96.0,0.0,7,80.0,0.254,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,0,6.0,3.0,1.41,0.0,0.0,0.11,0.72,107.88,13.0,122.5,5.75,1.75,1.71,0.0,0.0,0.1,0.42,103.38,11.75,95.0,4.17,1.17,1.6,0.0,0.0,0.07,0.28,107.96,8.17,63.33,2.5,,2.0,773,2.0,4.0,1.0,0.0,130.51,3.0,2.0,-1.7812684329788009,-0.3080437297380667,0,-0.333,0.02,,1.083,-0.093,-0.067,0.037,1,0,0
1360,1360,Quentin Grimes,1629656,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,32,3,3,2,1,6,0.167,1,6,0.167,0,0,,0,2,0,0,1,1,3,8.9,0.5,0.25,G,,110.0,106.0,101.6,101.9,8.4,0.0,0.067,0.032,0.158,0.25,3.0,0.104,0.25,93.91,92.37,0.01,60,76.97,0.104,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,1,45.0,3.5,2.12,3.0,1.12,0.11,0.11,94.38,88.0,115.65,34.5,1.75,2.36,1.75,0.56,0.11,0.05,95.04,68.25,105.22,26.83,1.17,2.04,1.17,0.38,0.13,0.04,94.38,53.33,103.03,,1.6,2.0,773,5.0,2.0,0.0,0.0,113.88,9.8,3.2,-0.26708806953305914,0.610351233552281,0,0.124,0.58,1.113,0.156,-0.009,-0.126,-0.026,1,0,0
1376,1376,Jonathan Kuminga,1630228,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,4,2,1,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,3.5,2.0,1.0,,,87.5,100.0,85.7,87.2,1.8,0.0,0.0,0.0,0.5,1.0,0.0,0.1,1.0,88.83,96.0,0.222,8,80.0,0.111,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,0,5.5,0.5,0.71,0.5,0.0,0.33,0.5,107.27,13.0,120.85,6.0,0.5,0.58,0.25,0.0,0.21,0.31,96.86,12.25,103.48,5.17,0.33,0.52,0.33,0.0,0.16,0.21,98.82,10.67,85.05,,0.4,2.0,773,1.0,0.0,1.0,0.0,101.86,6.0,6.0,0.8273465647794973,0.9875749959911251,1,1.5,2.333,,0.25,0.052,-0.13,0.181,0,1,0
1388,1388,Moses Moody,1630541,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,15,6,1,5,2,5,0.4,2,3,0.667,0,0,,1,4,0,0,0,1,10,13.5,1.2,0.6,,,133.3,130.0,103.4,104.0,29.9,0.059,0.25,0.152,0.077,0.6,0.0,0.139,0.6,97.64,96.66,0.119,30,80.55,0.144,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,0,14.5,0.0,0.0,0.5,0.0,0.11,0.0,105.42,31.5,106.4,18.75,0.75,0.96,0.25,0.0,0.11,0.05,102.31,39.5,103.18,16.0,0.67,0.82,0.33,0.0,0.09,0.06,100.33,33.67,107.17,,0.67,2.0,773,0.0,0.0,1.0,2.0,101.86,6.0,6.0,0.8273465647794973,0.9875749959911251,1,0.408,-0.038,,0.264,-0.047,-0.014,0.196,1,0,0
1359,1359,Miles McBride,1630540,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,-7,3.0,0.0,,,,0.0,0.0,116.7,108.7,-116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45,101.17,0.091,6,84.31,0.0,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,0,2.5,0.5,0.71,0.0,0.0,0.09,0.25,142.58,5.0,112.5,1.5,0.25,0.5,0.0,0.0,0.17,0.12,122.3,3.0,56.25,2.5,0.17,0.41,0.0,0.0,0.13,0.08,118.81,5.5,55.38,,0.2,2.0,773,0.0,1.0,0.0,0.0,110.35,9.2,2.8,0.05432243455374011,0.6603455853302406,1,-1.0,-1.0,,-1.0,-0.069,-0.2,-1.0,1,0,0
1347,1347,Tristan Thompson,202684,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,4,0,0,2,0,0,,0,0,,0,0,,0,2,0,0,0,0,-1,2.4,0.0,,,,85.7,87.2,87.5,100.0,-1.8,0.0,0.333,0.182,0.0,0.0,0.0,0.0,0.0,88.83,96.0,0.148,7,80.0,0.0,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,0,9.0,1.0,1.41,0.5,0.0,0.24,0.17,105.7,19.0,106.85,9.0,1.0,1.41,0.5,0.0,0.24,0.17,105.7,19.0,106.85,9.0,1.0,1.41,0.5,0.0,0.24,0.17,105.7,19.0,106.85,0.0,,6.0,773,0.0,2.0,,,130.51,3.0,2.0,-1.7812684329788009,-0.3080437297380667,0,,,,-1.0,-0.22,-0.186,0.012,0,1,1
1377,1377,Anthony Lamb,1630237,GSW @ LAL,GSW,1610612744,LAL,0,42200236,2023-05-12,L,4,2,0,2,1,1,1.0,0,0,,0,0,,1,1,0,0,0,1,1,4.4,2.0,1.0,,,87.5,100.0,85.7,87.2,1.8,0.167,0.2,0.182,0.0,1.0,0.0,0.1,1.0,88.83,96.0,0.185,8,80.0,0.111,"MAY 12, 2023",240,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,101,101.8555869302138,6.0,6.0,46.0,0.52,1610612747.0,101.8555869302138,99.16,96.32,93.48,0,4.0,0.0,0.0,0.0,0.0,0.06,0.0,115.7,10.0,111.9,5.25,0.0,0.0,0.25,0.0,0.07,0.0,103.84,11.0,82.52,5.6,0.0,0.0,0.4,0.0,0.09,0.0,103.35,11.8,79.36,,0.0,2.0,773,0.0,0.0,0.0,0.0,101.86,6.0,6.0,0.8273465647794973,0.9875749959911251,1,,,,-0.167,-0.081,-0.2,0.195,0,1,0
1354,1354,Josh Hart,1628404,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,33,11,1,7,5,10,0.5,1,4,0.25,0,0,,1,6,1,1,2,5,-4,24.9,1.1,0.55,,,101.6,98.6,104.7,102.1,-3.1,0.031,0.176,0.106,0.063,0.55,0.5,0.171,0.55,93.35,90.81,0.076,62,75.68,0.172,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,0,15.5,0.5,0.71,2.0,0.25,0.17,0.17,94.85,29.5,85.8,25.5,3.0,4.08,1.75,2.62,0.18,0.21,94.92,50.25,100.68,32.0,3.0,3.22,1.5,2.75,0.15,0.17,94.7,62.83,104.03,,1.17,2.0,773,1.0,0.0,2.0,9.0,106.81,8.6,2.4,0.3766434499835606,0.7106434408892074,1,-0.301,0.05,-0.479,0.14,-0.025,-0.011,-0.008,1,0,0
1386,1386,Rui Hachimura,1629060,LAL vs. GSW,LAL,1610612747,GSW,1,42200236,2023-05-12,W,16,9,0,3,2,5,0.4,0,1,0.0,5,6,0.833,1,2,0,2,0,0,-2,18.6,1.178,0.4,,,112.5,115.7,118.8,108.0,-6.3,0.071,0.071,0.071,0.0,0.4,0.0,0.242,0.589,98.35,94.91,0.163,32,79.09,0.249,"MAY 12, 2023",240,39,75,0.52,13,26,0.5,31,42,0.738,6,40,46,25,6,6,6,17,122,130.5091998288404,3.0,2.0,53.0,0.3786407766990291,1610612744.0,130.5091998288404,93.48,96.32,99.16,0,17.5,0.5,0.71,1.0,0.5,0.09,0.03,103.27,38.0,105.55,18.25,0.5,0.58,1.0,0.5,0.14,0.04,105.62,41.0,99.0,17.67,0.5,0.55,0.83,0.5,0.14,0.05,103.93,39.0,107.3,0.33,,2.0,773,1.0,0.0,1.0,0.0,130.51,3.0,2.0,-1.7812684329788009,-0.3080437297380667,0,-1.0,-1.0,-1.0,0.512,-0.047,-0.321,0.01,0,1,0
1362,1362,Gabe Vincent,1629216,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,31,7,5,3,3,8,0.375,1,5,0.2,0,0,,1,2,1,0,2,4,11,19.1,0.875,0.4375,G,,115.3,114.6,96.6,98.4,18.6,0.036,0.061,0.049,0.25,0.438,2.5,0.159,0.438,89.53,90.08,0.04,59,75.06,0.16,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752.0,103.2258064516129,93.0,91.04,89.08,1,22.5,4.5,0.71,1.5,0.66,0.19,0.24,96.64,45.0,118.85,29.0,4.5,0.58,1.25,0.83,0.18,0.21,96.23,57.75,117.48,31.67,4.83,0.75,1.17,2.39,0.2,0.21,97.8,64.5,117.63,4.8,,2.0,773,4.0,5.0,4.0,5.0,103.74,2.8,8.0,0.6561704322913441,0.9158501986144375,1,1.0,0.923,0.429,-0.163,-0.05,-0.092,0.151,1,0,0
1363,1363,Mitchell Robinson,1629011,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,29,2,1,11,0,2,0.0,0,0,,2,2,1.0,5,6,0,1,0,2,-2,19.7,0.694,0.0,C,,103.9,104.6,110.0,111.9,-6.1,0.167,0.24,0.2,0.077,0.0,0.0,0.052,0.347,83.73,84.71,0.084,51,70.59,0.053,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,1,29.5,1.5,0.71,2.0,0.75,0.14,0.08,96.22,60.0,114.05,23.5,0.75,0.96,1.25,0.38,0.13,0.04,94.36,46.5,113.42,27.33,0.67,0.82,1.33,0.42,0.12,0.04,94.89,54.33,111.78,,0.5,2.0,773,2.0,1.0,0.0,0.0,103.28,8.0,2.0,0.6980539540703599,0.760637792667167,1,0.205,0.925,-1.0,-0.35,-0.102,-0.103,0.05,0,1,1
1361,1361,Max Strus,1629622,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,34,14,3,6,4,11,0.364,1,6,0.167,5,6,0.833,0,6,0,0,0,1,1,25.7,1.026,0.4090909090909091,G,,107.6,105.8,111.1,111.1,-3.5,0.0,0.182,0.092,0.158,0.409,0.0,0.192,0.513,91.57,90.78,0.123,66,75.65,0.203,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752.0,103.2258064516129,93.0,91.04,89.08,1,31.5,1.0,1.41,1.0,0.5,0.18,0.04,96.38,63.5,105.15,29.5,0.75,0.96,0.5,0.25,0.19,0.04,95.82,58.75,109.88,29.83,1.0,1.26,0.33,0.17,0.16,0.06,97.29,60.67,111.2,1.0,,2.0,773,0.0,2.0,0.0,1.0,103.23,2.0,9.0,0.7026065107854701,0.9627543644477101,1,1.113,0.756,-1.0,0.28,-0.038,0.277,0.097,1,1,0
1352,1352,Caleb Martin,1628997,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,24,8,1,5,3,7,0.429,1,3,0.333,1,1,1.0,0,5,1,0,1,3,5,17.5,1.075,0.5,,,104.4,98.9,95.5,92.5,9.0,0.0,0.227,0.104,0.067,0.5,1.0,0.145,0.538,91.47,87.61,0.098,45,73.01,0.152,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752.0,103.2258064516129,93.0,91.04,89.08,0,27.0,2.5,0.71,1.0,0.75,0.14,0.15,92.28,52.0,113.65,28.75,1.5,1.29,1.0,0.38,0.16,0.09,91.2,53.75,115.82,27.83,1.33,1.03,0.83,0.42,0.14,0.08,93.91,53.5,111.73,1.2,,2.0,773,3.0,2.0,0.0,1.0,103.23,2.0,9.0,0.7026065107854701,0.9627543644477101,1,0.0,0.34,0.205,-0.094,-0.063,-0.264,-0.059,0,1,0
1364,1364,Julius Randle,203944,NYK @ MIA,NYK,1610612752,MIA,0,42200206,2023-05-12,L,36,15,3,11,3,14,0.214,1,7,0.143,8,9,0.889,2,9,0,2,3,2,3,35.7,0.835,0.25,F,,110.4,107.2,104.4,104.2,6.0,0.054,0.273,0.157,0.158,0.25,1.0,0.276,0.418,92.01,90.59,0.105,67,75.49,0.276,"MAY 12, 2023",240,27,71,0.38,10,35,0.286,28,32,0.875,8,33,41,13,2,9,12,22,92,103.27795240233498,8.0,2.0,40.0,0.4024390243902439,1610612748.0,103.27795240233498,89.08,91.04,93.0,1,37.5,4.0,1.41,5.0,0.88,0.26,0.22,94.81,75.0,110.6,37.75,4.5,2.65,4.25,1.23,0.25,0.22,94.02,74.25,114.1,32.33,4.17,2.64,3.17,1.99,0.26,0.25,93.76,63.67,115.25,,3.17,2.0,773,5.0,3.0,2.0,8.0,103.28,8.0,2.0,0.6980539540703599,0.760637792667167,1,0.124,0.129,0.333,-0.014,-0.029,-0.031,0.059,0,1,1
