,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_BOS,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_PHI,TEAM_PHX,OPP_BOS,OPP_CLE,OPP_DAL,OPP_DEN,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHX
347,Donte DiVincenzo,1628978,NYK @ PHI,1610612752,0,42300113,2024-04-25,L,28,5,3,4,2,7,0.286,0,3,0.0,1,2,0.5,1,3,1,0,1,2,0,16.3,0.635,0.635,G,123.6,125.9,-2.3,0.04,0.167,0.093,0.13,3.0,0.127,0.317,92.78,92.44,0.03,77.03,"APR 25, 2024",240.0,44.0,90.0,0.489,13.0,30.0,0.433,13.0,19.0,0.684,11.0,21.0,32.0,27.0,4.0,3.0,9.0,25.0,114.0,118.30635118306353,6.0,8.0,36.0,0.5466666666666666,1610612755,118.30635118306353,96.36,93.94,91.52,1,0.16,0.16,0.16,10.67,10.67,10.67,7.37,7.37,7.37,,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,Donte DiVincenzo,1628978,NYK @ PHI,1610612752,0,42300114,2024-04-28,W,28,8,0,2,3,11,0.273,2,7,0.286,0,0,,0,2,0,0,0,1,-7,10.4,0.727,0.727,G,114.5,125.0,-10.5,0.0,0.083,0.035,0.0,0.0,0.172,0.364,96.3,94.52,0.008,78.77,"APR 28, 2024",240.0,37.0,86.0,0.43,7.0,27.0,0.259,16.0,26.0,0.615,15.0,37.0,52.0,19.0,1.0,11.0,12.0,19.0,97.0,102.71071579839052,5.0,5.0,42.0,0.3536585365853658,1610612755,102.71071579839052,94.44,94.09999999999998,93.76,1,0.15,0.16,0.16,10.67,10.0,10.0,7.37,6.16,6.16,,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722,Donte DiVincenzo,1628978,NYK vs. PHI,1610612752,1,42300115,2024-04-30,L,26,9,1,4,3,10,0.3,1,7,0.143,2,2,1.0,0,4,0,2,0,3,3,21.3,0.827,0.827,G,110.4,104.2,6.3,0.0,0.167,0.083,0.059,0.0,0.208,0.414,91.63,89.72,0.052,74.77,"APR 30, 2024",265.0,40.0,86.0,0.465,10.0,36.0,0.278,16.0,24.0,0.667,6.0,34.0,40.0,19.0,10.0,8.0,14.0,19.0,106.0,101.37719969395562,5.0,7.0,46.0,0.4615384615384615,1610612755,101.37719969395562,104.56,103.96,103.36,1,0.17,0.17,0.17,7.33,9.8,9.8,2.08,5.36,5.36,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,Donte DiVincenzo,1628978,NYK @ PHI,1610612752,0,42300116,2024-05-02,W,48,23,7,4,8,18,0.444,5,9,0.556,2,2,1.0,2,2,2,3,1,1,3,52.3,1.218,1.218,G,129.7,126.4,3.3,0.037,0.041,0.039,0.2,7.0,0.177,0.609,92.84,91.0,0.117,75.83,"MAY 02, 2024",240.0,43.0,93.0,0.462,14.0,31.0,0.452,18.0,24.0,0.75,20.0,28.0,48.0,28.0,6.0,8.0,9.0,17.0,118.0,127.48487467588592,6.0,5.0,46.0,0.4367816091954023,1610612755,127.48487467588592,92.56,92.34,92.12,1,0.19,0.17,0.17,13.33,12.8,12.0,8.39,7.76,7.21,,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
917,Donte DiVincenzo,1628978,NYK vs. IND,1610612752,1,42300211,2024-05-06,W,44,25,1,3,10,17,0.588,5,9,0.556,0,0,,0,3,0,2,2,5,10,34.1,1.471,1.471,G,129.2,116.7,12.5,0.0,0.079,0.041,0.031,0.5,0.186,0.735,98.06,98.34,0.076,81.95,"MAY 06, 2024",240.0,44.0,82.0,0.537,11.0,23.0,0.478,22.0,26.0,0.846,8.0,32.0,40.0,25.0,5.0,4.0,14.0,19.0,121.0,,,,,,0,,,,,1,0.19,0.17,0.18,19.0,14.0,13.86,8.72,9.27,8.21,15.25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
990,Donte DiVincenzo,1628978,NYK vs. IND,1610612752,1,42300212,2024-05-08,W,44,28,4,6,10,20,0.5,6,12,0.5,2,2,1.0,2,4,1,0,1,1,15,43.2,1.341,1.341,G,138.8,122.6,16.2,0.059,0.083,0.073,0.111,4.0,0.218,0.67,95.68,92.96,0.123,77.46,"MAY 08, 2024",240.0,49.0,86.0,0.57,14.0,30.0,0.467,18.0,22.0,0.818,12.0,32.0,44.0,28.0,5.0,3.0,9.0,14.0,130.0,,,,,,0,,,,,1,0.19,0.19,0.18,25.33,18.6,16.71,2.52,9.4,9.25,17.8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,Donte DiVincenzo,1628978,NYK @ IND,1610612752,0,42300213,2024-05-10,L,44,35,2,3,12,26,0.462,7,11,0.636,4,4,1.0,1,2,1,1,1,2,-10,46.6,1.261,1.261,G,112.8,125.9,-13.1,0.025,0.045,0.036,0.087,2.0,0.292,0.63,94.05,93.59,0.132,77.99,"MAY 10, 2024",240.0,38.0,80.0,0.475,14.0,27.0,0.519,16.0,22.0,0.727,10.0,31.0,41.0,19.0,6.0,6.0,13.0,18.0,106.0,,,,,,0,,,,,1,0.23,0.22,0.2,29.33,24.0,19.0,5.13,9.54,11.59,,17.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,Donte DiVincenzo,1628978,NYK @ IND,1610612752,0,42300214,2024-05-12,L,32,7,4,5,3,13,0.231,1,6,0.167,0,0,,1,4,1,1,2,2,-40,23.0,0.538,0.538,G,85.9,148.4,-62.5,0.023,0.167,0.074,0.235,2.0,0.19,0.269,97.4,95.82,0.021,79.85,"MAY 12, 2024",240.0,30.0,89.0,0.337,7.0,37.0,0.189,22.0,31.0,0.71,16.0,27.0,43.0,18.0,8.0,2.0,12.0,12.0,89.0,,,,,,0,,,,,1,0.23,0.21,0.21,23.33,23.6,19.29,14.57,10.33,11.21,,15.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1225,Donte DiVincenzo,1628978,NYK vs. IND,1610612752,1,42300215,2024-05-14,W,30,8,4,7,4,14,0.286,0,6,0.0,0,0,,3,4,3,1,1,5,16,33.4,0.571,0.571,F,122.2,98.4,23.8,0.081,0.143,0.108,0.138,4.0,0.188,0.286,102.71,100.11,0.042,83.43,"MAY 14, 2024",240.0,47.0,101.0,0.465,12.0,35.0,0.343,15.0,19.0,0.789,20.0,33.0,53.0,26.0,7.0,5.0,9.0,22.0,121.0,,,,,,0,,,,,1,0.22,0.21,0.21,16.67,20.6,19.29,15.89,12.5,11.21,16.17,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1333,Donte DiVincenzo,1628978,NYK @ IND,1610612752,0,42300216,2024-05-17,L,39,17,2,4,6,14,0.429,3,8,0.375,2,3,0.667,1,3,2,1,0,2,-17,33.8,1.11,1.11,F,109.6,132.9,-23.3,0.024,0.079,0.05,0.087,0.0,0.174,0.555,90.85,89.16,0.086,74.3,"MAY 17, 2024",240.0,36.0,82.0,0.439,13.0,34.0,0.382,18.0,26.0,0.692,13.0,22.0,35.0,20.0,6.0,5.0,7.0,15.0,103.0,,,,,,0,,,,,1,0.18,0.21,0.2,10.67,19.0,20.43,5.51,12.31,10.36,,15.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1383,Donte DiVincenzo,1628978,NYK vs. IND,1610612752,1,42300217,2024-05-19,L,41,39,1,4,11,21,0.524,9,15,0.6,8,10,0.8,1,3,2,0,4,1,-20,47.3,1.535,1.535,G,116.0,142.5,-26.5,0.023,0.12,0.058,0.05,0.25,0.316,0.768,96.15,93.66,0.15,78.05,"MAY 19, 2024",240.0,36.0,85.0,0.424,13.0,35.0,0.371,24.0,27.0,0.889,9.0,19.0,28.0,22.0,5.0,2.0,8.0,17.0,109.0,,,,,,0,,,,,1,0.23,0.23,0.22,21.33,21.2,22.71,15.95,15.01,12.55,19.43,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108,Shai Gilgeous-Alexander,1628983,OKC vs. NOP,1610612760,1,42300141,2024-04-21,W,39,28,4,6,11,24,0.458,0,3,0.0,6,7,0.857,0,6,0,0,3,3,-1,38.2,1.034,1.034,G,89.7,91.0,-1.3,0.0,0.128,0.067,0.25,1.33,0.349,0.517,96.39,95.75,0.157,79.8,"APR 21, 2024",240.0,37.0,85.0,0.435,10.0,32.0,0.313,10.0,13.0,0.769,8.0,36.0,44.0,21.0,5.0,7.0,13.0,13.0,94.0,98.20309235269536,7.0,6.0,52.0,0.3854166666666667,1610612740,98.20309235269536,95.71999999999998,95.84,95.96,1,0.35,0.35,0.35,28.0,28.0,28.0,,,,28.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,Shai Gilgeous-Alexander,1628983,OKC vs. NOP,1610612760,1,42300142,2024-04-24,W,35,33,5,3,13,19,0.684,3,5,0.6,4,4,1.0,0,3,2,0,2,3,24,48.1,1.59,1.59,G,137.7,104.4,33.3,0.0,0.115,0.059,0.238,2.5,0.297,0.795,91.56,93.94,0.22,78.29,"APR 24, 2024",240.0,46.0,78.0,0.59,14.0,29.0,0.483,18.0,20.0,0.9,5.0,32.0,37.0,25.0,5.0,2.0,8.0,19.0,124.0,138.0846325167038,4.0,2.0,35.0,0.4520547945205479,1610612740,138.0846325167038,89.8,90.52,91.24,1,0.32,0.32,0.32,30.5,30.5,30.5,3.54,3.54,3.54,30.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
531,Shai Gilgeous-Alexander,1628983,OKC @ NOP,1610612760,0,42300143,2024-04-27,W,37,24,8,5,8,20,0.4,1,5,0.2,7,9,0.778,1,4,4,1,3,3,22,54.0,1.002,1.002,G,112.0,83.8,28.2,0.026,0.103,0.065,0.348,2.67,0.325,0.501,96.94,96.79,0.143,80.66,"APR 27, 2024",240.0,40.0,83.0,0.482,17.0,36.0,0.472,9.0,13.0,0.692,9.0,38.0,47.0,27.0,13.0,5.0,16.0,14.0,106.0,110.7396573338905,14.0,2.0,45.0,0.3809523809523809,1610612740,110.7396573338905,95.71999999999998,97.44,99.16,1,0.32,0.32,0.32,28.33,28.33,28.33,4.51,4.51,4.51,,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,Shai Gilgeous-Alexander,1628983,OKC @ NOP,1610612760,0,42300144,2024-04-29,W,40,24,3,10,8,21,0.381,1,4,0.25,7,13,0.538,1,9,0,2,2,4,7,44.5,0.898,0.898,G,98.8,89.4,9.4,0.022,0.184,0.106,0.143,1.5,0.309,0.449,101.9,100.35,0.102,83.63,"APR 29, 2024",240.0,35.0,82.0,0.427,12.0,40.0,0.3,15.0,24.0,0.625,8.0,36.0,44.0,18.0,9.0,7.0,14.0,18.0,97.0,98.4172077922078,10.0,8.0,50.0,0.3764705882352941,1610612740,98.4172077922078,98.56,99.18,99.8,1,0.31,0.32,0.32,27.0,27.25,27.25,5.2,4.27,4.27,,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
963,Shai Gilgeous-Alexander,1628983,OKC vs. DAL,1610612760,1,42300221,2024-05-07,W,37,29,9,9,8,19,0.421,2,4,0.5,11,13,0.846,1,8,1,2,2,2,21,60.3,1.173,1.173,G,119.5,94.7,24.8,0.023,0.182,0.103,0.409,4.5,0.293,0.587,101.42,98.95,0.242,82.46,"MAY 07, 2024",240.0,40.0,89.0,0.449,16.0,35.0,0.457,21.0,28.0,0.75,16.0,36.0,52.0,29.0,8.0,8.0,9.0,18.0,117.0,124.04580152671755,5.0,8.0,39.0,0.3928571428571428,1610612742,124.04580152671755,94.32,96.66,99.0,1,0.31,0.31,0.31,25.67,27.6,27.6,2.89,3.78,3.78,30.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Shai Gilgeous-Alexander,1628983,OKC vs. DAL,1610612760,1,42300222,2024-05-09,L,41,33,8,12,13,24,0.542,1,3,0.333,6,6,1.0,2,10,1,2,2,1,-6,66.4,1.239,1.239,G,119.8,125.6,-5.9,0.049,0.227,0.141,0.333,4.0,0.319,0.619,98.04,94.97,0.215,79.14,"MAY 09, 2024",240.0,42.0,89.0,0.472,10.0,30.0,0.333,16.0,17.0,0.941,8.0,33.0,41.0,25.0,5.0,6.0,10.0,18.0,110.0,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742,111.69780666125102,98.48,98.52000000000002,98.56,1,0.31,0.31,0.32,28.67,28.6,28.5,4.51,4.51,4.04,30.75,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Shai Gilgeous-Alexander,1628983,OKC @ DAL,1610612760,0,42300223,2024-05-11,L,42,31,6,10,10,23,0.435,2,3,0.667,9,10,0.9,2,8,1,5,5,5,-9,65.0,1.131,1.131,G,97.7,110.6,-12.9,0.047,0.17,0.111,0.286,1.2,0.344,0.566,99.63,98.29,0.174,81.9,"MAY 11, 2024",240.0,38.0,81.0,0.469,10.0,30.0,0.333,15.0,19.0,0.789,6.0,35.0,41.0,23.0,7.0,11.0,13.0,22.0,101.0,104.81527604815275,7.0,2.0,48.0,0.4285714285714285,1610612742,104.81527604815275,96.36,98.18,100.0,1,0.32,0.32,0.32,31.0,28.2,28.86,2.0,4.09,3.8,,26.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Shai Gilgeous-Alexander,1628983,OKC @ DAL,1610612760,0,42300224,2024-05-13,W,42,34,5,8,14,27,0.519,0,1,0.0,6,6,1.0,1,7,2,2,0,4,1,63.1,1.147,1.147,G,100.0,101.2,-1.2,0.02,0.137,0.079,0.294,0.0,0.3,0.574,98.02,95.31,0.236,79.43,"MAY 13, 2024",240.0,35.0,92.0,0.38,7.0,27.0,0.259,23.0,24.0,0.958,12.0,33.0,45.0,18.0,8.0,9.0,7.0,20.0,100.0,102.50102501025007,4.0,13.0,47.0,0.4090909090909091,1610612742,102.50102501025007,97.56,98.34,99.12,1,0.32,0.31,0.31,32.67,30.2,29.71,1.53,3.96,4.23,,28.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,Shai Gilgeous-Alexander,1628983,OKC vs. DAL,1610612760,1,42300225,2024-05-15,L,43,30,8,6,12,22,0.545,2,4,0.5,4,6,0.667,0,6,2,1,3,3,-3,55.2,1.218,1.218,G,107.6,111.4,-3.8,0.0,0.167,0.076,0.364,2.67,0.31,0.609,88.85,89.03,0.177,74.2,"MAY 15, 2024",240.0,37.0,87.0,0.425,10.0,40.0,0.25,8.0,10.0,0.8,8.0,25.0,33.0,20.0,8.0,2.0,6.0,15.0,92.0,102.9082774049217,5.0,5.0,46.0,0.5263157894736842,1610612742,102.9082774049217,89.40000000000002,88.06,86.71999999999998,1,0.32,0.31,0.31,31.67,31.4,29.29,2.08,2.07,3.99,30.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Shai Gilgeous-Alexander,1628983,OKC @ DAL,1610612760,0,42300226,2024-05-18,L,43,36,8,3,14,25,0.56,4,5,0.8,4,7,0.571,0,3,0,2,0,3,0,57.6,1.282,1.282,G,129.4,127.9,1.5,0.0,0.079,0.038,0.276,0.0,0.273,0.641,99.46,96.11,0.157,80.09,"MAY 18, 2024",240.0,44.0,92.0,0.478,15.0,41.0,0.366,13.0,17.0,0.765,7.0,24.0,31.0,25.0,10.0,5.0,8.0,20.0,116.0,115.44585987261146,5.0,4.0,47.0,0.5121951219512195,1610612742,115.44585987261146,100.48,98.02000000000002,95.56,1,0.29,0.31,0.31,33.33,32.8,31.0,3.06,2.39,3.92,,29.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Caleb Martin,1628997,MIA @ BOS,1610612748,0,42300101,2024-04-21,L,29,4,2,4,2,6,0.333,0,4,0.0,0,0,,2,2,0,0,0,4,-1,11.8,0.667,0.667,G,107.5,107.4,0.1,0.077,0.074,0.075,0.1,0.0,0.105,0.333,88.4,90.05,0.009,75.04,"APR 21, 2024",240.0,38.0,81.0,0.469,12.0,37.0,0.324,6.0,6.0,1.0,5.0,29.0,34.0,23.0,4.0,1.0,9.0,13.0,94.0,107.25696029210404,6.0,6.0,44.0,0.4756097560975609,1610612738,107.25696029210404,87.64,88.33999999999999,89.04,1,0.1,0.1,0.1,4.0,4.0,4.0,,,,,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Caleb Martin,1628997,MIA @ BOS,1610612748,0,42300102,2024-04-24,W,36,21,0,2,7,12,0.583,5,6,0.833,2,2,1.0,0,2,1,0,0,4,15,26.4,1.63,1.63,G,127.8,104.1,23.7,0.0,0.057,0.032,0.0,0.0,0.171,0.815,97.18,96.75,0.092,80.63,"APR 24, 2024",240.0,37.0,75.0,0.493,23.0,43.0,0.535,14.0,18.0,0.778,4.0,36.0,40.0,25.0,9.0,1.0,12.0,22.0,111.0,122.08534975802904,9.0,8.0,39.0,0.4625,1610612738,122.08534975802904,90.92,93.08,95.24,1,0.14,0.14,0.14,12.5,12.5,12.5,12.02,12.02,12.02,,12.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Caleb Martin,1628997,MIA vs. BOS,1610612748,1,42300103,2024-04-27,L,38,5,2,3,2,4,0.5,1,2,0.5,0,0,,1,2,0,0,2,0,-23,9.6,1.25,1.25,G,103.0,135.8,-32.8,0.029,0.059,0.043,0.083,1.0,0.081,0.625,87.22,84.75,0.037,70.62,"APR 27, 2024",240.0,32.0,77.0,0.416,9.0,28.0,0.321,11.0,14.0,0.786,9.0,27.0,36.0,21.0,2.0,2.0,12.0,14.0,84.0,97.49303621169916,4.0,6.0,43.0,0.4756097560975609,1610612738,97.49303621169916,86.16000000000001,86.19999999999999,86.24,1,0.12,0.12,0.12,10.0,10.0,10.0,9.54,9.54,9.54,5.0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Caleb Martin,1628997,MIA vs. BOS,1610612748,1,42300104,2024-04-29,L,37,18,2,5,6,14,0.429,4,8,0.5,2,2,1.0,1,4,2,0,1,3,-15,32.0,1.21,1.21,G,90.1,108.2,-18.1,0.025,0.103,0.063,0.105,2.0,0.198,0.605,96.16,93.41,0.128,77.84,"APR 29, 2024",240.0,35.0,86.0,0.407,9.0,33.0,0.273,9.0,12.0,0.75,8.0,34.0,42.0,17.0,4.0,3.0,13.0,18.0,88.0,91.40008309098462,5.0,3.0,46.0,0.4186046511627907,1610612738,91.40008309098462,96.28000000000002,94.59999999999998,92.92,1,0.15,0.14,0.14,14.67,12.0,12.0,8.5,8.76,8.76,11.5,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Caleb Martin,1628997,MIA @ BOS,1610612748,0,42300105,2024-05-01,L,36,10,1,4,4,9,0.444,1,5,0.2,1,1,1.0,1,3,0,0,0,3,-35,16.3,1.059,1.059,F,83.6,131.5,-47.9,0.023,0.103,0.056,0.043,0.0,0.12,0.53,96.67,96.62,0.043,80.51,"MAY 01, 2024",240.0,36.0,87.0,0.414,3.0,29.0,0.103,9.0,10.0,0.9,2.0,27.0,29.0,20.0,4.0,0.0,6.0,17.0,84.0,88.0503144654088,5.0,3.0,56.0,0.5454545454545454,1610612738,88.0503144654088,95.40000000000002,95.14,94.88,1,0.13,0.14,0.14,11.0,11.6,11.6,6.56,7.64,7.64,,11.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,De'Anthony Melton,1629001,PHI vs. NYK,1610612755,1,42300114,2024-04-28,L,7,0,1,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-1,2.7,0.0,0.0,,114.3,106.3,8.0,0.0,0.111,0.067,0.2,0.0,0.125,0.0,100.69,100.02,-0.031,83.35,"APR 28, 2024",240.0,29.0,82.0,0.354,9.0,33.0,0.273,25.0,29.0,0.862,9.0,33.0,42.0,23.0,5.0,5.0,8.0,24.0,92.0,98.12286689419794,1.0,11.0,52.0,0.4302325581395348,1610612752,98.12286689419794,93.76,94.09999999999998,94.44,0,0.12,0.12,0.12,0.0,0.0,0.0,,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1143,Shake Milton,1629003,NYK @ IND,1610612752,0,42300214,2024-05-12,L,15,3,1,1,0,5,0.0,0,2,0.0,3,4,0.75,0,1,0,0,0,0,2,5.7,0.444,0.444,,100.0,90.0,10.0,0.0,0.091,0.029,0.143,0.0,0.184,0.222,102.06,97.43,-0.023,81.19,"MAY 12, 2024",240.0,30.0,89.0,0.337,7.0,37.0,0.189,22.0,31.0,0.71,16.0,27.0,43.0,18.0,8.0,2.0,12.0,12.0,89.0,,,,,,0,,,,,0,0.18,0.18,0.18,3.0,3.0,3.0,,,,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1220,Shake Milton,1629003,NYK vs. IND,1610612752,1,42300215,2024-05-14,W,3,2,1,0,0,0,,0,0,,2,2,1.0,0,0,1,0,0,0,4,6.5,0.0,0.0,,83.3,16.7,66.7,0.0,0.0,0.0,1.0,0.0,0.167,1.136,87.06,99.31,-4.0,82.76,"MAY 14, 2024",240.0,47.0,101.0,0.465,12.0,35.0,0.343,15.0,19.0,0.789,20.0,33.0,53.0,26.0,7.0,5.0,9.0,22.0,121.0,,,,,,0,,,,,0,0.18,0.18,0.18,2.5,2.5,2.5,0.71,0.71,0.71,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1317,Shake Milton,1629003,NYK @ IND,1610612752,0,42300216,2024-05-17,L,4,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,5,0.0,0.0,0.0,,100.0,42.9,57.1,0.0,0.0,0.0,0.0,0.0,0.111,0.0,93.37,98.63,-0.143,82.19,"MAY 17, 2024",240.0,36.0,82.0,0.439,13.0,34.0,0.382,18.0,26.0,0.692,13.0,22.0,35.0,20.0,6.0,5.0,7.0,15.0,103.0,,,,,,0,,,,,0,0.15,0.15,0.15,1.67,1.67,1.67,1.53,1.53,1.53,,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1363,Shake Milton,1629003,NYK vs. IND,1610612752,1,42300217,2024-05-19,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,72.48,0.0,60.4,"MAY 19, 2024",240.0,36.0,85.0,0.424,13.0,35.0,0.371,24.0,27.0,0.889,9.0,19.0,28.0,22.0,5.0,2.0,8.0,17.0,109.0,,,,,,0,,,,,0,0.09,0.12,0.12,0.67,1.25,1.25,1.15,1.5,1.5,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,Svi Mykhailiuk,1629004,BOS @ MIA,1610612738,0,42300103,2024-04-27,W,1,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,0,1.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,71.11,88.89,-1.0,74.07,"APR 27, 2024",240.0,39.0,82.0,0.476,11.0,37.0,0.297,15.0,21.0,0.714,10.0,33.0,43.0,22.0,4.0,6.0,5.0,16.0,104.0,120.59369202226348,2.0,2.0,36.0,0.4155844155844156,1610612748,120.59369202226348,86.24,86.19999999999999,86.16000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
