,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
974,Jrue Holiday,201950,BOS vs. CLE,BOS,1610612738,CLE,1,0042300201,2024-05-07,W,36,14,2,6,6,14,0.429,2,7,0.286,0,0,,2,4,0,1,0,2,14,27.2,1.0,1.0,G,125.4,105.6,19.7,0.053,0.095,0.075,0.071,0.0,0.165,0.5,96.3,95.02,0.075,79.18,"MAY 07, 2024",240,45,92,0.489,18,46,0.391,12,14,0.857,13,42,55,22,2,7,6,13,120,131.63668275559456,2.0,3.0,38.0,0.4111111111111111,1610612739.0,131.63668275559456,91.16000000000001,92.44,93.71999999999998
975,Caris LeVert,1627747,CLE @ BOS,CLE,1610612739,BOS,0,0042300201,2024-05-07,L,26,4,3,7,2,6,0.333,0,2,0.0,0,2,0.0,1,6,0,1,0,3,-19,19.9,0.581,0.581,,88.2,128.0,-39.8,0.033,0.24,0.127,0.188,0.0,0.127,0.291,90.66,91.64,0.053,76.37,"MAY 07, 2024",240,37,90,0.411,11,42,0.262,10,13,0.769,7,31,38,19,2,3,5,18,95,101.36577037985488,2.0,7.0,55.0,0.4891304347826087,1610612738.0,101.36577037985488,93.71999999999998,92.44,91.16000000000001
976,Jaylen Brown,1627759,BOS vs. CLE,BOS,1610612738,CLE,1,0042300201,2024-05-07,W,34,32,2,6,12,18,0.667,4,6,0.667,4,4,1.0,1,5,0,1,1,2,9,44.2,1.619,1.619,F,130.3,118.5,11.8,0.029,0.143,0.087,0.095,2.0,0.266,0.81,95.07,92.75,0.199,77.29,"MAY 07, 2024",240,45,92,0.489,18,46,0.391,12,14,0.857,13,42,55,22,2,7,6,13,120,131.63668275559456,2.0,3.0,38.0,0.4111111111111111,1610612739.0,131.63668275559456,91.16000000000001,92.44,93.71999999999998
977,Darius Garland,1629636,CLE @ BOS,CLE,1610612739,BOS,0,0042300201,2024-05-07,L,36,14,5,3,6,15,0.4,2,8,0.25,0,0,,0,3,1,0,0,3,-19,28.1,0.933,0.933,G,104.3,131.4,-27.1,0.0,0.086,0.039,0.208,0.0,0.188,0.467,94.39,94.21,0.069,78.5,"MAY 07, 2024",240,37,90,0.411,11,42,0.262,10,13,0.769,7,31,38,19,2,3,5,18,95,101.36577037985488,2.0,7.0,55.0,0.4891304347826087,1610612738.0,101.36577037985488,93.71999999999998,92.44,91.16000000000001
978,Isaac Okoro,1630171,CLE @ BOS,CLE,1610612739,BOS,0,0042300201,2024-05-07,L,29,11,1,1,4,11,0.364,3,8,0.375,0,0,,0,1,0,0,0,2,-21,13.7,1.0,1.0,F,100.0,136.8,-36.8,0.0,0.034,0.016,0.059,0.0,0.167,0.5,98.49,95.83,0.031,79.86,"MAY 07, 2024",240,37,90,0.411,11,42,0.262,10,13,0.769,7,31,38,19,2,3,5,18,95,101.36577037985488,2.0,7.0,55.0,0.4891304347826087,1610612738.0,101.36577037985488,93.71999999999998,92.44,91.16000000000001
979,Payton Pritchard,1630202,BOS vs. CLE,BOS,1610612738,CLE,1,0042300201,2024-05-07,W,24,16,2,5,5,12,0.417,4,10,0.4,2,2,1.0,1,4,1,0,3,0,19,25.0,1.242,1.242,,119.1,80.4,38.7,0.04,0.129,0.089,0.125,0.67,0.286,0.621,89.18,91.54,0.166,76.28,"MAY 07, 2024",240,45,92,0.489,18,46,0.391,12,14,0.857,13,42,55,22,2,7,6,13,120,131.63668275559456,2.0,3.0,38.0,0.4111111111111111,1610612739.0,131.63668275559456,91.16000000000001,92.44,93.71999999999998
980,Tristan Thompson,202684,CLE @ BOS,CLE,1610612739,BOS,0,0042300201,2024-05-07,L,16,4,1,2,2,3,0.667,0,0,,0,0,,0,2,0,1,0,1,-7,10.9,1.333,1.333,,78.1,106.7,-28.5,0.0,0.118,0.057,0.125,0.0,0.086,0.667,89.58,95.29,0.121,79.41,"MAY 07, 2024",240,37,90,0.411,11,42,0.262,10,13,0.769,7,31,38,19,2,3,5,18,95,101.36577037985488,2.0,7.0,55.0,0.4891304347826087,1610612738.0,101.36577037985488,93.71999999999998,92.44,91.16000000000001
981,Tyrese Haliburton,1630169,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,35,34,9,6,11,19,0.579,7,11,0.636,5,6,0.833,2,4,3,0,2,0,-17,61.7,1.571,1.571,G,120.0,144.3,-24.3,0.053,0.167,0.097,0.409,4.5,0.28,0.786,99.95,96.88,0.224,80.73,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
982,Precious Achiuwa,1630173,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,28,8,0,5,4,5,0.8,0,0,,0,0,,3,2,0,0,0,4,-14,14.0,1.6,1.6,,144.2,171.2,-26.9,0.125,0.077,0.1,0.0,0.0,0.079,0.8,92.41,88.72,0.04,73.93,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
983,Pascal Siakam,1627783,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,36,14,2,9,7,18,0.389,0,3,0.0,0,2,0.0,5,4,0,1,0,3,-9,30.8,0.742,0.742,F,130.9,142.0,-11.1,0.143,0.129,0.136,0.069,0.0,0.238,0.371,92.21,90.83,0.039,75.69,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
984,Ben Sheppard,1641767,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,20,11,1,0,4,6,0.667,3,4,0.75,0,0,,0,0,0,0,0,0,12,12.5,1.833,1.833,,168.6,130.6,38.0,0.0,0.0,0.0,0.05,0.0,0.136,0.917,88.29,87.01,0.09,72.51,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
985,Isaiah Jackson,1630543,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,15,5,1,4,2,4,0.5,0,0,,1,3,0.333,3,1,0,1,0,4,11,14.3,0.94,0.94,,159.3,114.3,45.0,0.2,0.063,0.129,0.067,0.0,0.143,0.47,89.34,89.99,0.014,74.99,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
986,Miles McBride,1630540,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,20,4,1,0,1,4,0.25,0,2,0.0,2,2,1.0,0,0,0,0,0,2,-22,5.5,0.82,0.82,,117.9,178.9,-61.0,0.0,0.0,0.0,0.063,0.0,0.109,0.41,91.54,92.02,0.0,76.68,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
987,Obi Toppin,1630167,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,20,20,1,3,7,10,0.7,2,4,0.5,4,5,0.8,1,2,1,0,0,0,9,28.1,1.639,1.639,,135.7,117.1,18.6,0.04,0.118,0.071,0.067,0.0,0.208,0.82,101.89,100.1,0.196,83.42,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
988,Donte DiVincenzo,1628978,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,44,28,4,6,10,20,0.5,6,12,0.5,2,2,1.0,2,4,1,0,1,1,15,43.2,1.341,1.341,G,138.8,122.6,16.2,0.059,0.083,0.073,0.111,4.0,0.218,0.67,95.68,92.96,0.123,77.46,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
989,Jalen Brunson,1628973,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,32,29,5,2,11,18,0.611,3,6,0.5,4,6,0.667,0,2,3,0,2,2,26,45.9,1.405,1.405,G,149.2,106.6,42.6,0.0,0.05,0.031,0.217,2.5,0.284,0.703,94.86,90.18,0.189,75.15,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
990,Josh Hart,1628404,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,48,19,7,15,8,12,0.667,1,3,0.333,2,2,1.0,2,13,1,1,5,3,9,48.5,1.475,1.475,F,141.3,131.5,9.8,0.053,0.26,0.17,0.171,1.4,0.165,0.738,95.08,92.0,0.12,76.67,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
991,Alec Burks,202692,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,1,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,98.18,130.91,-0.167,109.09,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
992,OG Anunoby,1628384,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,28,28,3,4,10,19,0.526,4,7,0.571,4,6,0.667,1,3,0,1,0,1,10,40.3,1.294,1.294,F,131.6,114.0,17.5,0.048,0.103,0.08,0.158,0.0,0.344,0.647,99.13,98.06,0.161,81.72,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
993,Isaiah Hartenstein,1628392,NYK vs. IND,NYK,1610612752,IND,1,0042300212,2024-05-08,W,39,14,8,12,5,7,0.714,0,0,,4,4,1.0,4,8,0,1,1,1,21,42.4,1.598,1.598,C,150.7,122.7,28.0,0.138,0.186,0.167,0.216,8.0,0.112,0.799,95.39,92.19,0.143,76.82,"MAY 08, 2024",240,49,86,0.57,14,30,0.467,18,22,0.818,12,32,44,28,5,3,9,14,130,140.26758739749675,5.0,3.0,34.0,0.5161290322580645,1610612754.0,140.26758739749675,92.68,94.08,95.48
994,Andrew Nembhard,1629614,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,27,15,4,0,7,9,0.778,1,3,0.333,0,0,,0,0,0,0,1,5,-21,20.0,1.667,1.667,G,120.0,158.8,-38.8,0.0,0.0,0.0,0.235,4.0,0.175,0.833,92.45,90.17,0.082,75.14,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
995,T.J. McConnell,204456,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,23,10,12,4,5,9,0.556,0,1,0.0,0,0,,1,3,0,0,2,0,10,30.8,1.111,1.111,,146.7,124.4,22.2,0.038,0.158,0.089,0.571,6.0,0.193,0.556,96.29,94.74,0.154,78.95,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
996,Aaron Nesmith,1630174,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,34,6,2,1,2,7,0.286,2,6,0.333,0,0,,0,1,1,0,2,3,-19,11.2,0.857,0.857,F,116.4,147.0,-30.6,0.0,0.042,0.017,0.069,1.0,0.117,0.429,94.69,93.29,0.0,77.74,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
997,Myles Turner,1626167,IND @ NYK,IND,1610612754,NYK,0,0042300212,2024-05-08,L,31,6,1,7,3,11,0.273,0,2,0.0,0,1,0.0,2,5,0,1,2,2,-21,16.9,0.524,0.524,C,111.3,145.2,-33.9,0.061,0.227,0.127,0.042,0.5,0.183,0.262,97.43,95.79,0.003,79.83,"MAY 08, 2024",240,48,93,0.516,15,34,0.441,10,17,0.588,14,20,34,33,5,3,9,17,121,126.72811059907833,5.0,3.0,44.0,0.5697674418604651,1610612752.0,126.72811059907833,95.48,94.08,92.68
998,Derrick White,1628401,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,30,10,5,4,3,11,0.273,1,8,0.125,3,4,0.75,0,4,0,1,1,3,-27,24.3,0.784,0.784,G,91.7,134.4,-42.8,0.0,0.182,0.073,0.333,5.0,0.219,0.392,98.24,95.89,0.051,79.91,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
999,Jayson Tatum,1628369,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,38,25,6,7,7,17,0.412,2,5,0.4,9,11,0.818,0,7,1,0,1,3,-22,44.4,1.145,1.145,F,102.7,132.9,-30.1,0.0,0.25,0.104,0.316,6.0,0.288,0.572,94.46,93.36,0.147,77.8,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
1000,Georges Niang,1627777,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,14,4,1,3,2,4,0.5,0,1,0.0,0,0,,1,2,0,0,1,2,-5,8.1,1.0,1.0,,107.7,122.2,-14.5,0.083,0.154,0.12,0.1,1.0,0.161,0.5,91.87,92.29,0.043,76.9,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1001,Damian Jones,1627745,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,0.0,,40.0,100.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,110.77,0.0,92.31,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1002,Marcus Morris Sr.,202694,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,16,4,0,0,2,4,0.5,0,1,0.0,0,0,,0,0,1,0,0,1,-14,7.0,1.0,1.0,,96.6,144.8,-48.3,0.0,0.0,0.0,0.0,0.0,0.103,0.5,93.29,88.76,0.033,73.96,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1003,Tristan Thompson,202684,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,10,1,2,3,0,2,0.0,0,0,,1,2,0.5,1,2,0,1,0,0,0,10.6,0.347,0.347,,110.0,110.0,0.0,0.083,0.25,0.15,0.25,0.0,0.12,0.174,96.03,93.05,0.1,77.54,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1004,Svi Mykhailiuk,1629004,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,5,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,1,0,1,0.2,0.0,0.0,,70.0,60.0,10.0,0.0,0.143,0.1,0.0,0.0,0.2,0.0,101.48,96.64,-0.133,80.54,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
1005,Jaylen Brown,1627759,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,31,19,1,4,7,17,0.412,0,6,0.0,5,5,1.0,0,4,0,0,1,2,-29,24.3,0.99,0.99,F,96.6,138.7,-42.1,0.0,0.174,0.07,0.083,1.0,0.308,0.495,95.28,92.83,0.082,77.36,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
1006,Donovan Mitchell,1628378,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,39,29,8,7,10,19,0.526,5,7,0.714,4,6,0.667,0,7,0,0,1,2,38,48.4,1.34,1.34,G,137.2,89.6,47.6,0.0,0.167,0.095,0.25,8.0,0.256,0.67,95.88,94.3,0.189,78.58,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1007,Max Strus,1629622,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,40,12,1,6,5,10,0.5,2,7,0.286,0,0,,2,4,0,0,0,3,23,20.7,1.2,1.2,F,133.8,103.9,29.9,0.065,0.105,0.087,0.028,0.0,0.118,0.6,94.1,92.4,0.059,77.0,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1008,Darius Garland,1629636,CLE @ BOS,CLE,1610612739,BOS,0,0042300202,2024-05-09,W,34,14,4,7,5,8,0.625,4,5,0.8,0,0,,0,7,1,0,2,2,20,29.4,1.75,1.75,G,128.8,100.0,28.8,0.0,0.2,0.115,0.138,2.0,0.141,0.875,93.27,92.26,0.139,76.88,"MAY 09, 2024",240,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,4,3,10,20,118,122.86547271970012,5.0,3.0,31.0,0.4125,1610612738.0,122.86547271970012,96.04,93.80000000000001,91.56
1009,Payton Pritchard,1630202,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,20,13,4,2,6,10,0.6,1,4,0.25,0,0,,2,0,1,0,0,0,-4,24.4,1.3,1.3,,127.8,135.1,-7.4,0.111,0.0,0.054,0.4,0.0,0.25,0.65,92.34,88.78,0.184,73.99,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
1010,Xavier Tillman,1630214,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,11,0,1,2,0,0,,0,0,,0,0,,0,2,1,0,0,0,6,6.9,0.0,0.0,,177.8,130.0,47.8,0.0,0.182,0.105,0.077,0.0,0.0,0.0,88.21,82.24,0.076,68.53,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
1011,Kyrie Irving,202681,DAL @ OKC,DAL,1610612742,OKC,0,0042300222,2024-05-09,W,41,9,11,3,2,8,0.25,0,2,0.0,5,6,0.833,2,1,2,2,2,4,9,39.1,0.846,0.846,G,125.0,115.7,9.3,0.044,0.024,0.034,0.314,5.5,0.122,0.423,99.7,96.64,0.064,80.53,"MAY 09, 2024",240,42,90,0.467,18,37,0.486,17,24,0.708,12,32,44,30,8,6,10,21,119,120.73863636363636,5.0,6.0,41.0,0.47191011235955055,1610612760.0,120.73863636363636,98.56,98.52000000000002,98.48
1012,P.J. Washington,1629023,DAL @ OKC,DAL,1610612742,OKC,0,0042300222,2024-05-09,W,40,29,4,11,11,18,0.611,7,11,0.636,0,1,0.0,2,9,2,1,2,6,9,55.2,1.573,1.573,F,124.7,113.6,11.1,0.047,0.214,0.129,0.148,2.0,0.213,0.786,101.14,97.86,0.157,81.55,"MAY 09, 2024",240,42,90,0.467,18,37,0.486,17,24,0.708,12,32,44,30,8,6,10,21,119,120.73863636363636,5.0,6.0,41.0,0.47191011235955055,1610612760.0,120.73863636363636,98.56,98.52000000000002,98.48
1013,Luka Dončić,1629029,DAL @ OKC,DAL,1610612742,OKC,0,0042300222,2024-05-09,W,41,29,7,10,11,21,0.524,5,8,0.625,2,2,1.0,0,10,3,1,1,0,6,62.5,1.325,1.325,G,123.8,117.7,6.0,0.0,0.238,0.122,0.292,7.0,0.247,0.663,94.74,92.69,0.212,77.24,"MAY 09, 2024",240,42,90,0.467,18,37,0.486,17,24,0.708,12,32,44,30,8,6,10,21,119,120.73863636363636,5.0,6.0,41.0,0.47191011235955055,1610612760.0,120.73863636363636,98.56,98.52000000000002,98.48
1014,Luguentz Dort,1629652,OKC vs. DAL,OKC,1610612760,DAL,1,0042300222,2024-05-09,L,33,8,3,6,3,8,0.375,2,4,0.5,0,0,,2,4,1,0,0,5,1,22.7,1.0,1.0,F,118.5,118.8,-0.3,0.059,0.125,0.091,0.115,0.0,0.11,0.5,95.65,94.59,0.049,78.83,"MAY 09, 2024",240,42,89,0.472,10,30,0.333,16,17,0.941,8,33,41,25,5,6,10,18,110,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742.0,111.69780666125102,98.48,98.52000000000002,98.56
1015,Daniel Gafford,1629655,DAL @ OKC,DAL,1610612742,OKC,0,0042300222,2024-05-09,W,27,13,2,7,4,6,0.667,0,0,,5,9,0.556,2,5,1,1,3,2,-8,27.4,1.305,1.305,C,107.5,125.0,-17.5,0.069,0.192,0.127,0.125,0.67,0.203,0.653,95.23,94.23,0.103,78.52,"MAY 09, 2024",240,42,90,0.467,18,37,0.486,17,24,0.708,12,32,44,30,8,6,10,21,119,120.73863636363636,5.0,6.0,41.0,0.47191011235955055,1610612760.0,120.73863636363636,98.56,98.52000000000002,98.48
1016,Josh Green,1630182,DAL @ OKC,DAL,1610612742,OKC,0,0042300222,2024-05-09,W,16,11,1,1,4,6,0.667,3,5,0.6,0,0,,1,0,0,0,0,1,9,13.7,1.833,1.833,,122.9,103.0,19.8,0.063,0.0,0.031,0.111,0.0,0.15,0.917,99.37,101.83,0.145,84.86,"MAY 09, 2024",240,42,90,0.467,18,37,0.486,17,24,0.708,12,32,44,30,8,6,10,21,119,120.73863636363636,5.0,6.0,41.0,0.47191011235955055,1610612760.0,120.73863636363636,98.56,98.52000000000002,98.48
1017,Chet Holmgren,1631096,OKC vs. DAL,OKC,1610612760,DAL,1,0042300222,2024-05-09,L,37,11,6,6,4,12,0.333,1,6,0.167,2,3,0.667,1,5,0,2,4,2,4,29.2,0.826,0.826,C,122.7,115.8,6.9,0.029,0.128,0.081,0.188,1.5,0.202,0.413,98.9,98.41,0.048,82.01,"MAY 09, 2024",240,42,89,0.472,10,30,0.333,16,17,0.941,8,33,41,25,5,6,10,18,110,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742.0,111.69780666125102,98.48,98.52000000000002,98.56
1018,Jalen Williams,1631114,OKC vs. DAL,OKC,1610612760,DAL,1,0042300222,2024-05-09,L,39,20,4,4,7,17,0.412,2,4,0.5,4,4,1.0,1,3,1,1,1,4,1,35.8,1.066,1.066,F,121.1,116.7,4.4,0.026,0.071,0.05,0.143,4.0,0.23,0.533,97.88,95.42,0.083,79.52,"MAY 09, 2024",240,42,89,0.472,10,30,0.333,16,17,0.941,8,33,41,25,5,6,10,18,110,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742.0,111.69780666125102,98.48,98.52000000000002,98.56
1019,Cason Wallace,1641717,OKC vs. DAL,OKC,1610612760,DAL,1,0042300222,2024-05-09,L,22,6,1,3,3,5,0.6,0,1,0.0,0,0,,1,2,2,0,0,1,-8,17.1,1.2,1.2,,97.9,114.9,-17.0,0.048,0.083,0.067,0.067,0.0,0.096,0.6,102.69,104.65,0.092,87.21,"MAY 09, 2024",240,42,89,0.472,10,30,0.333,16,17,0.941,8,33,41,25,5,6,10,18,110,111.69780666125102,8.0,6.0,44.0,0.4666666666666667,1610612742.0,111.69780666125102,98.48,98.52000000000002,98.56
1020,Luke Kornet,1628436,BOS vs. CLE,BOS,1610612738,CLE,1,0042300202,2024-05-09,L,12,3,0,3,0,1,0.0,0,0,,3,4,0.75,2,1,0,0,0,0,-12,6.6,1.087,1.087,,84.0,137.5,-53.5,0.133,0.111,0.125,0.0,0.0,0.111,0.543,92.64,96.75,0.065,80.63,"MAY 09, 2024",240,33,80,0.413,8,35,0.229,20,24,0.833,6,25,31,22,5,3,7,15,94,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739.0,102.66491917868063,91.56,93.80000000000001,96.04
