player1,player2,line1,line2,pred1,pred2,model_side1,model_side2,prob1,prob2,prob_both,edge1,edge2,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,interval_width1,interval_width2,sigma1,sigma2,sigma_flag1,sigma_flag2,simulation_method
Zach LaVine,Tristan da Silva,23.5,8.5,26.67,11.65,over,over,0.673,0.704,0.4262,0.095,0.126,0.11,0.28,0.139,0,"(10.3, 43.0)","(0.0, 25.1)",32.68,25.1,8.34,6.86,High,High,Monte Carlo
Zach LaVine,Cam Whitmore,23.5,8.5,26.67,11.27,over,over,0.673,0.686,0.4153,0.095,0.108,0.101,0.25,0.123,0,"(10.3, 43.0)","(0.0, 24.4)",32.68,24.38,8.34,6.69,High,High,Monte Carlo
Zach LaVine,Corey Kispert,23.5,7.5,26.67,10.58,over,over,0.673,0.698,0.4227,0.095,0.12,0.107,0.27,0.134,0,"(10.3, 43.0)","(0.0, 24.2)",32.68,24.18,8.34,6.94,High,High,Monte Carlo
Zach LaVine,Kevin Durant,23.5,25.5,26.67,29.96,over,over,0.673,0.713,0.4318,0.095,0.135,0.115,0.3,0.148,0,"(10.3, 43.0)","(11.7, 48.2)",32.68,36.52,8.34,9.32,High,High,Monte Carlo
Zach LaVine,Jaylen Brown,23.5,23.5,26.67,26.23,over,over,0.673,0.653,0.3953,0.095,0.075,0.085,0.19,0.093,0,"(10.3, 43.0)","(10.2, 42.2)",32.68,31.98,8.34,8.16,High,High,Monte Carlo
Zach LaVine,Alperen Sengun,23.5,20.5,26.67,18.34,over,under,0.673,0.638,0.3863,0.095,0.06,0.077,0.16,0.079,0,"(10.3, 43.0)","(3.3, 33.4)",32.68,30.06,8.34,7.67,High,High,Monte Carlo
Zach LaVine,Derrick White,23.5,19.5,26.67,18.41,over,under,0.673,0.58,0.351,0.095,0.002,0.048,0.05,0.027,0,"(10.3, 43.0)","(4.2, 32.6)",32.68,28.48,8.34,7.26,High,High,Monte Carlo
Zach LaVine,Amen Thompson,23.5,15.5,26.67,17.01,over,over,0.673,0.586,0.3547,0.095,0.008,0.051,0.06,0.032,0,"(10.3, 43.0)","(1.9, 32.1)",32.68,30.27,8.34,7.72,High,High,Monte Carlo
Zach LaVine,Payton Pritchard,23.5,15.5,26.67,16.22,over,over,0.673,0.534,0.3235,0.095,-0.044,0.025,-0.03,0.0,0,"(10.3, 43.0)","(0.0, 32.9)",32.68,32.85,8.34,8.48,High,High,Monte Carlo
Zach LaVine,Anfernee Simons,23.5,14.5,26.67,20.48,over,over,0.673,0.812,0.4919,0.095,0.234,0.164,0.48,0.238,0,"(10.3, 43.0)","(4.9, 36.0)",32.68,31.1,8.34,7.93,High,High,Monte Carlo
Zach LaVine,Tari Eason,23.5,10.5,26.67,12.74,over,over,0.673,0.673,0.4076,0.095,0.095,0.095,0.22,0.111,0,"(10.3, 43.0)","(1.2, 24.2)",32.68,23.0,8.34,5.87,High,Med,Monte Carlo
Zach LaVine,Josh Okogie,23.5,8.5,26.67,11.0,over,over,0.673,0.663,0.4013,0.095,0.085,0.09,0.2,0.102,0,"(10.3, 43.0)","(0.0, 24.7)",32.68,24.72,8.34,7.0,High,High,Monte Carlo
Zach LaVine,Sam Hauser,23.5,8.5,26.67,10.59,over,over,0.673,0.641,0.3883,0.095,0.063,0.079,0.16,0.082,0,"(10.3, 43.0)","(0.0, 23.9)",32.68,23.86,8.34,6.77,High,High,Monte Carlo
Zach LaVine,Reed Sheppard,23.5,8.5,26.67,10.99,over,over,0.673,0.68,0.4118,0.095,0.102,0.098,0.24,0.118,0,"(10.3, 43.0)","(0.0, 23.2)",32.68,23.19,8.34,6.22,High,High,Monte Carlo
Zach LaVine,Neemias Queta,23.5,7.5,26.67,11.06,over,over,0.673,0.684,0.4144,0.095,0.106,0.1,0.24,0.122,0,"(10.3, 43.0)","(0.0, 28.1)",32.68,28.06,8.34,8.68,High,High,Monte Carlo
Zach LaVine,Steven Adams,23.5,4.5,26.67,9.32,over,over,0.673,0.756,0.458,0.095,0.178,0.136,0.37,0.187,0,"(10.3, 43.0)","(0.0, 25.3)",32.68,25.34,8.34,8.17,High,High,Monte Carlo
Zach LaVine,Cade Cunningham,23.5,25.5,26.67,26.89,over,over,0.673,0.563,0.341,0.095,-0.015,0.04,0.02,0.011,0,"(10.3, 43.0)","(8.2, 45.6)",32.68,37.39,8.34,9.54,High,High,Monte Carlo
Zach LaVine,Cooper Flagg,23.5,16.5,26.67,16.66,over,over,0.673,0.503,0.3045,0.095,-0.075,0.01,-0.09,0.0,0,"(10.3, 43.0)","(0.0, 33.6)",32.68,33.55,8.34,8.62,High,High,Monte Carlo
Zach LaVine,P.J. Washington,23.5,15.5,26.67,17.89,over,over,0.673,0.653,0.3956,0.095,0.075,0.085,0.19,0.093,0,"(10.3, 43.0)","(4.0, 31.8)",32.68,27.82,8.34,7.1,High,High,Monte Carlo
Zach LaVine,D'Angelo Russell,23.5,14.5,26.67,11.66,over,under,0.673,0.649,0.3932,0.095,0.071,0.083,0.18,0.09,0,"(10.3, 43.0)","(0.0, 29.8)",32.68,29.81,8.34,9.26,High,High,Monte Carlo
Zach LaVine,Jalen Duren,23.5,14.5,26.67,16.63,over,over,0.673,0.632,0.3829,0.095,0.054,0.075,0.15,0.074,0,"(10.3, 43.0)","(2.2, 31.1)",32.68,28.9,8.34,7.37,High,High,Monte Carlo
Zach LaVine,Tobias Harris,23.5,14.5,26.67,16.21,over,over,0.673,0.579,0.3507,0.095,0.001,0.048,0.05,0.026,0,"(10.3, 43.0)","(0.0, 34.8)",32.68,34.82,8.34,9.49,High,High,Monte Carlo
Zach LaVine,Ausar Thompson,23.5,12.5,26.67,16.09,over,over,0.673,0.701,0.4247,0.095,0.123,0.109,0.27,0.137,0,"(10.3, 43.0)","(0.5, 31.7)",32.68,31.12,8.34,7.94,High,High,Monte Carlo
Zach LaVine,Klay Thompson,23.5,12.5,26.67,15.93,over,over,0.673,0.67,0.4055,0.095,0.092,0.093,0.22,0.108,0,"(10.3, 43.0)","(0.0, 33.9)",32.68,33.92,8.34,9.18,High,High,Monte Carlo
Zach LaVine,Max Christie,23.5,11.5,26.67,13.99,over,over,0.673,0.676,0.4095,0.095,0.098,0.096,0.23,0.114,0,"(10.3, 43.0)","(1.5, 26.5)",32.68,24.99,8.34,6.38,High,High,Monte Carlo
Zach LaVine,Duncan Robinson,23.5,9.5,26.67,13.84,over,over,0.673,0.726,0.4398,0.095,0.148,0.121,0.32,0.16,0,"(10.3, 43.0)","(0.0, 30.5)",32.68,30.51,8.34,8.51,High,High,Monte Carlo
Zach LaVine,Naji Marshall,23.5,9.5,26.67,15.32,over,over,0.673,0.838,0.5072,0.095,0.26,0.177,0.52,0.261,0,"(10.3, 43.0)","(1.8, 28.8)",32.68,26.95,8.34,6.87,High,High,Monte Carlo
Zach LaVine,Caris LeVert,23.5,9.5,26.67,10.63,over,over,0.673,0.565,0.342,0.095,-0.013,0.041,0.03,0.013,0,"(10.3, 43.0)","(0.0, 25.6)",32.68,25.58,8.34,7.62,High,High,Monte Carlo
DeMar DeRozan,Ryan Rollins,19.5,14.5,20.93,14.78,over,over,0.582,0.515,0.2697,0.004,-0.063,-0.03,-0.19,0.0,0,"(6.0, 35.9)","(1.6, 28.0)",29.87,26.43,7.62,6.74,High,High,Monte Carlo
DeMar DeRozan,Bobby Portis,19.5,10.5,20.93,14.82,over,over,0.582,0.745,0.3904,0.004,0.167,0.086,0.17,0.086,0,"(6.0, 35.9)","(0.0, 29.9)",29.87,29.89,7.62,7.69,High,High,Monte Carlo
DeMar DeRozan,Cole Anthony,19.5,10.5,20.93,13.93,over,over,0.582,0.69,0.3617,0.004,0.112,0.058,0.09,0.043,0,"(6.0, 35.9)","(0.0, 29.8)",29.87,29.77,7.62,8.09,High,High,Monte Carlo
DeMar DeRozan,Taurean Prince,19.5,5.5,20.93,9.84,over,over,0.582,0.786,0.4118,0.004,0.208,0.106,0.24,0.118,0,"(6.0, 35.9)","(0.0, 22.4)",29.87,22.44,7.62,6.43,High,High,Monte Carlo
DeMar DeRozan,LaMelo Ball,19.5,25.5,20.93,28.11,over,over,0.582,0.637,0.3337,0.004,0.059,0.031,0.0,0.0,0,"(6.0, 35.9)","(11.0, 45.2)",29.87,34.2,7.62,8.72,High,High,Monte Carlo
DeMar DeRozan,Julius Randle,19.5,24.5,20.93,23.72,over,under,0.582,0.56,0.2932,0.004,-0.018,-0.007,-0.12,0.0,0,"(6.0, 35.9)","(9.7, 37.8)",29.87,28.11,7.62,7.17,High,High,Monte Carlo
DeMar DeRozan,Miles Bridges,19.5,19.5,20.93,22.16,over,over,0.582,0.651,0.341,0.004,0.073,0.038,0.02,0.012,0,"(6.0, 35.9)","(6.3, 38.0)",29.87,31.65,7.62,8.07,High,High,Monte Carlo
DeMar DeRozan,Jaden McDaniels,19.5,18.5,20.93,22.08,over,over,0.582,0.707,0.3704,0.004,0.129,0.067,0.11,0.056,0,"(6.0, 35.9)","(7.1, 37.1)",29.87,30.0,7.62,7.65,High,High,Monte Carlo
DeMar DeRozan,Collin Sexton,19.5,18.5,20.93,22.19,over,over,0.582,0.716,0.3753,0.004,0.138,0.071,0.13,0.063,0,"(6.0, 35.9)","(7.3, 37.1)",29.87,29.82,7.62,7.61,High,High,Monte Carlo
DeMar DeRozan,Donte DiVincenzo,19.5,15.0,20.93,18.04,over,over,0.582,0.658,0.3448,0.004,0.08,0.042,0.03,0.017,0,"(6.0, 35.9)","(0.8, 35.3)",29.87,34.46,7.62,8.79,High,High,Monte Carlo
DeMar DeRozan,Kon Knueppel,19.5,13.5,20.93,16.5,over,over,0.582,0.684,0.3581,0.004,0.106,0.055,0.07,0.037,0,"(6.0, 35.9)","(2.1, 30.9)",29.87,28.82,7.62,7.35,High,High,Monte Carlo
DeMar DeRozan,Naz Reid,19.5,13.5,20.93,17.97,over,over,0.582,0.737,0.3859,0.004,0.159,0.081,0.16,0.079,0,"(6.0, 35.9)","(1.7, 34.3)",29.87,32.61,7.62,8.32,High,High,Monte Carlo
DeMar DeRozan,Rudy Gobert,19.5,10.5,20.93,17.43,over,over,0.582,0.82,0.4295,0.004,0.242,0.123,0.29,0.144,0,"(6.0, 35.9)","(0.0, 34.8)",29.87,34.81,7.62,8.88,High,High,Monte Carlo
DeMar DeRozan,Ryan Kalkbrenner,19.5,9.5,20.93,10.98,over,over,0.582,0.581,0.3044,0.004,0.003,0.004,-0.09,0.0,0,"(6.0, 35.9)","(0.0, 26.7)",29.87,26.66,7.62,8.0,High,High,Monte Carlo
DeMar DeRozan,Mike Conley,19.5,8.5,20.93,14.88,over,over,0.582,0.723,0.3787,0.004,0.145,0.074,0.14,0.068,0,"(6.0, 35.9)","(0.0, 39.8)",29.87,39.85,7.62,12.74,High,High,Monte Carlo
DeMar DeRozan,Sion James,19.5,6.5,20.93,7.98,over,over,0.582,0.604,0.3166,0.004,0.026,0.015,-0.05,0.0,0,"(6.0, 35.9)","(0.0, 20.4)",29.87,20.37,7.62,6.32,High,High,Monte Carlo
DeMar DeRozan,Terrence Shannon Jr.,19.5,6.5,20.93,11.8,over,over,0.582,0.726,0.3805,0.004,0.148,0.076,0.14,0.071,0,"(6.0, 35.9)","(0.0, 32.2)",29.87,32.17,7.62,10.39,High,High,Monte Carlo
DeMar DeRozan,Pascal Siakam,19.5,24.5,20.93,23.11,over,under,0.582,0.598,0.3134,0.004,0.02,0.012,-0.06,0.0,0,"(6.0, 35.9)","(8.5, 37.7)",29.87,29.16,7.62,7.44,High,High,Monte Carlo
DeMar DeRozan,Stephen Curry,19.5,24.5,20.93,26.68,over,over,0.582,0.621,0.3251,0.004,0.043,0.023,-0.02,0.0,0,"(6.0, 35.9)","(10.8, 42.6)",29.87,31.75,7.62,8.1,High,High,Monte Carlo
DeMar DeRozan,Jonathan Kuminga,19.5,16.5,20.93,15.81,over,under,0.582,0.553,0.2896,0.004,-0.025,-0.011,-0.13,0.0,0,"(6.0, 35.9)","(1.2, 30.4)",29.87,29.23,7.62,7.46,High,High,Monte Carlo
DeMar DeRozan,Aaron Nesmith,19.5,14.5,20.93,14.14,over,under,0.582,0.529,0.2771,0.004,-0.049,-0.023,-0.17,0.0,0,"(6.0, 35.9)","(0.0, 30.7)",29.87,30.73,7.62,8.46,High,High,Monte Carlo
DeMar DeRozan,RayJ Dennis,19.5,9.5,20.93,14.16,over,over,0.582,0.757,0.3964,0.004,0.179,0.091,0.19,0.095,0,"(6.0, 35.9)","(0.0, 29.6)",29.87,29.63,7.62,7.89,High,High,Monte Carlo
DeMar DeRozan,Draymond Green,19.5,8.5,20.93,11.8,over,over,0.582,0.684,0.3582,0.004,0.106,0.055,0.07,0.037,0,"(6.0, 35.9)","(0.0, 27.7)",29.87,27.66,7.62,8.09,High,High,Monte Carlo
DeMar DeRozan,Ben Sheppard,19.5,8.5,20.93,10.19,over,over,0.582,0.577,0.3022,0.004,-0.001,0.001,-0.09,0.0,0,"(6.0, 35.9)","(0.0, 29.0)",29.87,29.02,7.62,9.61,High,High,Monte Carlo
DeMar DeRozan,Moses Moody,19.5,7.5,20.93,10.81,over,over,0.582,0.697,0.365,0.004,0.119,0.061,0.1,0.048,0,"(6.0, 35.9)","(0.0, 25.5)",29.87,25.54,7.62,7.51,High,High,Monte Carlo
DeMar DeRozan,Quenton Jackson,19.5,7.5,20.93,11.28,over,over,0.582,0.752,0.3938,0.004,0.174,0.089,0.18,0.091,0,"(6.0, 35.9)","(0.0, 24.1)",29.87,24.12,7.62,6.55,High,High,Monte Carlo
DeMar DeRozan,Isaiah Jackson,19.5,7.5,20.93,11.95,over,over,0.582,0.779,0.4079,0.004,0.201,0.102,0.22,0.112,0,"(6.0, 35.9)","(0.0, 25.3)",29.87,25.3,7.62,6.81,High,High,Monte Carlo
DeMar DeRozan,Jay Huff,19.5,7.5,20.93,10.48,over,over,0.582,0.628,0.3291,0.004,0.05,0.027,-0.01,0.0,0,"(6.0, 35.9)","(0.0, 31.2)",29.87,31.23,7.62,10.59,High,High,Monte Carlo
DeMar DeRozan,Buddy Hield,19.5,7.5,20.93,9.97,over,over,0.582,0.655,0.3432,0.004,0.077,0.041,0.03,0.015,0,"(6.0, 35.9)","(0.0, 24.2)",29.87,24.19,7.62,7.26,High,High,Monte Carlo
DeMar DeRozan,Al Horford,19.5,6.5,20.93,8.77,over,over,0.582,0.669,0.3502,0.004,0.091,0.047,0.05,0.025,0,"(6.0, 35.9)","(0.0, 20.8)",29.87,20.76,7.62,6.12,High,High,Monte Carlo
DeMar DeRozan,Paolo Banchero,19.5,24.5,20.93,30.3,over,over,0.582,0.762,0.3993,0.004,0.184,0.094,0.2,0.099,0,"(6.0, 35.9)","(11.5, 49.1)",29.87,37.56,7.62,9.58,High,High,Monte Carlo
DeMar DeRozan,Franz Wagner,19.5,21.5,20.93,24.93,over,over,0.582,0.688,0.3601,0.004,0.109,0.057,0.08,0.04,0,"(6.0, 35.9)","(8.8, 41.0)",29.87,32.19,7.62,8.21,High,High,Monte Carlo
DeMar DeRozan,Desmond Bane,19.5,18.5,20.93,22.23,over,over,0.582,0.684,0.3584,0.004,0.106,0.055,0.08,0.038,0,"(6.0, 35.9)","(4.4, 40.0)",29.87,35.59,7.62,9.08,High,High,Monte Carlo
DeMar DeRozan,Alex Sarr,19.5,15.5,20.93,17.52,over,over,0.582,0.609,0.3192,0.004,0.031,0.018,-0.04,0.0,0,"(6.0, 35.9)","(1.4, 33.6)",29.87,32.19,7.62,8.21,High,High,Monte Carlo
DeMar DeRozan,Kyshawn George,19.5,14.5,20.93,14.15,over,under,0.582,0.533,0.279,0.004,-0.045,-0.021,-0.16,0.0,0,"(6.0, 35.9)","(0.6, 27.7)",29.87,27.15,7.62,6.93,High,High,Monte Carlo
DeMar DeRozan,Anthony Black,19.5,11.5,20.93,14.51,over,over,0.582,0.658,0.3445,0.004,0.08,0.042,0.03,0.017,0,"(6.0, 35.9)","(0.0, 31.6)",29.87,31.59,7.62,8.71,High,High,Monte Carlo
DeMar DeRozan,Tre Johnson,19.5,11.5,20.93,13.17,over,over,0.582,0.604,0.3162,0.004,0.026,0.015,-0.05,0.0,0,"(6.0, 35.9)","(0.0, 27.3)",29.87,27.3,7.62,7.21,High,High,Monte Carlo
DeMar DeRozan,Bilal Coulibaly,19.5,10.5,20.93,11.98,over,over,0.582,0.57,0.2983,0.004,-0.009,-0.002,-0.11,0.0,0,"(6.0, 35.9)","(0.0, 30.2)",29.87,30.24,7.62,9.31,High,High,Monte Carlo
DeMar DeRozan,Jalen Suggs,19.5,10.5,20.93,20.71,over,over,0.582,0.91,0.4768,0.004,0.332,0.168,0.43,0.215,0,"(6.0, 35.9)","(4.1, 37.3)",29.87,33.15,7.62,8.46,High,High,Monte Carlo
DeMar DeRozan,Khris Middleton,19.5,10.5,20.93,13.73,over,over,0.582,0.694,0.3638,0.004,0.116,0.06,0.09,0.046,0,"(6.0, 35.9)","(0.0, 28.3)",29.87,28.29,7.62,7.42,High,High,Monte Carlo
DeMar DeRozan,Tristan da Silva,19.5,8.5,20.93,11.65,over,over,0.582,0.704,0.3687,0.004,0.126,0.065,0.11,0.053,0,"(6.0, 35.9)","(0.0, 25.1)",29.87,25.1,7.62,6.86,High,High,Monte Carlo
DeMar DeRozan,Cam Whitmore,19.5,8.5,20.93,11.27,over,over,0.582,0.686,0.3592,0.004,0.108,0.056,0.08,0.039,0,"(6.0, 35.9)","(0.0, 24.4)",29.87,24.38,7.62,6.69,High,High,Monte Carlo
DeMar DeRozan,Corey Kispert,19.5,7.5,20.93,10.58,over,over,0.582,0.698,0.3657,0.004,0.12,0.062,0.1,0.048,0,"(6.0, 35.9)","(0.0, 24.2)",29.87,24.18,7.62,6.94,High,High,Monte Carlo
DeMar DeRozan,Kevin Durant,19.5,25.5,20.93,29.96,over,over,0.582,0.713,0.3735,0.004,0.135,0.069,0.12,0.06,0,"(6.0, 35.9)","(11.7, 48.2)",29.87,36.52,7.62,9.32,High,High,Monte Carlo
DeMar DeRozan,Jaylen Brown,19.5,23.5,20.93,26.23,over,over,0.582,0.653,0.342,0.004,0.075,0.039,0.03,0.013,0,"(6.0, 35.9)","(10.2, 42.2)",29.87,31.98,7.62,8.16,High,High,Monte Carlo
DeMar DeRozan,Alperen Sengun,19.5,20.5,20.93,18.34,over,under,0.582,0.638,0.3341,0.004,0.06,0.032,0.0,0.001,0,"(6.0, 35.9)","(3.3, 33.4)",29.87,30.06,7.62,7.67,High,High,Monte Carlo
DeMar DeRozan,Derrick White,19.5,19.5,20.93,18.41,over,under,0.582,0.58,0.3036,0.004,0.002,0.003,-0.09,0.0,0,"(6.0, 35.9)","(4.2, 32.6)",29.87,28.48,7.62,7.26,High,High,Monte Carlo
DeMar DeRozan,Amen Thompson,19.5,15.5,20.93,17.01,over,over,0.582,0.586,0.3068,0.004,0.008,0.006,-0.08,0.0,0,"(6.0, 35.9)","(1.9, 32.1)",29.87,30.27,7.62,7.72,High,High,Monte Carlo
DeMar DeRozan,Payton Pritchard,19.5,15.5,20.93,16.22,over,over,0.582,0.534,0.2799,0.004,-0.044,-0.02,-0.16,0.0,0,"(6.0, 35.9)","(0.0, 32.9)",29.87,32.85,7.62,8.48,High,High,Monte Carlo
DeMar DeRozan,Anfernee Simons,19.5,14.5,20.93,20.48,over,over,0.582,0.812,0.4255,0.004,0.234,0.119,0.28,0.138,0,"(6.0, 35.9)","(4.9, 36.0)",29.87,31.1,7.62,7.93,High,High,Monte Carlo
DeMar DeRozan,Tari Eason,19.5,10.5,20.93,12.74,over,over,0.582,0.673,0.3526,0.004,0.095,0.05,0.06,0.029,0,"(6.0, 35.9)","(1.2, 24.2)",29.87,23.0,7.62,5.87,High,Med,Monte Carlo
DeMar DeRozan,Josh Okogie,19.5,8.5,20.93,11.0,over,over,0.582,0.663,0.3472,0.004,0.085,0.044,0.04,0.021,0,"(6.0, 35.9)","(0.0, 24.7)",29.87,24.72,7.62,7.0,High,High,Monte Carlo
DeMar DeRozan,Sam Hauser,19.5,8.5,20.93,10.59,over,over,0.582,0.641,0.3359,0.004,0.063,0.034,0.01,0.004,0,"(6.0, 35.9)","(0.0, 23.9)",29.87,23.86,7.62,6.77,High,High,Monte Carlo
DeMar DeRozan,Reed Sheppard,19.5,8.5,20.93,10.99,over,over,0.582,0.68,0.3562,0.004,0.102,0.053,0.07,0.034,0,"(6.0, 35.9)","(0.0, 23.2)",29.87,23.19,7.62,6.22,High,High,Monte Carlo
DeMar DeRozan,Neemias Queta,19.5,7.5,20.93,11.06,over,over,0.582,0.684,0.3584,0.004,0.106,0.055,0.08,0.038,0,"(6.0, 35.9)","(0.0, 28.1)",29.87,28.06,7.62,8.68,High,High,Monte Carlo
DeMar DeRozan,Steven Adams,19.5,4.5,20.93,9.32,over,over,0.582,0.756,0.3961,0.004,0.178,0.091,0.19,0.094,0,"(6.0, 35.9)","(0.0, 25.3)",29.87,25.34,7.62,8.17,High,High,Monte Carlo
DeMar DeRozan,Cade Cunningham,19.5,25.5,20.93,26.89,over,over,0.582,0.563,0.295,0.004,-0.015,-0.006,-0.12,0.0,0,"(6.0, 35.9)","(8.2, 45.6)",29.87,37.39,7.62,9.54,High,High,Monte Carlo
DeMar DeRozan,Cooper Flagg,19.5,16.5,20.93,16.66,over,over,0.582,0.503,0.2634,0.004,-0.075,-0.036,-0.21,0.0,0,"(6.0, 35.9)","(0.0, 33.6)",29.87,33.55,7.62,8.62,High,High,Monte Carlo
DeMar DeRozan,P.J. Washington,19.5,15.5,20.93,17.89,over,over,0.582,0.653,0.3423,0.004,0.075,0.04,0.03,0.013,0,"(6.0, 35.9)","(4.0, 31.8)",29.87,27.82,7.62,7.1,High,High,Monte Carlo
DeMar DeRozan,D'Angelo Russell,19.5,14.5,20.93,11.66,over,under,0.582,0.649,0.3402,0.004,0.071,0.038,0.02,0.01,0,"(6.0, 35.9)","(0.0, 29.8)",29.87,29.81,7.62,9.26,High,High,Monte Carlo
DeMar DeRozan,Jalen Duren,19.5,14.5,20.93,16.63,over,over,0.582,0.632,0.3313,0.004,0.054,0.029,-0.01,0.0,0,"(6.0, 35.9)","(2.2, 31.1)",29.87,28.9,7.62,7.37,High,High,Monte Carlo
DeMar DeRozan,Tobias Harris,19.5,14.5,20.93,16.21,over,over,0.582,0.579,0.3033,0.004,0.001,0.002,-0.09,0.0,0,"(6.0, 35.9)","(0.0, 34.8)",29.87,34.82,7.62,9.49,High,High,Monte Carlo
DeMar DeRozan,Ausar Thompson,19.5,12.5,20.93,16.09,over,over,0.582,0.701,0.3673,0.004,0.123,0.064,0.1,0.051,0,"(6.0, 35.9)","(0.5, 31.7)",29.87,31.12,7.62,7.94,High,High,Monte Carlo
DeMar DeRozan,Klay Thompson,19.5,12.5,20.93,15.93,over,over,0.582,0.67,0.3507,0.004,0.092,0.048,0.05,0.026,0,"(6.0, 35.9)","(0.0, 33.9)",29.87,33.92,7.62,9.18,High,High,Monte Carlo
DeMar DeRozan,Max Christie,19.5,11.5,20.93,13.99,over,over,0.582,0.676,0.3542,0.004,0.098,0.051,0.06,0.031,0,"(6.0, 35.9)","(1.5, 26.5)",29.87,24.99,7.62,6.38,High,High,Monte Carlo
DeMar DeRozan,Duncan Robinson,19.5,9.5,20.93,13.84,over,over,0.582,0.726,0.3804,0.004,0.148,0.076,0.14,0.071,0,"(6.0, 35.9)","(0.0, 30.5)",29.87,30.51,7.62,8.51,High,High,Monte Carlo
DeMar DeRozan,Naji Marshall,19.5,9.5,20.93,15.32,over,over,0.582,0.838,0.4387,0.004,0.26,0.132,0.32,0.158,0,"(6.0, 35.9)","(1.8, 28.8)",29.87,26.95,7.62,6.87,High,High,Monte Carlo
DeMar DeRozan,Caris LeVert,19.5,9.5,20.93,10.63,over,over,0.582,0.565,0.2958,0.004,-0.013,-0.005,-0.11,0.0,0,"(6.0, 35.9)","(0.0, 25.6)",29.87,25.58,7.62,7.62,High,High,Monte Carlo
Domantas Sabonis,Ryan Rollins,16.5,14.5,17.43,14.78,over,over,0.551,0.515,0.2553,-0.027,-0.063,-0.045,-0.23,0.0,0,"(2.2, 32.6)","(1.6, 28.0)",30.42,26.43,7.76,6.74,High,High,Monte Carlo
Domantas Sabonis,Bobby Portis,16.5,10.5,17.43,14.82,over,over,0.551,0.745,0.3696,-0.027,0.167,0.07,0.11,0.054,0,"(2.2, 32.6)","(0.0, 29.9)",30.42,29.89,7.76,7.69,High,High,Monte Carlo
Domantas Sabonis,Cole Anthony,16.5,10.5,17.43,13.93,over,over,0.551,0.69,0.3424,-0.027,0.112,0.043,0.03,0.014,0,"(2.2, 32.6)","(0.0, 29.8)",30.42,29.77,7.76,8.09,High,High,Monte Carlo
Domantas Sabonis,Taurean Prince,16.5,5.5,17.43,9.84,over,over,0.551,0.786,0.3899,-0.027,0.208,0.091,0.17,0.085,0,"(2.2, 32.6)","(0.0, 22.4)",30.42,22.44,7.76,6.43,High,High,Monte Carlo
Domantas Sabonis,LaMelo Ball,16.5,25.5,17.43,28.11,over,over,0.551,0.637,0.3159,-0.027,0.059,0.016,-0.05,0.0,0,"(2.2, 32.6)","(11.0, 45.2)",30.42,34.2,7.76,8.72,High,High,Monte Carlo
Domantas Sabonis,Julius Randle,16.5,24.5,17.43,23.72,over,under,0.551,0.56,0.2776,-0.027,-0.018,-0.023,-0.17,0.0,0,"(2.2, 32.6)","(9.7, 37.8)",30.42,28.11,7.76,7.17,High,High,Monte Carlo
Domantas Sabonis,Miles Bridges,16.5,19.5,17.43,22.16,over,over,0.551,0.651,0.3229,-0.027,0.073,0.023,-0.03,0.0,0,"(2.2, 32.6)","(6.3, 38.0)",30.42,31.65,7.76,8.07,High,High,Monte Carlo
Domantas Sabonis,Jaden McDaniels,16.5,18.5,17.43,22.08,over,over,0.551,0.707,0.3507,-0.027,0.129,0.051,0.05,0.026,0,"(2.2, 32.6)","(7.1, 37.1)",30.42,30.0,7.76,7.65,High,High,Monte Carlo
Domantas Sabonis,Collin Sexton,16.5,18.5,17.43,22.19,over,over,0.551,0.716,0.3553,-0.027,0.138,0.056,0.07,0.033,0,"(2.2, 32.6)","(7.3, 37.1)",30.42,29.82,7.76,7.61,High,High,Monte Carlo
Domantas Sabonis,Donte DiVincenzo,16.5,15.0,17.43,18.04,over,over,0.551,0.658,0.3264,-0.027,0.08,0.027,-0.02,0.0,0,"(2.2, 32.6)","(0.8, 35.3)",30.42,34.46,7.76,8.79,High,High,Monte Carlo
Domantas Sabonis,Kon Knueppel,16.5,13.5,17.43,16.5,over,over,0.551,0.684,0.339,-0.027,0.106,0.039,0.02,0.008,0,"(2.2, 32.6)","(2.1, 30.9)",30.42,28.82,7.76,7.35,High,High,Monte Carlo
Domantas Sabonis,Naz Reid,16.5,13.5,17.43,17.97,over,over,0.551,0.737,0.3653,-0.027,0.159,0.066,0.1,0.048,0,"(2.2, 32.6)","(1.7, 34.3)",30.42,32.61,7.76,8.32,High,High,Monte Carlo
Domantas Sabonis,Rudy Gobert,16.5,10.5,17.43,17.43,over,over,0.551,0.82,0.4066,-0.027,0.242,0.107,0.22,0.11,0,"(2.2, 32.6)","(0.0, 34.8)",30.42,34.81,7.76,8.88,High,High,Monte Carlo
Domantas Sabonis,Ryan Kalkbrenner,16.5,9.5,17.43,10.98,over,over,0.551,0.581,0.2882,-0.027,0.003,-0.012,-0.14,0.0,0,"(2.2, 32.6)","(0.0, 26.7)",30.42,26.66,7.76,8.0,High,High,Monte Carlo
Domantas Sabonis,Mike Conley,16.5,8.5,17.43,14.88,over,over,0.551,0.723,0.3585,-0.027,0.145,0.059,0.08,0.038,0,"(2.2, 32.6)","(0.0, 39.8)",30.42,39.85,7.76,12.74,High,High,Monte Carlo
