NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Joel Embiid,rebounds,under,betrivers,8.5,110,8.5,125,2024-12-23
Jeremy Sochan,assists,under,fanduel,3.5,-112,3.5,101,2024-12-23
Jeremy Sochan,assists,under,betrivers,2.5,112,3.5,101,2024-12-23
Victor Wembanyama,rebounds,under,fanduel,9.5,134,9.5,102,2024-12-23
Victor Wembanyama,rebounds,under,espnbet,9.5,-190,9.5,102,2024-12-23
Victor Wembanyama,rebounds,under,betrivers,9.5,-113,9.5,102,2024-12-23
Julian Champagnie,points,over,fanduel,2.5,-146,4.5,104,2024-12-23
Tyrese Maxey,assists,over,fanduel,8.5,-108,5.5,-105,2024-12-23
Tyrese Maxey,assists,over,betrivers,5.5,-121,5.5,-105,2024-12-23
Chris Paul,assists,over,espnbet,7.5,115,7.5,-106,2024-12-23
Chris Paul,assists,over,fanduel,6.5,-146,7.5,-106,2024-12-23
Chris Paul,assists,over,betrivers,7.5,-137,7.5,-106,2024-12-23
Tyrese Maxey,points,over,espnbet,28.5,115,25.5,-125,2024-12-23
Tyrese Maxey,points,over,draftkings,29.5,-140,25.5,-125,2024-12-23
Tyrese Maxey,points,over,betrivers,22.5,-125,25.5,-125,2024-12-23
Paul George,points,under,fanduel,20.5,-144,16.5,100,2024-12-23
Paul George,points,under,betrivers,16.5,-115,16.5,100,2024-12-23
Stephon Castle,points,over,fanduel,17.5,-106,10.5,100,2024-12-23
Joel Embiid,assists,under,fanduel,3.5,-122,4.5,-107,2024-12-23
Joel Embiid,assists,under,betrivers,4.5,-124,4.5,-107,2024-12-23
Tyrese Maxey,points,under,espnbet,28.5,-165,25.5,125,2024-12-23
Tyrese Maxey,points,under,draftkings,29.5,110,25.5,125,2024-12-23
Tyrese Maxey,points,under,betrivers,22.5,-106,25.5,125,2024-12-23
Victor Wembanyama,points,over,fanduel,27.5,-102,24.5,100,2024-12-23
Victor Wembanyama,points,over,espnbet,28.5,-115,24.5,100,2024-12-23
Victor Wembanyama,points,over,betrivers,23.5,-121,24.5,100,2024-12-23
Tyrese Maxey,rebounds,over,betrivers,3.5,-103,4.5,-154,2024-12-23
Tyrese Maxey,rebounds,over,fanduel,8.5,174,4.5,-154,2024-12-23
Tyrese Maxey,rebounds,under,betrivers,3.5,-130,4.5,154,2024-12-23
Tyrese Maxey,rebounds,under,fanduel,8.5,-240,4.5,154,2024-12-23
Devin Vassell,assists,under,betrivers,3.5,-159,3.0,100,2024-12-23
Keldon Johnson,rebounds,over,fanduel,1.5,-166,2.5,145,2024-12-23
Devin Vassell,assists,over,betrivers,3.5,120,3.0,100,2024-12-23
Chris Paul,assists,under,espnbet,7.5,-165,7.5,106,2024-12-23
Chris Paul,assists,under,fanduel,6.5,110,7.5,106,2024-12-23
Chris Paul,assists,under,betrivers,7.5,104,7.5,106,2024-12-23
Joel Embiid,points,under,betrivers,29.5,-117,28.5,100,2024-12-23
Joel Embiid,points,under,fanduel,27.5,-128,28.5,100,2024-12-23
Chris Paul,rebounds,under,betrivers,3.5,-134,3.5,-115,2024-12-23
Chris Paul,rebounds,over,betrivers,3.5,100,3.5,115,2024-12-23
Darius Garland,points,over,fanduel,25.5,-114,25.5,100,2024-12-23
Collin Sexton,assists,over,fanduel,4.5,-235,4.5,-191,2024-12-23
Donovan Mitchell,points,under,espnbet,20.5,-130,21.0,100,2024-12-23
Donovan Mitchell,points,under,fanduel,21.5,-118,21.0,100,2024-12-23
Evan Mobley,points,under,fanduel,19.5,106,19.5,108,2024-12-23
Lauri Markkanen,rebounds,under,fanduel,6.5,154,6.5,172,2024-12-23
Jarrett Allen,rebounds,over,fanduel,6.5,-144,6.5,-123,2024-12-23
Donovan Mitchell,points,over,espnbet,20.5,-110,21.0,100,2024-12-23
Donovan Mitchell,points,over,fanduel,21.5,-112,21.0,100,2024-12-23
Jordan Clarkson,assists,over,fanduel,3.5,-140,3.5,-120,2024-12-23
Caris LeVert,rebounds,under,fanduel,2.5,114,2.5,125,2024-12-23
Walker Kessler,points,over,fanduel,9.5,-118,9.5,-103,2024-12-23
Donovan Mitchell,assists,over,fanduel,7.5,-188,7.5,-157,2024-12-23
Georges Niang,rebounds,over,fanduel,3.5,-124,3.5,-112,2024-12-23
Caris LeVert,points,over,fanduel,9.5,114,11.5,100,2024-12-23
Lauri Markkanen,points,over,fanduel,25.5,-106,25.5,108,2024-12-23
Darius Garland,points,under,fanduel,25.5,-114,25.5,100,2024-12-23
Georges Niang,points,under,fanduel,3.5,-110,8.5,100,2024-12-23
Walker Kessler,points,under,fanduel,9.5,-112,9.5,103,2024-12-23
Georges Niang,points,over,fanduel,3.5,-118,8.5,100,2024-12-23
Jarrett Allen,points,under,fanduel,9.5,-154,10.5,-108,2024-12-23
Lauri Markkanen,rebounds,over,fanduel,6.5,-210,6.5,-172,2024-12-23
Evan Mobley,points,over,fanduel,19.5,-140,19.5,-108,2024-12-23
Donovan Mitchell,assists,under,fanduel,7.5,140,7.5,157,2024-12-23
Jarrett Allen,points,over,fanduel,9.5,116,10.5,108,2024-12-23
Walker Kessler,rebounds,under,fanduel,15.5,106,15.5,120,2024-12-23
Collin Sexton,assists,under,fanduel,4.5,172,4.5,191,2024-12-23
Caris LeVert,rebounds,over,fanduel,2.5,-140,2.5,-125,2024-12-23
Walker Kessler,rebounds,over,fanduel,15.5,-140,15.5,-120,2024-12-23
Jarrett Allen,rebounds,under,fanduel,6.5,108,6.5,123,2024-12-23
Collin Sexton,points,under,fanduel,20.5,-102,20.5,112,2024-12-23
Jordan Clarkson,assists,under,fanduel,3.5,106,3.5,120,2024-12-23
Lauri Markkanen,points,under,fanduel,25.5,-125,25.5,-108,2024-12-23
Georges Niang,rebounds,under,fanduel,3.5,102,3.5,112,2024-12-23
Collin Sexton,points,over,fanduel,20.5,-130,20.5,-112,2024-12-23
Caris LeVert,points,under,fanduel,9.5,-152,11.5,100,2024-12-23
Collin Sexton,rebounds,under,fanduel,2.5,110,2.5,120,2024-12-23
Collin Sexton,rebounds,over,fanduel,2.5,-134,2.5,-120,2024-12-23
Amen Thompson,assists,under,fanduel,3.5,-160,1.0,100,2024-12-23
Nick Richards,points,under,fanduel,8.5,-125,7.5,100,2024-12-23
Cam Whitmore,points,under,espnbet,17.5,-140,13.0,100,2024-12-23
Nick Richards,points,over,fanduel,8.5,-106,7.5,100,2024-12-23
Mark Williams,points,over,fanduel,12.5,-125,10.5,100,2024-12-23
Cody Martin,assists,under,fanduel,2.5,-140,2.5,-120,2024-12-23
Cody Martin,points,over,fanduel,4.5,-114,4.5,100,2024-12-23
Vasilije Micić,points,under,fanduel,3.5,104,3.5,118,2024-12-23
Fred VanVleet,points,over,fanduel,20.5,-114,33.0,100,2024-12-23
Jalen Green,rebounds,over,fanduel,2.5,-140,3.5,100,2024-12-23
LaMelo Ball,points,over,espnbet,25.5,-120,26.5,108,2024-12-23
Jalen Green,points,under,fanduel,6.5,-162,14.5,100,2024-12-23
Cody Martin,assists,over,draftkings,5.5,370,2.5,120,2024-12-23
Cody Martin,assists,over,fanduel,2.5,106,2.5,120,2024-12-23
Jalen Green,points,over,fanduel,6.5,122,14.5,100,2024-12-23
Mark Williams,points,under,fanduel,12.5,-106,10.5,100,2024-12-23
Amen Thompson,rebounds,under,fanduel,9.5,124,8.5,100,2024-12-23
Miles Bridges,assists,over,fanduel,2.5,-136,3.0,100,2024-12-23
Miles Bridges,assists,under,fanduel,2.5,102,3.0,100,2024-12-23
Nick Richards,rebounds,over,fanduel,5.5,114,5.5,-118,2024-12-23
Amen Thompson,points,over,fanduel,11.5,-136,12.5,100,2024-12-23
Nick Richards,rebounds,under,fanduel,5.5,-152,5.5,118,2024-12-23
Cody Martin,rebounds,under,fanduel,2.5,-104,2.5,121,2024-12-23
Miles Bridges,points,under,fanduel,12.5,-130,13.5,104,2024-12-23
Amen Thompson,rebounds,over,fanduel,9.5,-166,8.5,100,2024-12-23
Fred VanVleet,assists,over,fanduel,6.5,102,6.5,289,2024-12-23
Fred VanVleet,points,under,fanduel,20.5,-114,33.0,100,2024-12-23
Miles Bridges,points,over,fanduel,12.5,-102,13.5,-104,2024-12-23
Jalen Green,rebounds,under,fanduel,2.5,106,3.5,100,2024-12-23
Vasilije Micić,points,over,fanduel,3.5,-138,3.5,-118,2024-12-23
Mark Williams,rebounds,under,fanduel,9.5,-104,7.5,100,2024-12-23
Amen Thompson,points,under,fanduel,11.5,102,12.5,100,2024-12-23
LaMelo Ball,points,under,espnbet,25.5,-120,26.5,-108,2024-12-23
Cam Whitmore,points,over,espnbet,17.5,100,13.0,100,2024-12-23
Miles Bridges,rebounds,under,fanduel,5.5,-160,7.5,108,2024-12-23
Jabari Smith,rebounds,over,fanduel,7.5,-118,7.5,-102,2024-12-23
Cody Martin,rebounds,over,fanduel,2.5,-128,2.5,-121,2024-12-23
Jabari Smith,rebounds,under,fanduel,7.5,-112,7.5,102,2024-12-23
Miles Bridges,rebounds,over,fanduel,5.5,120,7.5,-108,2024-12-23
Jabari Smith,points,under,fanduel,17.5,-120,14.5,100,2024-12-23
Jabari Smith,points,over,fanduel,17.5,-110,14.5,100,2024-12-23
Cody Martin,points,under,fanduel,4.5,-114,4.5,100,2024-12-23
Fred VanVleet,rebounds,under,fanduel,4.5,-275,4.0,100,2024-12-23
Mark Williams,rebounds,over,fanduel,9.5,-128,7.5,100,2024-12-23
Amen Thompson,assists,over,fanduel,3.5,120,1.0,100,2024-12-23
Fred VanVleet,assists,under,fanduel,6.5,-136,6.5,-289,2024-12-23
Fred VanVleet,rebounds,over,fanduel,4.5,198,4.0,100,2024-12-23
Jalen Johnson,points,under,betrivers,19.5,-130,18.5,101,2024-12-23
Mike Conley,assists,over,fanduel,4.5,-138,4.5,-119,2024-12-23
Mike Conley,assists,over,betrivers,4.5,-139,4.5,-119,2024-12-23
Rudy Gobert,rebounds,over,espnbet,7.5,130,9.5,-106,2024-12-23
Rudy Gobert,rebounds,over,fanduel,9.5,-136,9.5,-106,2024-12-23
Rudy Gobert,rebounds,over,betrivers,11.5,-118,9.5,-106,2024-12-23
Nickeil Alexander-Walker,rebounds,under,fanduel,2.5,-144,1.5,120,2024-12-23
Rudy Gobert,points,over,fanduel,4.5,114,10.5,-102,2024-12-23
Rudy Gobert,points,over,betrivers,10.5,-118,10.5,-102,2024-12-23
Nickeil Alexander-Walker,rebounds,over,fanduel,2.5,108,1.5,-120,2024-12-23
Naz Reid,points,under,fanduel,23.5,-186,10.5,104,2024-12-23
Mike Conley,points,under,fanduel,9.5,102,9.5,100,2024-12-23
Mike Conley,points,under,betrivers,9.5,-117,9.5,100,2024-12-23
Trae Young,rebounds,under,fanduel,3.5,-138,3.5,-103,2024-12-23
Trae Young,rebounds,under,betrivers,3.5,-121,3.5,-103,2024-12-23
Jesse Edwards,points,over,espnbet,19.5,-110,22.5,100,2024-12-23
Jesse Edwards,points,over,fanduel,21.5,-110,22.5,100,2024-12-23
Jesse Edwards,points,over,betrivers,26.5,-115,22.5,100,2024-12-23
Jesse Edwards,rebounds,over,fanduel,4.5,118,5.5,113,2024-12-23
Jesse Edwards,rebounds,over,betrivers,5.5,-103,5.5,113,2024-12-23
Mike Conley,rebounds,over,fanduel,2.5,-102,2.5,-103,2024-12-23
Mike Conley,rebounds,over,betrivers,2.5,-121,2.5,-103,2024-12-23
Mike Conley,points,over,fanduel,9.5,-136,9.5,100,2024-12-23
Mike Conley,points,over,betrivers,9.5,-117,9.5,100,2024-12-23
Nickeil Alexander-Walker,assists,over,fanduel,2.5,-112,2.5,109,2024-12-23
Clint Capela,points,under,betrivers,9.5,-105,10.5,100,2024-12-23
Nickeil Alexander-Walker,assists,under,fanduel,2.5,-118,2.5,-109,2024-12-23
Jesse Edwards,assists,over,fanduel,4.5,-112,4.5,108,2024-12-23
Jesse Edwards,assists,over,betrivers,4.5,-107,4.5,108,2024-12-23
De'Andre Hunter,rebounds,over,fanduel,4.5,-130,4.5,-108,2024-12-23
Jalen Johnson,assists,over,fanduel,7.5,118,25.5,100,2024-12-23
Jalen Johnson,assists,over,betrivers,5.5,117,25.5,100,2024-12-23
Trae Young,rebounds,over,fanduel,3.5,104,3.5,103,2024-12-23
Trae Young,rebounds,over,betrivers,3.5,-113,3.5,103,2024-12-23
Jaden McDaniels,points,over,fanduel,8.5,-114,10.5,-106,2024-12-23
Jaden McDaniels,points,over,betrivers,10.5,-124,10.5,-106,2024-12-23
Zaccharie Risacher,points,over,betrivers,10.5,-121,10.5,-103,2024-12-23
Jaden McDaniels,rebounds,over,fanduel,4.5,104,4.5,126,2024-12-23
Jaden McDaniels,rebounds,over,betrivers,4.5,114,4.5,126,2024-12-23
Clint Capela,rebounds,over,betrivers,10.5,102,9.5,100,2024-12-23
Trae Young,points,over,fanduel,24.5,-125,23.5,100,2024-12-23
Trae Young,points,over,betrivers,22.5,-106,23.5,100,2024-12-23
Jalen Johnson,rebounds,over,betrivers,9.5,-110,10.5,100,2024-12-23
De'Andre Hunter,rebounds,under,fanduel,4.5,-102,4.5,108,2024-12-23
Jalen Johnson,points,over,betrivers,19.5,-105,18.5,-101,2024-12-23
Trae Young,assists,under,espnbet,6.5,-215,10.5,-110,2024-12-23
Trae Young,assists,under,fanduel,11.5,-154,10.5,-110,2024-12-23
Trae Young,assists,under,betrivers,10.5,-130,10.5,-110,2024-12-23
Trae Young,points,under,fanduel,24.5,-106,23.5,100,2024-12-23
Trae Young,points,under,betrivers,22.5,-129,23.5,100,2024-12-23
Jaden McDaniels,rebounds,under,fanduel,4.5,-138,4.5,-126,2024-12-23
Jaden McDaniels,rebounds,under,betrivers,4.5,-155,4.5,-126,2024-12-23
Zaccharie Risacher,points,under,betrivers,10.5,-113,10.5,103,2024-12-23
Jaden McDaniels,points,under,fanduel,8.5,-114,10.5,106,2024-12-23
Jaden McDaniels,points,under,betrivers,10.5,-109,10.5,106,2024-12-23
Naz Reid,points,over,fanduel,23.5,138,10.5,-104,2024-12-23
Nickeil Alexander-Walker,points,under,fanduel,11.5,-235,8.5,-104,2024-12-23
Clint Capela,points,over,betrivers,9.5,-130,10.5,100,2024-12-23
Jalen Johnson,rebounds,under,betrivers,9.5,-122,10.5,100,2024-12-23
De'Andre Hunter,points,under,fanduel,17.5,102,17.5,102,2024-12-23
Zaccharie Risacher,rebounds,over,betrivers,3.5,115,3.5,131,2024-12-23
Zaccharie Risacher,rebounds,over,fanduel,3.5,104,3.5,131,2024-12-23
Jalen Johnson,assists,under,fanduel,7.5,-158,25.5,100,2024-12-23
Jalen Johnson,assists,under,betrivers,5.5,-162,25.5,100,2024-12-23
Rudy Gobert,rebounds,under,espnbet,7.5,-185,9.5,106,2024-12-23
Rudy Gobert,rebounds,under,fanduel,9.5,102,9.5,106,2024-12-23
Rudy Gobert,rebounds,under,betrivers,11.5,-115,9.5,106,2024-12-23
Rudy Gobert,points,under,fanduel,4.5,-152,10.5,102,2024-12-23
Rudy Gobert,points,under,betrivers,10.5,-115,10.5,102,2024-12-23
Jesse Edwards,assists,under,fanduel,4.5,-118,4.5,-108,2024-12-23
Jesse Edwards,assists,under,betrivers,4.5,-127,4.5,-108,2024-12-23
Trae Young,assists,over,espnbet,6.5,145,10.5,110,2024-12-23
Trae Young,assists,over,fanduel,11.5,116,10.5,110,2024-12-23
Trae Young,assists,over,betrivers,10.5,-105,10.5,110,2024-12-23
Mike Conley,rebounds,under,fanduel,2.5,-130,2.5,103,2024-12-23
Mike Conley,rebounds,under,betrivers,2.5,-113,2.5,103,2024-12-23
Mike Conley,assists,under,fanduel,4.5,104,4.5,119,2024-12-23
Mike Conley,assists,under,betrivers,4.5,102,4.5,119,2024-12-23
Jesse Edwards,rebounds,under,fanduel,4.5,-158,5.5,-113,2024-12-23
Jesse Edwards,rebounds,under,betrivers,5.5,-134,5.5,-113,2024-12-23
Zaccharie Risacher,rebounds,under,betrivers,3.5,-157,3.5,-131,2024-12-23
Zaccharie Risacher,rebounds,under,fanduel,3.5,-138,3.5,-131,2024-12-23
Clint Capela,rebounds,under,betrivers,10.5,-139,9.5,100,2024-12-23
Nickeil Alexander-Walker,points,over,fanduel,11.5,172,8.5,104,2024-12-23
Jesse Edwards,points,under,espnbet,19.5,-130,22.5,100,2024-12-23
Jesse Edwards,points,under,fanduel,21.5,-120,22.5,100,2024-12-23
Jesse Edwards,points,under,betrivers,26.5,-118,22.5,100,2024-12-23
De'Andre Hunter,points,over,fanduel,17.5,-136,17.5,-102,2024-12-23
Ja'Kobe Walter,points,over,fanduel,14.5,104,14.5,118,2024-12-23
Precious Achiuwa,rebounds,over,fanduel,6.5,-114,6.5,100,2024-12-23
Jalen Brunson,rebounds,over,fanduel,2.5,-182,2.5,103,2024-12-23
Chris Boucher,points,under,fanduel,9.5,-136,6.5,-104,2024-12-23
Ochai Agbaji,rebounds,over,fanduel,3.5,100,3.5,116,2024-12-23
Mikal Bridges,rebounds,over,fanduel,3.5,-102,3.5,119,2024-12-23
Ochai Agbaji,rebounds,under,fanduel,3.5,-128,3.5,-116,2024-12-23
OG Anunoby,points,over,fanduel,21.5,-118,21.5,-102,2024-12-23
OG Anunoby,points,under,fanduel,21.5,-112,21.5,102,2024-12-23
Ochai Agbaji,points,under,fanduel,4.5,-120,5.5,108,2024-12-23
Jalen Brunson,assists,over,fanduel,6.5,-110,6.5,104,2024-12-23
Jalen Brunson,points,under,fanduel,15.5,-125,16.5,108,2024-12-23
Jonathan Mogbo,points,under,fanduel,9.5,120,8.5,104,2024-12-23
Miles McBride,points,over,fanduel,10.5,-128,11.5,100,2024-12-23
Jonathan Mogbo,points,over,fanduel,9.5,-160,8.5,-104,2024-12-23
Mikal Bridges,points,under,fanduel,12.5,-128,12.5,-101,2024-12-23
Mikal Bridges,rebounds,under,fanduel,3.5,-130,3.5,-119,2024-12-23
OG Anunoby,rebounds,under,fanduel,7.5,-114,7.5,100,2024-12-23
Jalen Brunson,rebounds,under,fanduel,2.5,136,2.5,-103,2024-12-23
Precious Achiuwa,points,under,fanduel,6.5,-112,8.5,100,2024-12-23
Mikal Bridges,points,over,fanduel,12.5,-104,12.5,101,2024-12-23
Jalen Brunson,assists,under,fanduel,6.5,-120,6.5,-104,2024-12-23
OG Anunoby,rebounds,over,fanduel,7.5,-114,7.5,100,2024-12-23
Ochai Agbaji,points,over,fanduel,4.5,-110,5.5,-108,2024-12-23
Ja'Kobe Walter,points,under,fanduel,14.5,-138,14.5,-118,2024-12-23
Precious Achiuwa,points,over,fanduel,6.5,-118,8.5,100,2024-12-23
Chris Boucher,rebounds,over,fanduel,3.5,-138,3.5,-118,2024-12-23
Jonathan Mogbo,rebounds,over,fanduel,3.5,158,3.5,176,2024-12-23
Chris Boucher,rebounds,under,fanduel,3.5,104,3.5,118,2024-12-23
Chris Boucher,points,over,fanduel,9.5,102,6.5,104,2024-12-23
Jalen Brunson,points,over,fanduel,15.5,-106,16.5,-108,2024-12-23
Miles McBride,points,under,fanduel,10.5,-104,11.5,100,2024-12-23
Precious Achiuwa,rebounds,under,fanduel,6.5,-114,6.5,100,2024-12-23
Jonathan Mogbo,rebounds,under,fanduel,3.5,-215,3.5,-176,2024-12-23
Keon Johnson,rebounds,over,fanduel,3.5,124,3.5,140,2024-12-23
Jaime Jaquez Jr.,rebounds,over,fanduel,6.5,162,6.5,180,2024-12-23
Ben Simmons,assists,over,fanduel,9.5,-154,9.5,-131,2024-12-23
Keon Johnson,rebounds,under,fanduel,3.5,-166,3.5,-140,2024-12-23
Cameron Johnson,points,under,fanduel,22.5,-114,22.5,100,2024-12-23
Cameron Johnson,rebounds,over,fanduel,3.5,-205,3.5,-169,2024-12-23
Ben Simmons,points,under,fanduel,4.5,-128,4.5,-110,2024-12-23
Jaime Jaquez Jr.,points,under,fanduel,12.5,-136,12.5,-116,2024-12-23
Tyler Herro,assists,under,fanduel,7.5,134,83.5,100,2024-12-23
Nic Claxton,rebounds,over,fanduel,10.5,-122,10.5,-106,2024-12-23
Keon Johnson,points,over,fanduel,12.5,102,12.5,116,2024-12-23
Bam Adebayo,points,under,fanduel,18.5,114,18.5,129,2024-12-23
Day'Ron Sharpe,rebounds,under,fanduel,7.5,-112,7.5,102,2024-12-23
Cameron Johnson,assists,under,fanduel,3.5,-158,3.5,-134,2024-12-23
Nic Claxton,rebounds,under,fanduel,10.5,-108,10.5,106,2024-12-23
Ben Simmons,assists,under,fanduel,9.5,116,9.5,131,2024-12-23
Bam Adebayo,points,over,fanduel,18.5,-152,18.5,-129,2024-12-23
Tyler Herro,points,under,espnbet,17.5,-150,17.5,-120,2024-12-23
Tyler Herro,points,under,draftkings,18.5,-120,17.5,-120,2024-12-23
Tyler Herro,points,under,fanduel,16.5,108,17.5,-120,2024-12-23
Tyler Herro,rebounds,over,fanduel,9.5,148,9.5,165,2024-12-23
Cameron Johnson,points,over,fanduel,22.5,-114,22.5,100,2024-12-23
Duncan Robinson,points,under,fanduel,18.5,-118,18.5,-102,2024-12-23
Cameron Johnson,rebounds,under,fanduel,3.5,152,3.5,169,2024-12-23
Jaime Jaquez Jr.,rebounds,under,fanduel,6.5,-220,6.5,-180,2024-12-23
Duncan Robinson,points,over,fanduel,18.5,-112,18.5,102,2024-12-23
Tyler Herro,assists,over,fanduel,7.5,-180,83.5,100,2024-12-23
Ben Simmons,rebounds,over,fanduel,2.5,-136,2.5,-116,2024-12-23
Tyler Herro,rebounds,under,fanduel,9.5,-200,9.5,-165,2024-12-23
Day'Ron Sharpe,rebounds,over,fanduel,7.5,-118,7.5,-102,2024-12-23
Keon Johnson,points,under,fanduel,12.5,-136,12.5,-116,2024-12-23
Jaime Jaquez Jr.,points,over,fanduel,12.5,102,12.5,116,2024-12-23
Ben Simmons,rebounds,under,fanduel,2.5,102,2.5,116,2024-12-23
Cameron Johnson,assists,over,fanduel,3.5,118,3.5,134,2024-12-23
Ben Simmons,points,over,fanduel,4.5,-104,4.5,110,2024-12-23
Tyler Herro,points,over,espnbet,17.5,105,17.5,120,2024-12-23
Tyler Herro,points,over,draftkings,18.5,-110,17.5,120,2024-12-23
Tyler Herro,points,over,fanduel,16.5,-144,17.5,120,2024-12-23
Haywood Highsmith,points,under,fanduel,3.5,-490,3.5,-445,2024-12-23
GG Jackson II,points,over,fanduel,21.5,-118,21.5,-102,2024-12-23
Ivica Zubac,points,over,fanduel,19.5,-180,12.5,-110,2024-12-23
Ivica Zubac,points,under,fanduel,19.5,134,12.5,110,2024-12-23
Norman Powell,rebounds,under,fanduel,3.5,-148,3.5,-127,2024-12-23
Norman Powell,rebounds,over,fanduel,3.5,112,3.5,127,2024-12-23
Kai Jones,rebounds,over,fanduel,3.5,-114,3.5,100,2024-12-23
James Harden,assists,under,fanduel,9.5,-168,9.5,-142,2024-12-23
James Harden,points,under,espnbet,21.5,-135,21.5,-118,2024-12-23
James Harden,points,under,fanduel,17.5,-148,21.5,-118,2024-12-23
Ivica Zubac,assists,over,fanduel,2.5,124,2.5,140,2024-12-23
James Harden,rebounds,under,fanduel,7.5,138,7.5,155,2024-12-23
Ivica Zubac,rebounds,under,espnbet,19.5,-215,18.5,102,2024-12-23
Ivica Zubac,rebounds,under,fanduel,18.5,-114,18.5,102,2024-12-23
Ja Morant,assists,over,fanduel,4.5,-230,4.5,-187,2024-12-23
Amir Coffey,points,under,fanduel,5.5,-104,5.5,110,2024-12-23
Norman Powell,points,over,espnbet,27.5,105,27.5,123,2024-12-23
Amir Coffey,points,over,fanduel,5.5,-128,5.5,-110,2024-12-23
Amir Coffey,rebounds,under,fanduel,2.5,-146,2.5,-125,2024-12-23
Desmond Bane,rebounds,under,fanduel,7.5,142,7.5,159,2024-12-23
Zach Edey,rebounds,over,fanduel,7.5,-138,33.0,100,2024-12-23
Scotty Pippen Jr.,assists,over,fanduel,3.5,-130,3.5,-112,2024-12-23
Ja Morant,assists,under,fanduel,4.5,168,4.5,187,2024-12-23
Desmond Bane,rebounds,over,fanduel,7.5,-192,7.5,-159,2024-12-23
Ivica Zubac,assists,under,fanduel,2.5,-166,2.5,-140,2024-12-23
Amir Coffey,rebounds,over,fanduel,2.5,110,2.5,125,2024-12-23
Zach Edey,rebounds,under,fanduel,7.5,104,33.0,100,2024-12-23
James Harden,assists,over,fanduel,9.5,126,9.5,142,2024-12-23
Scotty Pippen Jr.,assists,under,fanduel,3.5,-102,3.5,112,2024-12-23
James Harden,points,over,espnbet,21.5,-105,21.5,118,2024-12-23
James Harden,points,over,fanduel,17.5,112,21.5,118,2024-12-23
Zach Edey,points,over,fanduel,2.5,-132,2.5,-114,2024-12-23
Kai Jones,rebounds,under,fanduel,3.5,-114,3.5,100,2024-12-23
Ivica Zubac,rebounds,over,espnbet,19.5,145,18.5,-102,2024-12-23
Ivica Zubac,rebounds,over,fanduel,18.5,-114,18.5,-102,2024-12-23
GG Jackson II,points,under,fanduel,21.5,-112,21.5,102,2024-12-23
Santi Aldama,rebounds,over,fanduel,5.5,-114,5.5,100,2024-12-23
Santi Aldama,rebounds,under,fanduel,5.5,-114,5.5,100,2024-12-23
Norman Powell,points,under,espnbet,27.5,-150,27.5,-123,2024-12-23
James Harden,rebounds,over,fanduel,7.5,-186,7.5,-155,2024-12-23
Zach Edey,points,under,fanduel,2.5,100,2.5,114,2024-12-23
Jalen Smith,points,over,fanduel,12.5,-138,10.0,100,2024-12-23
Zach LaVine,assists,under,fanduel,3.5,-154,4.5,-113,2024-12-23
Jalen Smith,points,under,fanduel,12.5,104,10.0,100,2024-12-23
Coby White,rebounds,under,fanduel,2.5,100,3.5,118,2024-12-23
Zach LaVine,assists,over,fanduel,3.5,116,4.5,113,2024-12-23
Zach LaVine,points,over,espnbet,16.5,-140,19.5,127,2024-12-23
Zach LaVine,points,over,fanduel,16.5,114,19.5,127,2024-12-23
Nikola Vucevic,assists,over,fanduel,3.5,100,3.5,129,2024-12-23
Coby White,assists,over,fanduel,3.5,108,4.0,100,2024-12-23
Ayo Dosunmu,rebounds,under,fanduel,4.5,128,4.5,-132,2024-12-23
Jalen Smith,rebounds,over,fanduel,6.5,104,5.5,100,2024-12-23
