,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,version https://git-lfs.github.com/spec/v1
41820,Underdog,player_points_rebounds_assists,Svi Mykhailiuk,Over,10.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41821,Underdog,player_points_rebounds_assists,Svi Mykhailiuk,Under,10.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41822,Underdog,player_points_rebounds_assists,Brice Sensabaugh,Over,17.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41823,Underdog,player_points_rebounds_assists,Brice Sensabaugh,Under,17.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41824,Underdog,player_points_rebounds_assists,Taylor Hendricks,Over,9.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41825,Underdog,player_points_rebounds_assists,Taylor Hendricks,Under,9.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41826,Underdog,player_points_rebounds_assists,Kyle Filipowski,Over,18.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41827,Underdog,player_points_rebounds_assists,Kyle Filipowski,Under,18.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41828,Underdog,player_points_rebounds_assists,Walter Clayton Jr.,Over,12.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41829,Underdog,player_points_rebounds_assists,Walter Clayton Jr.,Under,12.5,-137.0,2025-10-25,2025-10-24T21:45:18Z,
41830,Underdog,player_points_rebounds_assists,Kawhi Leonard,Over,30.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41831,Underdog,player_points_rebounds_assists,Kawhi Leonard,Under,30.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41832,Underdog,player_points_rebounds_assists,Devin Booker,Over,38.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41833,Underdog,player_points_rebounds_assists,Devin Booker,Under,38.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41834,Underdog,player_points_rebounds_assists,Chris Paul,Over,11.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41835,Underdog,player_points_rebounds_assists,Chris Paul,Under,11.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41836,Underdog,player_points_rebounds_assists,James Harden,Over,34.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41837,Underdog,player_points_rebounds_assists,James Harden,Under,34.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41838,Underdog,player_points_rebounds_assists,Bradley Beal,Over,18.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41839,Underdog,player_points_rebounds_assists,Bradley Beal,Under,18.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41840,Underdog,player_points_rebounds_assists,Ivica Zubac,Over,28.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41841,Underdog,player_points_rebounds_assists,Ivica Zubac,Under,28.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41842,Underdog,player_points_rebounds_assists,Dillon Brooks,Over,21.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41843,Underdog,player_points_rebounds_assists,Dillon Brooks,Under,21.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41844,Underdog,player_points_rebounds_assists,Mark Williams,Over,22.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41845,Underdog,player_points_rebounds_assists,Mark Williams,Under,22.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41846,Underdog,player_points_rebounds_assists,Royce O'Neale,Over,15.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41847,Underdog,player_points_rebounds_assists,Royce O'Neale,Under,15.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41848,Underdog,player_points_rebounds_assists,Ryan Dunn,Over,14.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41849,Underdog,player_points_rebounds_assists,Ryan Dunn,Under,14.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41850,Underdog,player_points_rebounds_assists,Oso Ighodaro,Over,10.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41851,Underdog,player_points_rebounds_assists,Oso Ighodaro,Under,10.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41852,Underdog,player_points_rebounds_assists,Collin Gillespie,Over,13.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41853,Underdog,player_points_rebounds_assists,Collin Gillespie,Under,13.5,-137.0,2025-10-25,2025-10-24T21:45:21Z,
41854,PrizePicks,player_points_rebounds_assists,Bobby Portis,Over,18.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41855,PrizePicks,player_points_rebounds_assists,Bobby Portis,Under,18.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41856,PrizePicks,player_points_rebounds_assists,A.J. Green,Over,13.0,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41857,PrizePicks,player_points_rebounds_assists,A.J. Green,Under,13.0,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41858,PrizePicks,player_points_rebounds_assists,Jakob Poeltl,Over,21.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41859,PrizePicks,player_points_rebounds_assists,Jakob Poeltl,Under,21.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41860,PrizePicks,player_points_rebounds_assists,Gradey Dick,Over,12.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41861,PrizePicks,player_points_rebounds_assists,Gradey Dick,Under,12.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41862,PrizePicks,player_points_rebounds_assists,R.J. Barrett,Over,27.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41863,PrizePicks,player_points_rebounds_assists,R.J. Barrett,Under,27.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41864,PrizePicks,player_points_rebounds_assists,Immanuel Quickley,Over,26.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41865,PrizePicks,player_points_rebounds_assists,Immanuel Quickley,Under,26.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41866,PrizePicks,player_points_rebounds_assists,Giannis Antetokounmpo,Over,50.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41867,PrizePicks,player_points_rebounds_assists,Giannis Antetokounmpo,Under,50.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41868,PrizePicks,player_points_rebounds_assists,Scottie Barnes,Over,30.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41869,PrizePicks,player_points_rebounds_assists,Scottie Barnes,Under,30.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41870,PrizePicks,player_points_rebounds_assists,Ochai Agbaji,Over,8.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41871,PrizePicks,player_points_rebounds_assists,Ochai Agbaji,Under,8.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41872,PrizePicks,player_points_rebounds_assists,Ryan Rollins,Over,18.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41873,PrizePicks,player_points_rebounds_assists,Ryan Rollins,Under,18.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41874,PrizePicks,player_points_rebounds_assists,Gary Trent Jr,Over,15.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41875,PrizePicks,player_points_rebounds_assists,Gary Trent Jr,Under,15.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41876,PrizePicks,player_points_rebounds_assists,Taurean Prince,Over,8.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41877,PrizePicks,player_points_rebounds_assists,Taurean Prince,Under,8.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41878,PrizePicks,player_points_rebounds_assists,Jamal Shead,Over,10.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41879,PrizePicks,player_points_rebounds_assists,Jamal Shead,Under,10.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41880,PrizePicks,player_points_rebounds_assists,Kyle Kuzma,Over,16.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41881,PrizePicks,player_points_rebounds_assists,Kyle Kuzma,Under,16.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41882,PrizePicks,player_points_rebounds_assists,Brandon Ingram,Over,29.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41883,PrizePicks,player_points_rebounds_assists,Brandon Ingram,Under,29.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41884,PrizePicks,player_points_rebounds_assists,Myles Turner,Over,22.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41885,PrizePicks,player_points_rebounds_assists,Myles Turner,Under,22.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41886,PrizePicks,player_points_rebounds_assists,Cole Anthony,Over,11.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41887,PrizePicks,player_points_rebounds_assists,Cole Anthony,Under,11.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41888,PrizePicks,player_points_rebounds_assists,Sandro Mamukelashvili,Over,11.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41889,PrizePicks,player_points_rebounds_assists,Sandro Mamukelashvili,Under,11.5,-137.0,2025-10-24,2025-10-24T21:45:09Z,
41890,PrizePicks,player_points_rebounds_assists,Onyeka Okongwu,Over,25.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41891,PrizePicks,player_points_rebounds_assists,Onyeka Okongwu,Under,25.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41892,PrizePicks,player_points_rebounds_assists,Wendell Carter Jr,Over,18.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41893,PrizePicks,player_points_rebounds_assists,Wendell Carter Jr,Under,18.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41894,PrizePicks,player_points_rebounds_assists,Jalen Suggs,Over,14.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41895,PrizePicks,player_points_rebounds_assists,Jalen Suggs,Under,14.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41896,PrizePicks,player_points_rebounds_assists,Franz Wagner,Over,32.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41897,PrizePicks,player_points_rebounds_assists,Franz Wagner,Under,32.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41898,PrizePicks,player_points_rebounds_assists,Jalen Johnson,Over,32.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41899,PrizePicks,player_points_rebounds_assists,Jalen Johnson,Under,32.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41900,PrizePicks,player_points_rebounds_assists,Goga Bitadze,Over,12.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41901,PrizePicks,player_points_rebounds_assists,Goga Bitadze,Under,12.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41902,PrizePicks,player_points_rebounds_assists,Anthony Black,Over,13.0,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41903,PrizePicks,player_points_rebounds_assists,Anthony Black,Under,13.0,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41904,PrizePicks,player_points_rebounds_assists,Paolo Banchero,Over,37.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41905,PrizePicks,player_points_rebounds_assists,Paolo Banchero,Under,37.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41906,PrizePicks,player_points_rebounds_assists,Trae Young,Over,37.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41907,PrizePicks,player_points_rebounds_assists,Trae Young,Under,37.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41908,PrizePicks,player_points_rebounds_assists,Dyson Daniels,Over,21.0,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41909,PrizePicks,player_points_rebounds_assists,Dyson Daniels,Under,21.0,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41910,PrizePicks,player_points_rebounds_assists,Tristan da Silva,Over,10.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41911,PrizePicks,player_points_rebounds_assists,Tristan da Silva,Under,10.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41912,PrizePicks,player_points_rebounds_assists,Desmond Bane,Over,27.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41913,PrizePicks,player_points_rebounds_assists,Desmond Bane,Under,27.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41914,PrizePicks,player_points_rebounds_assists,Tyus Jones,Over,11.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41915,PrizePicks,player_points_rebounds_assists,Tyus Jones,Under,11.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41916,PrizePicks,player_points_rebounds_assists,Luke Kennard,Over,13.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41917,PrizePicks,player_points_rebounds_assists,Luke Kennard,Under,13.5,-137.0,2025-10-24,2025-10-24T21:45:16Z,
41918,PrizePicks,player_points_rebounds_assists,Payton Pritchard,Over,25.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41919,PrizePicks,player_points_rebounds_assists,Payton Pritchard,Under,25.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41920,PrizePicks,player_points_rebounds_assists,Derrick White,Over,30.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41921,PrizePicks,player_points_rebounds_assists,Derrick White,Under,30.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41922,PrizePicks,player_points_rebounds_assists,Sam Hauser,Over,13.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41923,PrizePicks,player_points_rebounds_assists,Sam Hauser,Under,13.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41924,PrizePicks,player_points_rebounds_assists,OG Anunoby,Over,24.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41925,PrizePicks,player_points_rebounds_assists,OG Anunoby,Under,24.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41926,PrizePicks,player_points_rebounds_assists,Neemias Queta,Over,18.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41927,PrizePicks,player_points_rebounds_assists,Neemias Queta,Under,18.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41928,PrizePicks,player_points_rebounds_assists,Jaylen Brown,Over,36.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41929,PrizePicks,player_points_rebounds_assists,Jaylen Brown,Under,36.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41930,PrizePicks,player_points_rebounds_assists,Jalen Brunson,Over,37.0,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41931,PrizePicks,player_points_rebounds_assists,Jalen Brunson,Under,37.0,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41932,PrizePicks,player_points_rebounds_assists,Mikal Bridges,Over,23.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41933,PrizePicks,player_points_rebounds_assists,Mikal Bridges,Under,23.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41934,PrizePicks,player_points_rebounds_assists,Karl-Anthony Towns,Over,34.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41935,PrizePicks,player_points_rebounds_assists,Karl-Anthony Towns,Under,34.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41936,PrizePicks,player_points_rebounds_assists,Anfernee Simons,Over,22.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41937,PrizePicks,player_points_rebounds_assists,Anfernee Simons,Under,22.5,-137.0,2025-10-24,2025-10-24T21:45:15Z,
41938,PrizePicks,player_points_rebounds_assists,Tyrese Martin,Over,13.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41939,PrizePicks,player_points_rebounds_assists,Tyrese Martin,Under,13.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41940,PrizePicks,player_points_rebounds_assists,Larry Nance Jr.,Over,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41941,PrizePicks,player_points_rebounds_assists,Larry Nance Jr.,Under,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41942,PrizePicks,player_points_rebounds_assists,Nicolas Claxton,Over,21.0,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41943,PrizePicks,player_points_rebounds_assists,Nicolas Claxton,Under,21.0,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41944,PrizePicks,player_points_rebounds_assists,Dean Wade,Over,11.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41945,PrizePicks,player_points_rebounds_assists,Dean Wade,Under,11.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41946,PrizePicks,player_points_rebounds_assists,Jarrett Allen,Over,25.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41947,PrizePicks,player_points_rebounds_assists,Jarrett Allen,Under,25.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41948,PrizePicks,player_points_rebounds_assists,Evan Mobley,Over,34.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41949,PrizePicks,player_points_rebounds_assists,Evan Mobley,Under,34.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41950,PrizePicks,player_points_rebounds_assists,Cam Thomas,Over,28.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41951,PrizePicks,player_points_rebounds_assists,Cam Thomas,Under,28.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41952,PrizePicks,player_points_rebounds_assists,Sam Merrill,Over,17.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41953,PrizePicks,player_points_rebounds_assists,Sam Merrill,Under,17.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41954,PrizePicks,player_points_rebounds_assists,Noah Clowney,Over,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41955,PrizePicks,player_points_rebounds_assists,Noah Clowney,Under,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41956,PrizePicks,player_points_rebounds_assists,Donovan Mitchell,Over,37.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41957,PrizePicks,player_points_rebounds_assists,Donovan Mitchell,Under,37.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41958,PrizePicks,player_points_rebounds_assists,De'Andre Hunter,Over,23.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41959,PrizePicks,player_points_rebounds_assists,De'Andre Hunter,Under,23.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41960,PrizePicks,player_points_rebounds_assists,Michael Porter Jr,Over,25.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41961,PrizePicks,player_points_rebounds_assists,Michael Porter Jr,Under,25.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41962,PrizePicks,player_points_rebounds_assists,Lonzo Ball,Over,16.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41963,PrizePicks,player_points_rebounds_assists,Lonzo Ball,Under,16.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41964,PrizePicks,player_points_rebounds_assists,Lonzo Ball,Over,16.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41965,PrizePicks,player_points_rebounds_assists,Lonzo Ball,Under,16.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41966,PrizePicks,player_points_rebounds_assists,Terance Mann,Over,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41967,PrizePicks,player_points_rebounds_assists,Terance Mann,Under,12.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41968,PrizePicks,player_points_rebounds_assists,Egor Demin,Over,15.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41969,PrizePicks,player_points_rebounds_assists,Egor Demin,Under,15.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41970,PrizePicks,player_points_rebounds_assists,Ben Saraf,Over,14.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41971,PrizePicks,player_points_rebounds_assists,Ben Saraf,Under,14.5,-137.0,2025-10-24,2025-10-24T21:42:41Z,
41972,PrizePicks,player_points_rebounds_assists,Isaiah Stewart II,Over,12.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41973,PrizePicks,player_points_rebounds_assists,Isaiah Stewart II,Under,12.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41974,PrizePicks,player_points_rebounds_assists,Alperen Sengun,Over,36.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41975,PrizePicks,player_points_rebounds_assists,Alperen Sengun,Under,36.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41976,PrizePicks,player_points_rebounds_assists,Cade Cunningham,Over,39.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41977,PrizePicks,player_points_rebounds_assists,Cade Cunningham,Under,39.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41978,PrizePicks,player_points_rebounds_assists,Jabari Smith Jr,Over,18.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41979,PrizePicks,player_points_rebounds_assists,Jabari Smith Jr,Under,18.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41980,PrizePicks,player_points_rebounds_assists,Jalen Duren,Over,26.0,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41981,PrizePicks,player_points_rebounds_assists,Jalen Duren,Under,26.0,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41982,PrizePicks,player_points_rebounds_assists,Tari Eason,Over,15.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41983,PrizePicks,player_points_rebounds_assists,Tari Eason,Under,15.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41984,PrizePicks,player_points_rebounds_assists,Ausar Thompson,Over,21.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41985,PrizePicks,player_points_rebounds_assists,Ausar Thompson,Under,21.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41986,PrizePicks,player_points_rebounds_assists,Amen Thompson,Over,28.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41987,PrizePicks,player_points_rebounds_assists,Amen Thompson,Under,28.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41988,PrizePicks,player_points_rebounds_assists,Tobias Harris,Over,21.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41989,PrizePicks,player_points_rebounds_assists,Tobias Harris,Under,21.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41990,PrizePicks,player_points_rebounds_assists,Reed Sheppard,Over,14.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41991,PrizePicks,player_points_rebounds_assists,Reed Sheppard,Under,14.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41992,PrizePicks,player_points_rebounds_assists,Reed Sheppard,Over,14.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41993,PrizePicks,player_points_rebounds_assists,Reed Sheppard,Under,14.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41994,PrizePicks,player_points_rebounds_assists,Steven Adams,Over,17.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41995,PrizePicks,player_points_rebounds_assists,Steven Adams,Under,17.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41996,PrizePicks,player_points_rebounds_assists,Kevin Durant,Over,34.0,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41997,PrizePicks,player_points_rebounds_assists,Kevin Durant,Under,34.0,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41998,PrizePicks,player_points_rebounds_assists,Duncan Robinson,Over,15.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
41999,PrizePicks,player_points_rebounds_assists,Duncan Robinson,Under,15.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
42000,PrizePicks,player_points_rebounds_assists,Caris LeVert,Over,16.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
42001,PrizePicks,player_points_rebounds_assists,Caris LeVert,Under,16.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
42002,PrizePicks,player_points_rebounds_assists,Jaren Jackson Jr,Over,31.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42003,PrizePicks,player_points_rebounds_assists,Jaren Jackson Jr,Under,31.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42004,PrizePicks,player_points_rebounds_assists,Jock Landale,Over,17.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42005,PrizePicks,player_points_rebounds_assists,Jock Landale,Under,17.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42006,PrizePicks,player_points_rebounds_assists,Ja Morant,Over,37.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42007,PrizePicks,player_points_rebounds_assists,Ja Morant,Under,37.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42008,PrizePicks,player_points_rebounds_assists,Nikola Jovic,Over,18.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42009,PrizePicks,player_points_rebounds_assists,Nikola Jovic,Under,18.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42010,PrizePicks,player_points_rebounds_assists,Santi Aldama,Over,21.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42011,PrizePicks,player_points_rebounds_assists,Santi Aldama,Under,21.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42012,PrizePicks,player_points_rebounds_assists,Jaime Jaquez Jr,Over,16.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42013,PrizePicks,player_points_rebounds_assists,Jaime Jaquez Jr,Under,16.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42014,PrizePicks,player_points_rebounds_assists,Bam Adebayo,Over,33.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42015,PrizePicks,player_points_rebounds_assists,Bam Adebayo,Under,33.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42016,PrizePicks,player_points_rebounds_assists,Jaylen Wells,Over,18.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42017,PrizePicks,player_points_rebounds_assists,Jaylen Wells,Under,18.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42018,PrizePicks,player_points_rebounds_assists,Kel'el Ware,Over,15.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42019,PrizePicks,player_points_rebounds_assists,Kel'el Ware,Under,15.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42020,PrizePicks,player_points_rebounds_assists,Andrew Wiggins,Over,25.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42021,PrizePicks,player_points_rebounds_assists,Andrew Wiggins,Under,25.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42022,PrizePicks,player_points_rebounds_assists,Norman Powell,Over,28.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42023,PrizePicks,player_points_rebounds_assists,Norman Powell,Under,28.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42024,PrizePicks,player_points_rebounds_assists,Kentavious Caldwell-Pope,Over,15.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42025,PrizePicks,player_points_rebounds_assists,Kentavious Caldwell-Pope,Under,15.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42026,PrizePicks,player_points_rebounds_assists,Cedric Coward,Over,13.0,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42027,PrizePicks,player_points_rebounds_assists,Cedric Coward,Under,13.0,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42028,PrizePicks,player_points_rebounds_assists,Simone Fontecchio,Over,9.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42029,PrizePicks,player_points_rebounds_assists,Simone Fontecchio,Under,9.5,-137.0,2025-10-25,2025-10-24T21:45:47Z,
42030,PrizePicks,player_points_rebounds_assists,Zion Williamson,Over,39.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
42031,PrizePicks,player_points_rebounds_assists,Zion Williamson,Under,39.5,-137.0,2025-10-25,2025-10-24T21:45:38Z,
